"","Country","Year","Debt","RGDP","GDP","dRGDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI","lRGDP","lRGDP1","lRGDP2"
"428","Germany",1951,NA,NA,NA,9.16699955531102,NA,119500,61.0994,289679,NA,NA,NA,12.7434,7225,3.7,NA,NA,NA,NA,6.05570594801258,NA,NA,NA,265354,NA
"429","Germany",1952,NA,NA,NA,8.66994155599818,NA,136500,69.7913,314794,NA,NA,NA,4.762,8688,4.4,NA,NA,NA,NA,6.30451073414595,NA,NA,NA,289679,NA
"430","Germany",1953,NA,NA,NA,8.37245944967184,NA,147000,75.1599,341150,NA,NA,NA,-2.7272,10844,5.5,NA,NA,NA,NA,7.317731928861,NA,NA,NA,314794,NA
"431","Germany",1954,NA,NA,NA,7.45537153744686,NA,158200,80.8864,366584,NA,NA,NA,2.8037,17777,9.1,NA,NA,NA,NA,11.2503461644974,NA,NA,NA,341150,NA
"432","Germany",1955,NA,NA,NA,11.0037535735329,NA,180800,92.4416,406922,NA,NA,NA,1.3428,20131,10.3,NA,NA,NA,NA,11.1421697590695,NA,NA,NA,366584,NA
"433","Germany",1956,NA,NA,NA,7.16697548916008,NA,199000,101.7471,436086,NA,NA,NA,1.6375,19886,10.2,NA,NA,NA,NA,10.0248557452743,NA,NA,NA,406922,NA
"434","Germany",1957,NA,NA,NA,5.72937448118032,NA,216400,110.6436,461071,NA,NA,NA,2.131,22278,10.1,NA,NA,NA,NA,9.1284086924142,NA,NA,NA,436086,NA
"435","Germany",1958,NA,NA,NA,4.45224271316131,NA,231200,118.2107,481599,NA,NA,NA,1.0965,21436,11,NA,NA,NA,NA,9.30541820664288,NA,NA,NA,461071,NA
"436","Germany",1959,NA,NA,NA,7.31355339192981,NA,250400,128.0275,516821,NA,NA,NA,2.1691,22250,11.4,NA,NA,NA,NA,8.9043369588565,NA,NA,NA,481599,NA
"437","Germany",1960,NA,NA,NA,8.06101145270799,NA,302500,154.6658,558482,NA,NA,NA,0.8493,45148,13.4,NA,NA,NA,NA,8.66384165083684,NA,NA,NA,516821,NA
"438","Germany",1961,NA,NA,NA,4.11920169316111,NA,331600,169.5444,581487,NA,NA,NA,2.7369,49037,16,NA,NA,NA,NA,9.43705601600525,NA,NA,NA,558482,NA
"439","Germany",1962,NA,NA,NA,4.265787541252,NA,360800,184.4741,606292,NA,NA,NA,2.8688,48667,15.4,NA,NA,NA,NA,8.34805536386951,NA,NA,NA,581487,NA
"440","Germany",1963,NA,NA,NA,2.81877379216615,NA,382800,195.7225,623382,NA,NA,NA,3.3865,52233,16.4,NA,NA,NA,NA,8.37921036160891,NA,NA,NA,606292,NA
"441","Germany",1964,NA,NA,NA,6.07829549136805,NA,419800,214.6403,661273,NA,NA,NA,2.1193,55684,17.5,NA,NA,NA,NA,8.15317533566623,NA,NA,NA,623382,NA
"442","Germany",1965,NA,NA,NA,5.06976694950496,NA,458200,234.2739,694798,NA,NA,NA,3.9624,61095,17.9,NA,NA,NA,NA,7.64062919514295,NA,NA,NA,661273,NA
"443","Germany",1966,NA,NA,NA,2.9641708813209,NA,487700,249.3571,715393,NA,NA,NA,2.9037,64117,19.5,NA,NA,NA,NA,7.82011019537843,NA,NA,NA,694798,NA
"444","Germany",1967,NA,NA,NA,0.309899593649932,NA,494200,252.6804,717610,NA,NA,NA,0.5292,76739,23.7,NA,NA,NA,NA,9.37943742371787,NA,NA,NA,715393,NA
"445","Germany",1968,NA,NA,NA,5.27487075152242,NA,533600,272.8253,755463,NA,NA,NA,2.2807,82791,25.9,NA,NA,NA,NA,9.49325447456669,NA,NA,NA,717610,NA
"446","Germany",1969,NA,NA,NA,6.61144225461736,NA,597600,305.548,805410,NA,NA,NA,2.0584,81273,25.7,NA,NA,NA,NA,8.41111707489494,NA,NA,NA,755463,NA
"447","Germany",1970,NA,NA,NA,4.67997665785127,NA,705272,360.5998,843103,NA,NA,NA,4.0335,85540,24.4,NA,NA,NA,NA,6.76650403022963,NA,NA,NA,805410,NA
"448","Germany",1971,NA,NA,NA,2.94317538900941,NA,782801,400.2398,867917,NA,NA,NA,5.4926,92483,25.5,NA,NA,NA,NA,6.37118047730386,NA,NA,NA,843103,NA
"449","Germany",1972,NA,NA,NA,4.12735319160704,NA,853466,436.3702,903739,NA,NA,NA,6.432,99556,27.9,NA,NA,NA,NA,6.39365382879032,NA,NA,NA,867917,NA
"450","Germany",1973,NA,NA,NA,4.53847847663982,NA,950572,486.0197,944755,NA,NA,NA,7.7698,106320,29.2,NA,NA,NA,NA,6.00798691904875,NA,NA,NA,903739,NA
"451","Germany",1974,NA,NA,NA,0.827304433424536,NA,1028810,526.0222,952571,NA,NA,NA,5.7409,124444,35.5,NA,NA,NA,NA,6.74876459586687,NA,NA,NA,944755,NA
"452","Germany",1975,NA,NA,NA,-0.544631318820332,NA,1077680,551.009,947383,NA,NA,NA,5.4294,180273,54.8,NA,NA,NA,NA,9.94539109161556,NA,NA,NA,952571,NA
"453","Germany",1976,NA,NA,NA,4.82898679836983,NA,1168410,597.3985,993132,NA,NA,NA,3.7126,128900,64.1,NA,NA,NA,NA,10.7298562015137,NA,NA,NA,947383,NA
"454","Germany",1977,NA,NA,NA,2.87756310339411,NA,1244960,636.5379,1021710,NA,NA,NA,3.4643,153500,75.6,NA,NA,NA,NA,11.8767476374934,NA,NA,NA,993132,NA
"455","Germany",1978,NA,NA,NA,2.8084290062738,NA,1327890,678.9394,1050404,NA,NA,NA,2.4554,179900,90.1,NA,NA,NA,NA,13.2706983863361,NA,NA,NA,1021710,NA
"456","Germany",1979,NA,NA,NA,4.01854905350703,NA,1442170,737.3698,1092615,NA,NA,NA,5.4466,205600,103,NA,NA,NA,NA,13.9685677390097,NA,NA,NA,1050404,NA
"457","Germany",1980,NA,NA,NA,1.1425799572585,NA,1542210,788.5195,1105099,1339.99,NA,NA,5.447,233200,117.6,NA,NA,NA,NA,14.9140255884604,NA,NA,NA,1092615,NA
"458","Germany",1981,NA,NA,NA,0.110299330592034,NA,1615100,825.7875,1109276,1341.468,NA,NA,6.324,275100,137.5,NA,NA,NA,NA,16.6507727472261,NA,NA,NA,1105099,1339.99
"459","Germany",1982,NA,NA,NA,-0.78816639681305,NA,1682420,860.2077,1099799,1330.895,NA,NA,5.256,311700,157.7,NA,NA,NA,NA,18.3327817223677,NA,NA,NA,1109276,1341.468
"460","Germany",1983,NA,NA,NA,1.55466809928657,NA,1756860,898.2683,1119394,1351.586,NA,NA,3.284,344400,174.7,NA,NA,NA,NA,19.4485322481045,NA,NA,NA,1099799,1330.895
"461","Germany",1984,NA,NA,NA,2.82608727820501,NA,1842390,941.999,1150951,1389.783,NA,NA,2.396,NA,186.9,NA,NA,NA,NA,19.8407853936151,NA,NA,NA,1119394,1351.586
"462","Germany",1985,NA,NA,NA,2.19228469480488,NA,1925340,984.4107,1176131,1420.251,NA,NA,2.084,NA,200.6,NA,NA,NA,NA,20.3776736681143,NA,NA,NA,1150951,1389.783
"463","Germany",1986,NA,NA,NA,2.41731919217096,NA,2028450,1037.13,1202151,1454.583,NA,NA,-0.125,NA,211.4,NA,NA,NA,NA,20.3831727941531,NA,NA,NA,1176131,1420.251
"464","Germany",1987,NA,NA,NA,1.46935582225283,NA,2083210,1065.1284,1220284,1475.956,NA,NA,0.242,NA,225.2,NA,NA,NA,NA,21.1429908356589,NA,NA,NA,1202151,1454.583
"465","Germany",1988,NA,NA,NA,3.73561271474219,NA,2196960,1123.2878,1260983,1531.092,NA,NA,1.274,NA,242.9,NA,NA,NA,NA,21.6240219113926,NA,NA,NA,1220284,1475.956
"466","Germany",1989,NA,NA,NA,3.91302416837132,NA,2348290,1200.6616,1302212,1591.004,NA,NA,2.778,NA,250.8,NA,NA,NA,NA,20.8884834827732,NA,NA,NA,1260983,1531.092
"467","Germany",1990,NA,NA,NA,5.72342998509119,NA,2555640,1306.678,1264438,1682.064,NA,NA,2.687,NA,277.2,NA,NA,NA,NA,21.2141017144239,NA,NA,NA,1302212,1591.004
"468","Germany",1991,NA,NA,NA,5.0114026576872,NA,3001420,1534.6017,1331699.5502,1766.359,NA,NA,3.474,NA,299.6,NA,NA,NA,NA,19.5229811096912,NA,NA,NA,1264438,1682.064
"469","Germany",1992,NA,NA,NA,2.3058166544853,NA,3220510,1646.6206,1361341.41,1807.088,NA,NA,5.046,NA,310.2,NA,NA,NA,NA,18.8385837028882,NA,NA,NA,1331699.5502,1766.359
"470","Germany",1993,NA,NA,NA,-0.788782837360436,NA,3313900,1694.3702,1350420.7248,1792.834,NA,NA,4.476,NA,350.4,NA,NA,NA,NA,20.6802503962829,NA,NA,NA,1361341.41,1807.088
"471","Germany",1994,NA,NA,NA,2.62606577072946,NA,3482900,1780.7785,1386302.976,1839.915,NA,NA,2.717,NA,364.3,NA,NA,NA,NA,20.4573449196517,NA,NA,NA,1350420.7248,1792.834
"472","Germany",1995,NA,NA,NA,1.83943279988479,NA,3615250,1848.448,1412512.6204,1873.759,NA,NA,1.729,NA,385.7,NA,NA,NA,NA,20.8661536597189,NA,NA,NA,1386302.976,1839.915
"473","Germany",1996,NA,NA,NA,0.95156314125775,NA,3669490,1876.1804,1426553.5013,1891.589,NA,NA,1.193,NA,426,NA,NA,NA,NA,22.7057056986631,NA,NA,NA,1412512.6204,1873.759
"474","Germany",1997,NA,NA,NA,1.71199980545458,NA,3746550,1915.5806,1452295.1542,1923.973,NA,NA,1.533,NA,459.7,NA,NA,NA,NA,23.9979461057394,NA,NA,NA,1426553.5013,1891.589
"475","Germany",1998,NA,NA,NA,1.97736662624683,NA,3843950,1965.3804,1478795,1962.017,NA,NA,0.602,NA,488,NA,NA,NA,NA,24.8297988521713,NA,NA,NA,1452295.1542,1923.973
"476","Germany",1999,NA,NA,NA,1.93168560720931,NA,3935130,2012,1508538,1999.917,NA,NA,0.635,NA,708.3,NA,NA,NA,NA,35.2037773359841,NA,NA,NA,1478795,1962.017
"477","Germany",2000,NA,NA,NA,3.22428380777804,NA,4033900,2062.5003,1556928,2064.4,NA,NA,1.4,NA,715.6,NA,NA,NA,NA,34.6957525291027,NA,NA,NA,1508538,1999.917
"478","Germany",2001,NA,NA,NA,1.15079441968611,NA,4132980,2113.1591,1576223,2088.157,NA,NA,1.904,NA,697.3,NA,NA,NA,NA,32.9979886512095,NA,NA,NA,1556928,2064.4
"479","Germany",2002,NA,NA,NA,0.00627347464772221,NA,4191700,2143.1822,1576223,2088.288,NA,NA,1.355,NA,719.4,NA,NA,NA,NA,33.566908123817,NA,NA,NA,1576223,2088.157
"480","Germany",2003,NA,NA,NA,-0.231146278674221,NA,4232020,2163.7975,1572784,2083.461,NA,NA,1.031,NA,767.713,NA,NA,NA,NA,35.4798912559978,NA,NA,NA,1576223,2088.288
"481","Germany",2004,NA,NA,NA,1.17621592148835,NA,4324140,2210.8977,1589449,2107.967,NA,NA,1.79,NA,812.123,NA,NA,NA,NA,36.7327262586595,NA,NA,NA,1572784,2083.461
"482","Germany",2005,NA,NA,NA,0.732079771647265,NA,4387320,2243.2011,1601942,2123.399,NA,NA,1.92,NA,886.254,NA,NA,NA,NA,39.5084506690015,NA,NA,NA,1589449,2107.967
"483","Germany",2006,NA,NA,NA,3.17589864175314,NA,4540460,2321.5003,1647840,2190.836,NA,NA,1.784,NA,918.911,NA,NA,NA,NA,39.5826354190004,NA,NA,NA,1601942,2123.399
"484","Germany",2007,NA,NA,NA,2.51648229260428,NA,4738780,2428.2,NA,2245.968,NA,NA,2.276,NA,939.988,NA,NA,NA,NA,38.7113087884029,NA,NA,NA,1647840,2190.836
"485","Germany",2008,NA,NA,NA,1.24810326772242,NA,4866140,2495.8,NA,2274,NA,NA,2.754,NA,966.197,NA,NA,NA,NA,38.7129177017389,NA,NA,NA,NA,2245.968
"486","Germany",2009,NA,NA,NA,-5.29683377308706,NA,NA,2355.86,NA,2153.55,NA,NA,0.135,NA,1029.953,NA,NA,NA,NA,43.7187693666007,NA,NA,NA,NA,2274
"487","Greece",1970,63713,54609,NA,7.95492735000494,NA,338501,NA,NA,NA,NA,NA,3.8375609409,NA,NA,NA,NA,NA,NA,18.8221009686825,NA,NA,50585,NA,NA
"488","Greece",1971,71420,58496,NA,7.117874343057,NA,375800,NA,NA,NA,NA,NA,3.6145870618,NA,NA,NA,NA,NA,NA,19.0047897817988,NA,NA,54609,NA,NA
"489","Greece",1972,87524,65775,NA,12.4435858862144,NA,435001,NA,NA,NA,NA,NA,5.9877645569,NA,NA,NA,NA,NA,NA,20.1204135162908,NA,NA,58496,NA,NA
"490","Greece",1973,94086,68355,NA,3.92246294184722,NA,568299,NA,NA,NA,NA,NA,18.7866436171,NA,NA,NA,NA,NA,NA,16.5557215479879,NA,NA,65775,NA,NA
"491","Greece",1974,114114,65868,NA,-3.63835856923415,NA,652901,NA,NA,NA,NA,NA,13.0653909236,NA,NA,NA,NA,NA,NA,17.4779943666804,NA,NA,68355,NA,NA
"492","Greece",1975,142793,69853,NA,6.04997874536952,NA,785599,NA,NA,NA,NA,NA,14.2536616734,NA,NA,NA,NA,NA,NA,18.1763215075376,NA,NA,65868,NA,NA
"493","Greece",1976,203300,74296,NA,6.36049990694745,NA,977199,NA,NA,NA,NA,NA,10.4656806984,NA,NA,NA,NA,NA,NA,20.804360217315,NA,NA,69853,NA,NA
"494","Greece",1977,265900,76843,NA,3.42817917519114,NA,1144500,NA,NA,NA,NA,NA,9.9234665478,NA,NA,NA,NA,NA,NA,23.2328527741372,NA,NA,74296,NA,NA
"495","Greece",1978,330300,81989,NA,6.69677133896387,NA,1396500,NA,NA,NA,NA,NA,7.9978398212,NA,NA,NA,NA,NA,NA,23.6519871106337,NA,NA,76843,NA,NA
"496","Greece",1979,400900,85015,NA,3.69073900157337,NA,1733000,NA,NA,NA,NA,NA,14.6104640864,NA,NA,NA,NA,NA,NA,23.133294864397,NA,NA,81989,NA,NA
"497","Greece",1980,511700,86505,NA,0.677,NA,2080700,NA,NA,NA,NA,NA,24.746,NA,NA,NA,NA,NA,NA,24.5926851540347,NA,NA,85015,NA,NA
"498","Greece",1981,716700,86553,NA,-1.554,NA,2490800,NA,NA,NA,NA,NA,24.321,NA,NA,NA,NA,NA,NA,28.7738879074996,NA,NA,86505,NA,NA
"499","Greece",1982,928381.518640382,86895,NA,-1.133,NA,3132800,NA,NA,NA,NA,NA,21.421,NA,NA,NA,NA,NA,NA,29.6342415296343,NA,NA,86553,NA,NA
"500","Greece",1983,1269375.44485928,87244,NA,-1.079,NA,3737900,12018,NA,NA,NA,NA,19.982,NA,NA,NA,NA,NA,NA,33.9595881339597,NA,NA,86895,NA,NA
"501","Greece",1984,1882914.99490692,89645,NA,2.011,NA,4648800,14947,NA,NA,NA,NA,18.305,NA,NA,NA,NA,NA,NA,40.5032480405034,NA,NA,87244,NA,NA
"502","Greece",1985,2673409.79546141,92442,NA,2.51,NA,5672100,18237,NA,NA,NA,NA,19.341,NA,NA,NA,NA,NA,NA,47.1326280471326,NA,NA,89645,NA,NA
"503","Greece",1986,3230397.5076524,93941,NA,0.518,NA,6778000,21793,NA,NA,NA,NA,23.167,NA,NA,NA,NA,NA,NA,47.6600399476601,NA,NA,92442,NA,NA
"504","Greece",1987,4045828.77491623,93507,NA,-2.259,NA,7635400,24550,NA,NA,NA,NA,16.393,NA,NA,NA,NA,NA,NA,52.9877776529878,NA,NA,93941,NA,NA
"505","Greece",1988,5821970.11675427,97670,NA,4.288,NA,9290900,29873,NA,NA,NA,NA,13.454,NA,NA,NA,NA,NA,NA,62.6631447626631,NA,NA,93507,NA,NA
"506","Greece",1989,7270085.42533809,101425,NA,3.8,NA,11042000,35504,NA,NA,NA,NA,13.754,NA,NA,NA,NA,NA,NA,65.8402954658403,NA,NA,97670,NA,NA
"507","Greece",1990,11869937.8186509,101452,NA,0,NA,13327000,42850,NA,NA,NA,NA,20.476,NA,NA,NA,NA,NA,NA,89.0668403890665,NA,NA,101425,NA,NA
"508","Greece",1991,14998225.6624132,NA,NA,3.1,NA,16459000,52921,NA,NA,NA,NA,19.508,NA,NA,NA,NA,NA,NA,91.1247685911246,NA,NA,101452,NA,NA
"509","Greece",1992,18572186.9063442,NA,NA,0.7,NA,19027000,61177,NA,NA,NA,NA,15.888,NA,NA,NA,NA,NA,NA,97.6096436976097,NA,NA,NA,NA,NA
"510","Greece",1993,24174.3,NA,NA,-1.6,NA,21424000,68885,NA,NA,NA,NA,14.377,NA,NA,NA,NA,NA,NA,97.608,NA,NA,NA,NA,NA
"511","Greece",1994,28006.7,NA,NA,2,NA,24296000,78119,NA,NA,NA,NA,10.868,NA,NA,NA,NA,NA,NA,103.197,NA,NA,NA,NA,NA
"512","Greece",1995,31875.2,NA,NA,2.1,NA,30516000,87569,NA,NA,NA,NA,8.816,NA,NA,NA,NA,NA,NA,104.806,NA,NA,NA,NA,NA
"513","Greece",1996,36134.3,NA,NA,2.358,NA,33528700,96251,NA,NA,NA,NA,7.867,NA,NA,NA,NA,NA,NA,108.105,NA,NA,NA,NA,NA
"514","Greece",1997,38913.1,NA,NA,3.638,NA,37103000,106532,NA,NA,NA,NA,5.442,NA,NA,NA,NA,NA,NA,105.22,NA,NA,NA,NA,NA
"515","Greece",1998,41723.7,NA,NA,3.364,NA,40344300,115886,NA,NA,NA,NA,4.522,NA,NA,NA,NA,NA,NA,103.746,NA,NA,NA,NA,NA
"516","Greece",1999,44393.3,NA,NA,3.42,NA,42987400,123459,NA,NA,NA,NA,2.145,NA,NA,NA,NA,NA,NA,103.561,NA,NA,NA,NA,NA
"517","Greece",2000,48823.3,NA,NA,4.477,NA,46437800,136281,NA,NA,NA,NA,2.897,NA,NA,NA,NA,NA,NA,108.926,NA,NA,NA,NA,NA
"518","Greece",2001,155597.2,NA,NA,4.197,NA,49895300,146428,NA,NA,NA,NA,3.654,NA,NA,NA,NA,NA,NA,109.684,NA,NA,NA,NA,NA
"519","Greece",2002,171939.1,NA,NA,3.439,NA,53366600,156615,NA,NA,NA,NA,3.915,NA,NA,NA,NA,NA,NA,109.199,NA,NA,NA,NA,NA
"520","Greece",2003,183679,NA,NA,5.582,NA,58755900,171410,NA,NA,NA,NA,3.435,NA,NA,NA,NA,NA,NA,106.407,NA,NA,NA,NA,NA
"521","Greece",2004,202212,NA,NA,4.916,NA,63315800,185851,NA,NA,NA,NA,3.022,NA,NA,NA,NA,NA,NA,108.282,NA,NA,NA,NA,NA
"522","Greece",2005,216698,NA,NA,2.898,NA,66571000,197645,NA,NA,NA,NA,3.484,NA,NA,NA,NA,NA,NA,108.991,NA,NA,NA,NA,NA
"523","Greece",2006,227325,NA,NA,4.497,NA,71714200,213207,NA,NA,NA,NA,3.314,NA,NA,NA,NA,NA,NA,106.103,NA,NA,NA,NA,NA
"524","Greece",2007,240708,NA,NA,4.036,NA,77158400,228180,NA,NA,NA,NA,2.991,NA,NA,NA,NA,NA,NA,105.03,NA,NA,NA,NA,NA
"525","Greece",2008,262381,NA,NA,2.933,NA,81487300,242946,NA,NA,NA,NA,4.236,NA,NA,NA,NA,NA,NA,107.872,NA,NA,NA,NA,NA
"526","Greece",2009,58968,NA,NA,-0.753,NA,NA,246293,NA,NA,NA,NA,1.133,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"527","Ireland",1947,86.8,NA,NA,1.89473684210526,NA,332,421.553,9196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5905307280461,NA,NA,NA,9025,NA
"528","Ireland",1948,91,NA,NA,4.86080904741193,NA,341,432.981,9643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0170885096575,NA,NA,NA,9196,NA
"529","Ireland",1949,128,NA,NA,5.23695945245255,NA,366,464.724,10148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5432299601484,NA,NA,NA,9643,NA
"530","Ireland",1950,178,NA,NA,0.817895151754033,NA,372,472.343,10231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6844792872976,NA,NA,NA,10148,NA
"531","Ireland",1951,227,NA,NA,2.51197341413352,NA,392,497.737,10488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6064146326273,NA,NA,NA,10231,NA
"532","Ireland",1952,271,NA,NA,2.52669717772693,NA,450,571.382,10753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4288654525344,NA,NA,NA,10488,NA
"533","Ireland",1953,310,NA,NA,2.6969217892681,NA,496,629.79,11043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2227567919465,NA,NA,NA,10753,NA
"534","Ireland",1954,354,NA,NA,0.896495517522422,NA,498,632.33,11142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9834263754685,NA,NA,NA,11043,NA
"535","Ireland",1955,423,NA,NA,2.60276431520374,NA,522,662.803,11432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8198680452563,NA,NA,NA,11142,NA
"536","Ireland",1956,453,NA,NA,-1.30335899230231,NA,530,672.961,11283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.314450614523,NA,NA,NA,11432,NA
"537","Ireland",1957,489,NA,NA,-0.150669148276172,NA,549,697.086,11266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1491638047529,NA,NA,NA,11283,NA
"538","Ireland",1958,525,NA,NA,-2.05929344931652,NA,568,721.211,11034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.7942308145605,NA,NA,NA,11266,NA
"539","Ireland",1959,543,NA,NA,4.05111473626971,NA,608,772.001,11481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3366964550564,NA,NA,NA,11034,NA
"540","Ireland",1960,590,NA,NA,5.6266875707691,NA,631,801.205,12127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6390811340418,NA,NA,NA,11481,NA
"541","Ireland",1961,636,NA,NA,4.77447019048405,NA,680,863.422,12706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6603885469678,NA,NA,NA,12127,NA
"542","Ireland",1962,687,NA,NA,3.2583031638596,NA,736,934.527,13120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5131248214337,NA,NA,NA,12706,NA
"543","Ireland",1963,748,NA,NA,4.73323170731708,NA,791,1004.363,13741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4750652901391,NA,NA,NA,13120,NA
"544","Ireland",1964,811,NA,NA,3.91529000800523,NA,901,1144.034,14279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8895015357935,NA,NA,NA,13741,NA
"545","Ireland",1965,894,NA,NA,1.74381959520975,NA,959,1217.679,14528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4183639530615,NA,NA,NA,14279,NA
"546","Ireland",1966,1001,NA,NA,0.853524229074898,NA,1010,1282.435,14652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0546382467727,NA,NA,NA,14528,NA
"547","Ireland",1967,1079,NA,NA,5.93093093093093,NA,1104,1401.791,15521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9729581656609,NA,NA,NA,14652,NA
"548","Ireland",1968,1045,NA,NA,8.26621996005412,NA,1245,1580.824,16804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1047656159066,NA,NA,NA,15521,NA
"549","Ireland",1969,1161,NA,NA,6.01642466079504,NA,1438,1825.883,17815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.585673342706,NA,NA,NA,16804,NA
"550","Ireland",1970,1281,NA,NA,2.66067920291888,NA,1621,2058.245,18289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2374887343343,NA,NA,NA,17815,NA
"551","Ireland",1971,1404,NA,NA,3.46656460167314,NA,1853,2352.825,18923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6729463517261,NA,NA,NA,18289,NA
"552","Ireland",1972,1588,NA,NA,6.48945727421657,NA,2238,2841.674,20151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8825537341722,NA,NA,NA,18923,NA
"553","Ireland",1973,1804,NA,NA,4.72433129869485,NA,2729,3465.115,21103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0617641838727,NA,NA,NA,20151,NA
"554","Ireland",1974,2486,NA,NA,4.26005781168555,NA,2991,3797.787,22002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4591739873774,NA,NA,NA,21103,NA
"555","Ireland",1975,3484,NA,NA,5.65403145168621,NA,3792,4814.847,23246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3595163044641,NA,NA,NA,22002,NA
"556","Ireland",1976,4587,NA,NA,1.39808999397746,NA,4653,5908.091,23571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.6392916087447,NA,NA,NA,23246,NA
"557","Ireland",1977,5369,NA,NA,8.20924016800306,NA,5703,7241.316,25506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1439815635722,NA,NA,NA,23571,NA
"558","Ireland",1978,6561,NA,NA,7.19046498863012,NA,6757,8579.62,27340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4719183367095,NA,NA,NA,25506,NA
"559","Ireland",1979,8304,NA,NA,3.07242136064374,NA,7917,10052.516,28180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6061853569793,NA,NA,NA,27340,NA
"560","Ireland",1980,10026,NA,NA,2.9,NA,9361,11886.018,29047,80590,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.3512099678799,13101,NA,NA,28180,NA
"561","Ireland",1981,12945,NA,NA,2.5,NA,11359,14422.955,30013,81613,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.752758709987,15896,NA,NA,29047,80590
"562","Ireland",1982,14817,NA,NA,1.5,NA,13382,16991.635,30698,84081,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2017319110256,18858,NA,NA,30013,81613
"563","Ireland",1983,18275,NA,NA,-0.7,NA,14916,18939.413,30624,86559,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.4919028905489,20785,NA,NA,30698,84081
"564","Ireland",1984,21359,NA,NA,3.2,NA,16556,21021.784,31957,89194,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.60412646234,23019,NA,NA,30624,86559
"565","Ireland",1985,23492,NA,NA,1.9,NA,17969,22815.924,32943,92120,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.963176069486,25006,NA,NA,31957,89194
"566","Ireland",1986,27439,NA,NA,0.4,NA,19703,25017.649,32802,94539,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.678571315794,26636,NA,NA,32943,92120
"567","Ireland",1987,30086,NA,NA,3.6,NA,21075,26759.73,34331,97903,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.430132889981,28467,NA,NA,32802,94539
"568","Ireland",1988,31250,NA,NA,3,NA,22718,28845.91,36123,102897,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.334249118853,30409,NA,NA,34331,97903
"569","Ireland",1989,31525,NA,NA,5.6,NA,25418,32274.202,38223,108469,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6786350906523,33732,NA,NA,36123,102897
"570","Ireland",1990,31849,NA,NA,7.7,NA,28598,36311.97,41459,108558,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7093696651545,36574,NA,NA,38223,108469
"571","Ireland",1991,32224,NA,NA,1.6,NA,29675,37679.477,42258.998,101780,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5213568914452,38054,NA,NA,41459,108558
