version4id,ccode1,state_name1,ccode2,state_name2,dyad_st_day,dyad_st_month,dyad_st_year,dyad_end_day,dyad_end_month,dyad_end_year,left_censor,right_censor,defense,neutrality,nonaggression,entente,asymmetric,version
82,255,"Germany",365,"Russia",24,7,1905,2,12,1905,0,0,1,0,0,0,0,4.1
83,200,"United Kingdom",220,"France",16,5,1907,26,4,1915,0,0,0,0,0,1,0,4.1
83,200,"United Kingdom",230,"Spain",16,5,1907,26,4,1915,0,0,0,0,0,1,0,4.1
83,220,"France",230,"Spain",16,5,1907,26,4,1915,0,0,0,0,0,1,0,4.1
84,90,"Guatemala",91,"Honduras",20,12,1907,10,3,1918,0,0,0,1,1,0,1,4.1
84,90,"Guatemala",92,"El Salvador",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
84,90,"Guatemala",93,"Nicaragua",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
84,90,"Guatemala",94,"Costa Rica",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
84,91,"Honduras",92,"El Salvador",20,12,1907,10,3,1918,0,0,0,1,1,0,1,4.1
84,91,"Honduras",93,"Nicaragua",20,12,1907,10,3,1918,0,0,0,1,1,0,1,4.1
84,91,"Honduras",94,"Costa Rica",20,12,1907,10,3,1918,0,0,0,1,1,0,1,4.1
84,92,"El Salvador",93,"Nicaragua",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
84,92,"El Salvador",94,"Costa Rica",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
84,93,"Nicaragua",94,"Costa Rica",20,12,1907,10,3,1918,0,0,0,0,1,0,0,4.1
85,2,"United States of America",740,"Japan",30,11,1908,4,7,1910,0,0,0,0,0,1,0,4.1
86,325,"Italy",365,"Russia",24,10,1909,11,8,1917,0,0,0,0,0,1,0,4.1
87,365,"Russia",740,"Japan",4,7,1910,3,7,1916,0,0,0,0,0,1,0,4.1
88,130,"Ecuador",145,"Bolivia",17,4,1911,,,,0,1,0,1,1,0,0,4.1
89,345,"Yugoslavia",355,"Bulgaria",29,2,1912,30,6,1913,0,0,1,1,0,1,0,4.1
90,350,"Greece",355,"Bulgaria",16,5,1912,30,6,1913,0,0,1,1,0,0,1,4.1
91,200,"United Kingdom",220,"France",23,11,1912,11,11,1918,0,0,0,0,0,1,0,4.1
92,345,"Yugoslavia",350,"Greece",19,5,1913,11,11,1918,0,0,1,1,0,1,0,4.1
93,255,"Germany",640,"Turkey",2,8,1914,30,10,1918,0,0,1,0,0,0,1,4.1
94,355,"Bulgaria",640,"Turkey",19,8,1914,30,9,1918,0,0,1,0,0,1,0,4.1
95,300,"Austria-Hungary",355,"Bulgaria",19,8,1914,30,9,1918,0,0,1,0,0,0,0,4.1
96,255,"Germany",355,"Bulgaria",6,9,1914,6,9,1918,0,0,1,0,0,0,0,4.1
97,360,"Romania",365,"Russia",1,10,1914,17,8,1916,0,0,1,1,0,0,1,4.1
98,200,"United Kingdom",220,"France",26,4,1915,11,11,1918,0,0,1,0,0,1,0,4.1
98,200,"United Kingdom",325,"Italy",26,4,1915,11,11,1918,0,0,1,0,0,1,0,4.1
98,200,"United Kingdom",365,"Russia",26,4,1915,8,11,1917,0,0,1,0,0,1,0,4.1
98,220,"France",325,"Italy",26,4,1915,11,11,1918,0,0,1,0,0,1,0,4.1
98,220,"France",365,"Russia",26,4,1915,8,11,1917,0,0,1,0,0,1,0,4.1
98,325,"Italy",365,"Russia",26,4,1915,8,11,1917,0,0,1,0,0,1,0,4.1
99,255,"Germany",300,"Austria-Hungary",6,9,1915,30,9,1918,0,0,1,0,0,0,0,4.1
99,255,"Germany",355,"Bulgaria",6,9,1915,30,9,1918,0,0,1,0,0,0,0,4.1
99,300,"Austria-Hungary",355,"Bulgaria",6,9,1915,30,9,1918,0,0,1,0,0,0,0,4.1
100,365,"Russia",740,"Japan",3,7,1916,8,11,1917,0,0,1,0,0,1,0,4.1
101,200,"United Kingdom",220,"France",17,8,1916,11,11,1918,0,0,1,0,0,0,0,4.1
101,200,"United Kingdom",325,"Italy",17,8,1916,11,11,1918,0,0,1,0,0,0,0,4.1
101,200,"United Kingdom",360,"Romania",17,8,1916,11,11,1918,0,0,1,0,0,0,1,4.1
101,200,"United Kingdom",365,"Russia",17,8,1916,8,11,1917,0,0,1,0,0,0,0,4.1
101,220,"France",325,"Italy",17,8,1916,11,11,1918,0,0,1,0,0,0,0,4.1
101,220,"France",360,"Romania",17,8,1916,11,11,1918,0,0,1,0,0,0,1,4.1
101,220,"France",365,"Russia",17,8,1916,8,11,1917,0,0,1,0,0,0,0,4.1
101,325,"Italy",360,"Romania",17,8,1916,11,11,1918,0,0,1,0,0,0,1,4.1
101,325,"Italy",365,"Russia",17,8,1916,8,11,1917,0,0,1,0,0,0,0,4.1
101,360,"Romania",365,"Russia",17,8,1916,8,11,1917,0,0,1,0,0,0,1,4.1
102,315,"Czechoslovakia",345,"Yugoslavia",14,8,1920,1,7,1930,0,0,1,0,0,1,0,4.1
103,211,"Belgium",220,"France",7,9,1920,14,10,1936,0,0,1,0,0,0,0,4.1
104,220,"France",290,"Poland",19,2,1921,27,9,1939,0,0,1,0,0,1,0,4.1
105,365,"Russia",630,"Iran",26,2,1921,25,8,1941,0,0,1,0,0,0,0,4.1
106,640,"Turkey",700,"Afghanistan",1,3,1921,25,5,1928,0,0,1,0,0,0,0,4.1
107,290,"Poland",360,"Romania",3,3,1921,26,9,1939,0,0,1,0,0,1,0,4.1
108,315,"Czechoslovakia",360,"Romania",23,4,1921,15,3,1939,0,0,1,0,0,1,0,4.1
109,345,"Yugoslavia",360,"Romania",7,6,1921,30,8,1940,0,0,1,0,0,1,0,4.1
110,630,"Iran",700,"Afghanistan",22,6,1921,8,7,1937,0,0,0,1,0,0,0,4.1
111,2,"United States of America",200,"United Kingdom",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
111,2,"United States of America",220,"France",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
111,2,"United States of America",740,"Japan",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
111,200,"United Kingdom",220,"France",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
111,200,"United Kingdom",740,"Japan",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
111,220,"France",740,"Japan",13,12,1921,18,9,1931,0,0,0,0,0,1,0,4.1
112,305,"Austria",315,"Czechoslovakia",16,12,1921,15,3,1927,0,0,0,1,0,0,0,4.1
113,90,"Guatemala",91,"Honduras",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,90,"Guatemala",92,"El Salvador",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,90,"Guatemala",93,"Nicaragua",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,90,"Guatemala",94,"Costa Rica",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,91,"Honduras",92,"El Salvador",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,91,"Honduras",93,"Nicaragua",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,91,"Honduras",94,"Costa Rica",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,92,"El Salvador",93,"Nicaragua",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,92,"El Salvador",94,"Costa Rica",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
113,93,"Nicaragua",94,"Costa Rica",7,2,1923,26,12,1932,0,0,0,0,1,0,0,4.1
114,366,"Estonia",367,"Latvia",1,11,1923,15,6,1940,0,0,1,0,0,1,0,4.1
115,220,"France",315,"Czechoslovakia",25,1,1924,30,9,1938,0,0,0,0,0,1,0,4.1
116,325,"Italy",345,"Yugoslavia",27,1,1924,22,2,1929,0,0,0,1,0,1,0,4.1
117,315,"Czechoslovakia",325,"Italy",5,7,1924,21,8,1929,0,0,0,0,0,1,0,4.1
118,200,"United Kingdom",211,"Belgium",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
118,200,"United Kingdom",220,"France",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
118,200,"United Kingdom",255,"Germany",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
118,200,"United Kingdom",325,"Italy",16,10,1925,7,3,1936,0,0,1,0,0,0,0,4.1
118,211,"Belgium",220,"France",16,10,1925,7,3,1936,0,0,1,0,1,0,0,4.1
118,211,"Belgium",255,"Germany",16,10,1925,7,3,1936,0,0,1,0,1,0,0,4.1
118,211,"Belgium",325,"Italy",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
118,220,"France",255,"Germany",16,10,1925,7,3,1936,0,0,1,0,1,0,0,4.1
118,220,"France",325,"Italy",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
118,255,"Germany",325,"Italy",16,10,1925,7,3,1936,0,0,1,0,1,0,1,4.1
119,220,"France",290,"Poland",16,10,1925,27,9,1939,0,0,1,0,0,0,0,4.1
120,220,"France",315,"Czechoslovakia",16,10,1925,30,9,1938,0,0,1,0,0,0,0,4.1
121,365,"Russia",640,"Turkey",17,12,1925,1,9,1939,0,0,0,1,1,0,0,4.1
122,630,"Iran",640,"Turkey",22,4,1926,8,7,1937,0,0,0,1,1,,0,4.1
123,255,"Germany",365,"Russia",24,4,1926,15,9,1933,0,0,0,1,0,0,0,4.1
124,220,"France",360,"Romania",10,6,1926,22,6,1940,0,0,0,1,0,1,0,4.1
125,230,"Spain",325,"Italy",7,8,1926,18,7,1936,0,0,0,1,0,0,0,4.1
126,365,"Russia",700,"Afghanistan",31,8,1926,24,12,1979,0,0,0,1,1,0,0,4.1
127,325,"Italy",360,"Romania",16,9,1926,18,7,1932,0,0,0,0,0,1,0,4.1
128,290,"Poland",345,"Yugoslavia",18,9,1926,27,9,1939,0,0,0,0,0,1,0,4.1
129,365,"Russia",368,"Lithuania",28,9,1926,10,10,1939,0,0,0,0,1,0,0,4.1
130,325,"Italy",339,"Albania",27,11,1926,22,11,1927,0,0,0,0,0,1,0,4.1
131,365,"Russia",630,"Iran",1,10,1927,25,8,1941,0,0,0,1,1,0,0,4.1
132,220,"France",345,"Yugoslavia",11,11,1927,22,6,1940,0,0,0,0,1,1,0,4.1
133,325,"Italy",339,"Albania",22,11,1927,7,4,1939,0,0,1,0,0,0,0,4.1
134,350,"Greece",360,"Romania",21,3,1928,9,2,1934,0,0,0,0,1,0,0,4.1
135,640,"Turkey",700,"Afghanistan",25,5,1928,25,5,1948,0,0,0,0,1,0,0,4.1
136,325,"Italy",640,"Turkey",30,5,1928,18,11,1935,0,0,0,1,0,0,0,4.1
137,325,"Italy",530,"Ethiopia",2,8,1928,3,10,1935,0,0,0,0,1,0,0,4.1
138,325,"Italy",350,"Greece",23,9,1928,18,11,1935,0,0,0,1,0,1,0,4.1
139,310,"Hungary",640,"Turkey",5,1,1929,20,1,1945,0,0,0,1,0,0,0,4.1
140,355,"Bulgaria",640,"Turkey",6,3,1929,3,12,1939,0,0,0,1,0,0,0,4.1
141,345,"Yugoslavia",350,"Greece",27,3,1929,20,4,1941,0,0,0,1,0,1,0,4.1
142,220,"France",640,"Turkey",3,2,1930,22,6,1940,0,0,0,1,0,0,0,4.1
143,200,"United Kingdom",645,"Iraq",3,10,1932,5,4,1955,0,0,1,0,0,1,0,4.1
144,350,"Greece",640,"Turkey",30,10,1930,23,4,1941,0,0,0,1,0,0,0,4.1
145,365,"Russia",375,"Finland",21,1,1932,28,11,1939,0,0,0,1,1,0,0,4.1
146,365,"Russia",367,"Latvia",5,2,1932,5,10,1939,0,0,0,0,1,0,0,4.1
147,365,"Russia",366,"Estonia",4,5,1932,28,9,1939,0,0,0,0,1,0,0,4.1
148,290,"Poland",365,"Russia",25,7,1932,17,9,1939,0,0,0,1,1,0,0,4.1
149,220,"France",365,"Russia",29,11,1932,2,5,1935,0,0,0,1,1,0,0,4.1
150,325,"Italy",365,"Russia",2,9,1933,22,6,1941,0,0,0,1,1,0,0,4.1
151,360,"Romania",640,"Turkey",17,10,1933,31,8,1944,0,0,0,1,1,0,0,4.1
152,345,"Yugoslavia",640,"Turkey",27,11,1933,20,4,1941,0,0,0,0,1,0,0,4.1
153,255,"Germany",290,"Poland",26,1,1934,28,4,1939,0,0,0,0,1,0,0,4.1
154,345,"Yugoslavia",350,"Greece",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
154,345,"Yugoslavia",360,"Romania",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
154,345,"Yugoslavia",640,"Turkey",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
154,350,"Greece",360,"Romania",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
154,350,"Greece",640,"Turkey",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
154,360,"Romania",640,"Turkey",9,2,1934,28,10,1940,0,0,1,0,0,1,0,4.1
155,305,"Austria",310,"Hungary",17,3,1934,13,3,1938,0,0,0,0,0,1,0,4.1
155,305,"Austria",325,"Italy",17,3,1934,13,3,1938,0,0,0,0,0,1,0,4.1
155,310,"Hungary",325,"Italy",17,3,1934,13,3,1938,0,0,0,0,0,1,0,4.1
156,670,"Saudi Arabia",678,"Yemen Arab Republic",20,5,1934,6,11,1962,0,0,0,1,1,1,0,4.1
157,366,"Estonia",367,"Latvia",12,9,1934,15,6,1940,0,0,0,0,0,1,0,4.1
157,366,"Estonia",368,"Lithuania",12,9,1934,15,6,1940,0,0,0,0,0,1,0,4.1
157,367,"Latvia",368,"Lithuania",12,9,1934,15,6,1940,0,0,0,0,0,1,0,4.1
158,220,"France",325,"Italy",7,1,1935,11,10,1935,0,0,0,0,0,1,0,4.1
159,220,"France",365,"Russia",2,5,1935,3,9,1939,0,0,1,0,0,1,0,4.1
160,315,"Czechoslovakia",365,"Russia",16,5,1935,15,3,1939,0,0,1,1,0,1,0,4.1
160,315,"Czechoslovakia",365,"Russia",10,5,1945,10,12,1989,0,0,1,1,0,1,0,4.1
161,365,"Russia",712,"Mongolia",12,3,1936,25,12,1991,0,0,1,0,0,0,0,4.1
162,645,"Iraq",670,"Saudi Arabia",2,4,1936,2,4,1956,0,0,0,0,0,1,0,4.1
162,645,"Iraq",678,"Yemen Arab Republic",29,4,1937,2,4,1956,0,0,0,0,0,1,0,4.1
162,670,"Saudi Arabia",678,"Yemen Arab Republic",29,4,1937,2,4,1956,0,0,0,0,0,1,0,4.1
163,200,"United Kingdom",651,"Egypt",26,5,1937,8,10,1951,0,0,1,0,0,1,1,4.1
164,230,"Spain",255,"Germany",7,4,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,230,"Spain",310,"Hungary",7,4,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,230,"Spain",325,"Italy",7,4,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,230,"Spain",740,"Japan",7,4,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,255,"Germany",310,"Hungary",24,2,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,255,"Germany",325,"Italy",6,11,1937,23,8,1939,0,0,0,1,0,1,0,4.1
164,255,"Germany",740,"Japan",25,11,1936,23,8,1939,0,0,0,1,0,1,0,4.1
164,310,"Hungary",325,"Italy",24,2,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,310,"Hungary",740,"Japan",24,2,1939,23,8,1939,0,0,0,1,0,1,0,4.1
164,325,"Italy",740,"Japan",6,11,1937,23,8,1939,0,0,0,1,0,1,0,4.1
165,2,"United States of America",40,"Cuba",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",41,"Haiti",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",42,"Dominican Republic",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",70,"Mexico",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",90,"Guatemala",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,2,"United States of America",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",41,"Haiti",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",42,"Dominican Republic",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",70,"Mexico",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",90,"Guatemala",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,40,"Cuba",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",42,"Dominican Republic",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",70,"Mexico",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",90,"Guatemala",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,41,"Haiti",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",70,"Mexico",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",90,"Guatemala",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,42,"Dominican Republic",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",90,"Guatemala",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,70,"Mexico",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",91,"Honduras",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,90,"Guatemala",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",92,"El Salvador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",94,"Costa Rica",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",95,"Panama",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",100,"Colombia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",101,"Venezuela",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",130,"Ecuador",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",135,"Peru",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",140,"Brazil",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",145,"Bolivia",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",150,"Paraguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",155,"Chile",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",160,"Argentina",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,91,"Honduras",165,"Uruguay",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
165,92,"El Salvador",93,"Nicaragua",23,12,1936,23,3,1945,0,0,0,0,0,1,0,4.1
