version4id,ccode,state_name,all_st_day,all_st_month,all_st_year,all_end_day,all_end_month,all_end_year,ss_type,mem_st_day,mem_st_month,mem_st_year,mem_end_day,mem_end_month,mem_end_year,left_censor,right_censor,defense,neutrality,nonaggression,entente,version
216,360,"Romania",4,2,1948,12,12,1989,"Type I: Defense Pact",4,2,1948,12,12,1989,0,0,1,0,1,0,4.1
216,365,"Russia",4,2,1948,12,12,1989,"Type I: Defense Pact",4,2,1948,12,12,1989,0,0,1,0,1,0,4.1
217,310,"Hungary",18,2,1948,7,10,1989,"Type I: Defense Pact",18,2,1948,7,10,1989,0,0,1,0,1,0,4.1
217,365,"Russia",18,2,1948,7,10,1989,"Type I: Defense Pact",18,2,1948,7,10,1989,0,0,1,0,1,0,4.1
218,200,"United Kingdom",17,3,1948,,,,"Type I: Defense Pact",17,3,1948,,,,0,1,1,0,0,1,4.1
218,210,"Netherlands",17,3,1948,,,,"Type I: Defense Pact",17,3,1948,,,,0,1,1,0,0,1,4.1
218,211,"Belgium",17,3,1948,,,,"Type I: Defense Pact",17,3,1948,,,,0,1,1,0,0,1,4.1
218,212,"Luxembourg",17,3,1948,,,,"Type I: Defense Pact",17,3,1948,,,,0,1,1,0,0,1,4.1
218,220,"France",17,3,1948,,,,"Type I: Defense Pact",17,3,1948,,,,0,1,1,0,0,1,4.1
218,230,"Spain",17,3,1948,,,,"Type I: Defense Pact",14,11,1988,,,,0,1,1,0,0,1,4.1
218,235,"Portugal",17,3,1948,,,,"Type I: Defense Pact",14,11,1988,,,,0,1,1,0,0,1,4.1
218,260,"German Federal Republic",17,3,1948,,,,"Type I: Defense Pact",5,5,1955,,,,0,1,1,0,0,1,4.1
218,325,"Italy",17,3,1948,,,,"Type I: Defense Pact",23,10,1954,,,,0,1,1,0,0,1,4.1
218,350,"Greece",17,3,1948,,,,"Type I: Defense Pact",20,11,1992,,,,0,1,1,0,0,1,4.1
219,355,"Bulgaria",18,3,1948,10,11,1989,"Type I: Defense Pact",18,3,1948,10,11,1989,0,0,1,0,1,0,4.1
219,365,"Russia",18,3,1948,10,11,1989,"Type I: Defense Pact",18,3,1948,10,11,1989,0,0,1,0,1,0,4.1
220,365,"Russia",6,4,1948,25,12,1991,"Type I: Defense Pact",6,4,1948,25,12,1991,0,0,1,0,0,1,4.1
220,375,"Finland",6,4,1948,25,12,1991,"Type I: Defense Pact",6,4,1948,25,12,1991,0,0,1,0,0,1,4.1
221,315,"Czechoslovakia",23,4,1948,10,11,1989,"Type I: Defense Pact",26,4,1968,10,11,1989,0,0,1,0,1,0,4.1
221,355,"Bulgaria",23,4,1948,10,11,1989,"Type I: Defense Pact",26,4,1968,10,11,1989,0,0,1,0,1,0,4.1
222,290,"Poland",29,5,1948,7,8,1989,"Type I: Defense Pact",29,5,1948,7,8,1989,0,0,1,0,1,0,4.1
222,355,"Bulgaria",29,5,1948,7,8,1989,"Type I: Defense Pact",29,5,1948,7,8,1989,0,0,1,0,1,0,4.1
223,290,"Poland",18,6,1948,7,8,1989,"Type I: Defense Pact",18,6,1948,7,8,1989,0,0,1,0,1,0,4.1
223,310,"Hungary",18,6,1948,7,8,1989,"Type I: Defense Pact",18,6,1948,7,8,1989,0,0,1,0,1,0,4.1
224,310,"Hungary",16,7,1948,7,10,1989,"Type I: Defense Pact",16,7,1948,7,10,1989,0,0,1,0,1,0,4.1
224,355,"Bulgaria",16,7,1948,7,10,1989,"Type I: Defense Pact",16,7,1948,7,10,1989,0,0,1,0,1,0,4.1
225,315,"Czechoslovakia",21,7,1948,10,12,1989,"Type I: Defense Pact",21,7,1948,10,12,1989,0,0,1,0,1,0,4.1
225,360,"Romania",21,7,1948,10,12,1989,"Type I: Defense Pact",21,7,1948,10,12,1989,0,0,1,0,1,0,4.1
226,290,"Poland",26,1,1949,7,8,1989,"Type I: Defense Pact",26,1,1949,7,8,1989,0,0,1,0,1,0,4.1
226,360,"Romania",26,1,1949,7,8,1989,"Type I: Defense Pact",26,1,1949,7,8,1989,0,0,1,0,1,0,4.1
227,2,"United States of America",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,20,"Canada",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,200,"United Kingdom",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,210,"Netherlands",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,211,"Belgium",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,212,"Luxembourg",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,220,"France",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,230,"Spain",4,4,1949,,,,"Type I: Defense Pact",10,12,1981,,,,0,1,1,0,1,1,4.1
227,235,"Portugal",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,255,"Germany",4,4,1949,,,,"Type I: Defense Pact",3,10,1990,,,,0,1,1,0,1,1,4.1
227,260,"German Federal Republic",4,4,1949,,,,"Type I: Defense Pact",23,10,1954,2,10,1990,0,0,1,0,1,1,4.1
227,290,"Poland",4,4,1949,,,,"Type I: Defense Pact",12,3,1999,,,,0,1,1,0,1,1,4.1
227,310,"Hungary",4,4,1949,,,,"Type I: Defense Pact",12,3,1999,,,,0,1,1,0,1,1,4.1
227,316,"Czech Republic",4,4,1949,,,,"Type I: Defense Pact",12,3,1999,,,,0,1,1,0,1,1,4.1
227,325,"Italy",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,350,"Greece",4,4,1949,,,,"Type I: Defense Pact",22,10,1951,,,,0,1,1,0,1,1,4.1
227,385,"Norway",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,390,"Denmark",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,395,"Iceland",4,4,1949,,,,"Type I: Defense Pact",4,4,1949,,,,0,1,1,0,1,1,4.1
227,640,"Turkey",4,4,1949,,,,"Type I: Defense Pact",22,10,1951,,,,0,1,1,0,0,1,4.1
228,310,"Hungary",16,4,1949,7,10,1989,"Type I: Defense Pact",16,4,1949,7,10,1989,0,0,1,0,1,0,4.1
228,315,"Czechoslovakia",16,4,1949,7,10,1989,"Type I: Defense Pact",16,4,1949,7,10,1989,0,0,1,0,1,0,4.1
229,365,"Russia",14,2,1950,14,2,1980,"Type I: Defense Pact",14,2,1950,14,2,1980,0,0,1,0,0,0,4.1
229,710,"China",14,2,1950,14,2,1980,"Type I: Defense Pact",14,2,1950,14,2,1980,0,0,1,0,0,0,4.1
230,520,"Somalia",17,6,1950,,,,"Type I: Defense Pact",20,5,1974,,,,0,1,1,0,1,1,4.1
230,600,"Morocco",17,6,1950,,,,"Type I: Defense Pact",13,6,1961,,,,0,1,1,0,1,1,4.1
230,615,"Algeria",17,6,1950,,,,"Type I: Defense Pact",11,9,1964,,,,0,1,1,0,1,1,4.1
230,616,"Tunisia",17,6,1950,,,,"Type I: Defense Pact",11,10,1953,,,,0,1,1,0,1,1,4.1
230,620,"Libya",17,6,1950,,,,"Type I: Defense Pact",11,9,1964,,,,0,1,1,0,1,1,4.1
230,625,"Sudan",17,6,1950,,,,"Type I: Defense Pact",11,9,1964,,,,0,1,1,0,1,1,4.1
230,645,"Iraq",17,6,1950,,,,"Type I: Defense Pact",7,8,1952,,,,0,1,1,0,1,1,4.1
230,651,"Egypt",17,6,1950,,,,"Type I: Defense Pact",17,6,1950,31,3,1979,0,0,1,0,1,1,4.1
230,651,"Egypt",17,6,1950,,,,"Type I: Defense Pact",22,5,1989,,,,0,1,1,0,1,1,4.1
230,652,"Syria",17,6,1950,,,,"Type I: Defense Pact",17,6,1950,1,2,1958,0,0,1,0,1,1,4.1
230,652,"Syria",17,6,1950,,,,"Type I: Defense Pact",29,9,1961,,,,0,1,1,0,1,1,4.1
230,660,"Lebanon",17,6,1950,,,,"Type I: Defense Pact",17,6,1950,,,,0,1,1,0,1,1,4.1
230,663,"Jordan",17,6,1950,,,,"Type I: Defense Pact",31,3,1952,,,,0,1,1,0,1,1,4.1
230,670,"Saudi Arabia",17,6,1950,,,,"Type I: Defense Pact",17,6,1950,,,,0,1,1,0,1,1,4.1
230,678,"Yemen Arab Republic",17,6,1950,,,,"Type I: Defense Pact",17,6,1950,21,5,1990,0,0,1,0,1,1,4.1
230,679,"Yemen",17,6,1950,,,,"Type I: Defense Pact",22,5,1990,,,,0,1,1,0,1,1,4.1
230,680,"Yemen People's Republic",17,6,1950,,,,"Type I: Defense Pact",23,11,1971,21,5,1990,0,0,1,0,1,1,4.1
230,690,"Kuwait",17,6,1950,,,,"Type I: Defense Pact",12,8,1961,,,,0,1,1,0,1,1,4.1
230,692,"Bahrain",17,6,1950,,,,"Type I: Defense Pact",14,11,1971,,,,0,1,1,0,1,1,4.1
230,694,"Qatar",17,6,1950,,,,"Type I: Defense Pact",14,11,1971,,,,0,1,1,0,1,1,4.1
230,696,"United Arab Emirates",17,6,1950,,,,"Type I: Defense Pact",11,10,1953,,,,0,1,1,0,1,1,4.1
231,2,"United States of America",30,8,1951,,,,"Type I: Defense Pact",30,8,1951,,,,0,1,1,0,0,0,4.1
231,840,"Philippines",30,8,1951,,,,"Type I: Defense Pact",30,8,1951,,,,0,1,1,0,0,0,4.1
232,2,"United States of America",1,9,1951,,,,"Type I: Defense Pact",1,9,1951,,,,0,1,1,0,1,1,4.1
232,900,"Australia",1,9,1951,,,,"Type I: Defense Pact",1,9,1951,,,,0,1,1,0,1,1,4.1
232,920,"New Zealand",1,9,1951,,,,"Type I: Defense Pact",1,9,1951,12,8,1986,0,0,1,0,1,1,4.1
233,2,"United States of America",8,9,1951,,,,"Type I: Defense Pact",8,9,1951,,,,0,1,1,0,0,0,4.1
233,740,"Japan",8,9,1951,,,,"Type I: Defense Pact",8,9,1951,,,,0,1,0,0,0,0,4.1
234,345,"Yugoslavia",28,2,1953,4,4,1964,"Type I: Defense Pact",28,2,1953,8,8,1954,0,0,0,0,1,1,4.1
234,345,"Yugoslavia",28,2,1953,4,4,1964,"Type I: Defense Pact",9,8,1954,4,4,1964,0,0,1,0,1,1,4.1
234,350,"Greece",28,2,1953,4,4,1964,"Type I: Defense Pact",28,2,1953,8,8,1954,0,0,0,0,1,1,4.1
234,350,"Greece",28,2,1953,4,4,1964,"Type I: Defense Pact",9,8,1954,4,4,1964,0,0,1,0,1,1,4.1
234,640,"Turkey",28,2,1953,4,4,1964,"Type I: Defense Pact",28,2,1953,8,8,1954,0,0,0,0,1,1,4.1
234,640,"Turkey",28,2,1953,4,4,1964,"Type I: Defense Pact",9,8,1954,4,4,1964,0,0,1,0,1,1,4.1
235,200,"United Kingdom",29,7,1953,1,9,1969,"Type I: Defense Pact",29,7,1953,1,9,1969,0,0,1,0,0,1,4.1
235,620,"Libya",29,7,1953,1,9,1969,"Type I: Defense Pact",29,7,1953,1,9,1969,0,0,0,0,0,1,4.1
236,2,"United States of America",1,10,1953,,,,"Type III: Entente",1,10,1953,,,,0,1,1,0,0,1,4.1
236,732,"South Korea",1,10,1953,,,,"Type III: Entente",1,10,1953,,,,0,1,0,0,0,1,4.1
237,640,"Turkey",2,4,1954,23,9,1955,"Type III: Entente",2,4,1954,23,9,1955,0,0,0,0,0,1,4.1
237,770,"Pakistan",2,4,1954,23,9,1955,"Type III: Entente",2,4,1954,23,9,1955,0,0,0,0,0,1,4.1
238,2,"United States of America",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
238,200,"United Kingdom",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
238,220,"France",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1974,0,0,0,0,0,1,4.1
238,770,"Pakistan",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,8,11,1972,0,0,0,0,0,1,4.1
238,800,"Thailand",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
238,840,"Philippines",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
238,900,"Australia",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
238,920,"New Zealand",8,9,1954,30,6,1977,"Type III: Entente",8,9,1954,30,6,1977,0,0,0,0,0,1,4.1
239,200,"United Kingdom",19,10,1954,31,10,1956,"Type III: Entente",19,10,1954,31,10,1956,0,0,0,0,0,1,4.1
239,651,"Egypt",19,10,1954,31,10,1956,"Type III: Entente",19,10,1954,31,10,1956,0,0,0,0,0,1,4.1
240,2,"United States of America",2,12,1954,1,1,1980,"Type I: Defense Pact",2,12,1954,1,1,1980,0,0,1,0,1,0,4.1
240,713,"Taiwan",2,12,1954,1,1,1980,"Type I: Defense Pact",2,12,1954,1,1,1980,0,0,1,0,1,0,4.1
241,2,"United States of America",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",28,7,1958,9,10,1979,0,0,0,0,1,1,4.1
241,200,"United Kingdom",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",5,4,1955,9,10,1979,0,0,0,0,1,1,4.1
241,630,"Iran",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",3,11,1955,12,3,1979,0,0,0,0,1,1,4.1
241,640,"Turkey",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",24,2,1955,9,10,1979,0,0,0,0,1,1,4.1
241,645,"Iraq",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",24,2,1955,24,3,1959,0,0,0,0,1,1,4.1
241,770,"Pakistan",24,2,1955,9,10,1979,"Type IIb: Non-Aggression Pact",23,9,1955,12,3,1979,0,0,0,0,1,1,4.1
242,200,"United Kingdom",4,4,1955,4,4,1959,"Type I: Defense Pact",4,4,1955,4,4,1959,0,0,1,0,0,0,4.1
242,645,"Iraq",4,4,1955,4,4,1959,"Type I: Defense Pact",4,4,1955,4,4,1959,0,0,0,0,0,0,4.1
243,265,"German Democratic Republic",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,7,11,1989,0,0,1,0,1,1,4.1
243,290,"Poland",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,7,8,1989,0,0,1,0,1,1,4.1
243,310,"Hungary",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,15,11,1956,0,0,1,0,1,1,4.1
243,315,"Czechoslovakia",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,10,12,1989,0,0,1,0,1,1,4.1
243,339,"Albania",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,20,8,1968,0,0,1,0,1,1,4.1
243,355,"Bulgaria",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,10,11,1989,0,0,1,0,1,1,4.1
243,360,"Romania",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,12,12,1989,0,0,1,0,1,1,4.1
243,365,"Russia",14,5,1955,1,7,1991,"Type I: Defense Pact",14,5,1955,1,7,1991,0,0,1,0,1,1,4.1
244,220,"France",10,8,1955,26,2,2011,"Type III: Entente",10,8,1955,26,2,2011,0,0,0,0,0,1,4.1
244,620,"Libya",10,8,1955,26,2,2011,"Type III: Entente",10,8,1955,26,2,2011,0,0,0,0,0,1,4.1
245,651,"Egypt",20,10,1955,29,9,1961,"Type I: Defense Pact",20,10,1955,29,9,1961,0,0,1,0,0,1,4.1
245,652,"Syria",20,10,1955,29,9,1961,"Type I: Defense Pact",20,10,1955,29,9,1961,0,0,1,0,0,1,4.1
245,663,"Jordan",20,10,1955,29,9,1961,"Type I: Defense Pact",24,10,1956,29,9,1961,0,0,1,0,0,1,4.1
246,651,"Egypt",27,10,1955,21,4,1956,"Type I: Defense Pact",27,10,1955,21,4,1956,0,0,1,0,0,0,4.1
246,670,"Saudi Arabia",27,10,1955,21,4,1956,"Type I: Defense Pact",27,10,1955,21,4,1956,0,0,1,0,0,0,4.1
247,651,"Egypt",21,4,1956,6,11,1962,"Type I: Defense Pact",21,4,1956,6,11,1962,0,0,1,0,0,1,4.1
247,670,"Saudi Arabia",21,4,1956,6,11,1962,"Type I: Defense Pact",21,4,1956,6,11,1962,0,0,1,0,0,1,4.1
247,678,"Yemen Arab Republic",21,4,1956,6,11,1962,"Type I: Defense Pact",21,4,1956,6,11,1962,0,0,1,0,0,1,4.1
248,220,"France",28,5,1956,23,1,1966,"Type III: Entente",28,5,1956,23,1,1966,0,0,0,0,0,1,4.1
248,600,"Morocco",28,5,1956,23,1,1966,"Type III: Entente",28,5,1956,23,1,1966,0,0,0,0,0,1,4.1
249,200,"United Kingdom",24,10,1956,6,11,1956,"Type IIa: Non-Aggression Pact",24,10,1956,6,11,1956,0,0,0,1,0,0,4.1
249,220,"France",24,10,1956,6,11,1956,"Type IIa: Non-Aggression Pact",24,10,1956,6,11,1956,0,0,0,1,0,0,4.1
249,666,"Israel",24,10,1956,6,11,1956,"Type IIa: Non-Aggression Pact",24,10,1956,6,11,1956,0,0,0,1,0,0,4.1
250,616,"Tunisia",6,1,1957,6,1,1974,"Type I: Defense Pact",6,1,1957,6,1,1974,0,0,1,0,1,1,4.1
250,620,"Libya",6,1,1957,6,1,1974,"Type I: Defense Pact",6,1,1957,6,1,1974,0,0,1,0,1,1,4.1
251,200,"United Kingdom",12,10,1957,15,10,1971,"Type I: Defense Pact",12,10,1957,15,10,1971,0,0,1,0,0,1,4.1
251,820,"Malaysia",12,10,1957,15,10,1971,"Type I: Defense Pact",12,10,1957,15,10,1971,0,0,0,0,0,1,4.1
252,2,"United States of America",12,5,1958,,,,"Type I: Defense Pact",12,5,1958,,,,0,1,1,0,0,0,4.1
252,20,"Canada",12,5,1958,,,,"Type I: Defense Pact",12,5,1958,,,,0,1,1,0,0,0,4.1
253,2,"United States of America",5,3,1959,11,2,1979,"Type III: Entente",5,3,1959,11,2,1979,0,0,0,0,0,1,4.1
253,630,"Iran",5,3,1959,11,2,1979,"Type III: Entente",5,3,1959,11,2,1979,0,0,0,0,0,1,4.1
254,2,"United States of America",5,3,1959,,,,"Type I: Defense Pact",5,3,1959,,,,0,1,1,0,0,0,4.1
254,770,"Pakistan",5,3,1959,,,,"Type I: Defense Pact",5,3,1959,,,,0,1,0,0,0,0,4.1
255,2,"United States of America",5,3,1959,,,,"Type I: Defense Pact",5,3,1959,,,,0,1,1,0,0,0,4.1
255,640,"Turkey",5,3,1959,,,,"Type I: Defense Pact",5,3,1959,,,,0,1,0,0,0,0,4.1
256,2,"United States of America",8,7,1959,,,,"Type III: Entente",8,7,1959,,,,0,1,0,0,0,1,4.1
256,450,"Liberia",8,7,1959,,,,"Type III: Entente",8,7,1959,,,,0,1,0,0,0,1,4.1
257,710,"China",28,1,1960,6,10,1967,"Type IIb: Non-Aggression Pact",28,1,1960,6,10,1967,0,0,0,0,1,0,4.1
257,775,"Myanmar",28,1,1960,6,10,1967,"Type IIb: Non-Aggression Pact",28,1,1960,6,10,1967,0,0,0,0,1,0,4.1
258,220,"France",15,8,1960,15,6,1978,"Type I: Defense Pact",15,8,1960,15,6,1978,0,0,1,0,0,1,4.1
258,482,"Central African Republic",15,8,1960,15,6,1978,"Type I: Defense Pact",15,8,1960,4,12,1976,0,0,1,0,0,1,4.1
258,483,"Chad",15,8,1960,15,6,1978,"Type I: Defense Pact",15,8,1960,15,6,1978,0,0,1,0,0,1,4.1
258,484,"Congo",15,8,1960,15,6,1978,"Type I: Defense Pact",15,8,1960,15,6,1978,0,0,1,0,0,1,4.1
259,350,"Greece",16,8,1960,20,7,1974,"Type I: Defense Pact",16,8,1960,20,7,1974,0,0,1,0,0,1,4.1
259,352,"Cyprus",16,8,1960,20,7,1974,"Type I: Defense Pact",16,8,1960,20,7,1974,0,0,0,0,0,1,4.1
259,640,"Turkey",16,8,1960,20,7,1974,"Type I: Defense Pact",16,8,1960,20,7,1974,0,0,1,0,0,1,4.1
260,220,"France",17,8,1960,,,,"Type I: Defense Pact",17,8,1960,,,,0,1,1,0,0,0,4.1
260,481,"Gabon",17,8,1960,,,,"Type I: Defense Pact",17,8,1960,,,,0,1,1,0,0,0,4.1
261,700,"Afghanistan",26,8,1960,27,12,1979,"Type IIb: Non-Aggression Pact",26,8,1960,27,12,1979,0,0,0,0,1,0,4.1
261,710,"China",26,8,1960,27,12,1979,"Type IIb: Non-Aggression Pact",26,8,1960,27,12,1979,0,0,0,0,1,0,4.1
262,710,"China",19,12,1960,5,5,1970,"Type IIb: Non-Aggression Pact",19,12,1960,5,5,1970,0,0,0,0,1,0,4.1
262,811,"Cambodia",19,12,1960,5,5,1970,"Type IIb: Non-Aggression Pact",19,12,1960,5,5,1970,0,0,0,0,1,0,4.1
263,432,"Mali",29,4,1961,25,3,1963,"Type I: Defense Pact",29,4,1961,25,3,1963,0,0,1,0,0,1,4.1
263,438,"Guinea",29,4,1961,25,3,1963,"Type I: Defense Pact",29,4,1961,25,3,1963,0,0,1,0,0,1,4.1
263,452,"Ghana",29,4,1961,25,3,1963,"Type I: Defense Pact",29,4,1961,25,3,1963,0,0,1,0,0,1,4.1
264,365,"Russia",6,7,1961,7,9,1995,"Type I: Defense Pact",6,7,1961,7,9,1995,0,0,1,0,1,0,4.1
264,731,"North Korea",6,7,1961,7,9,1995,"Type I: Defense Pact",6,7,1961,7,9,1995,0,0,1,0,1,0,4.1
265,710,"China",11,7,1961,,,,"Type I: Defense Pact",11,7,1961,,,,0,1,1,0,1,0,4.1
265,731,"North Korea",11,7,1961,,,,"Type I: Defense Pact",11,7,1961,,,,0,1,1,0,1,0,4.1
266,433,"Senegal",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,434,"Benin",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,435,"Mauritania",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,436,"Niger",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,437,"Ivory Coast",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,439,"Burkina Faso",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,461,"Togo",9,9,1961,10,3,1964,"Type I: Defense Pact",9,7,1963,10,3,1964,0,0,1,0,1,1,4.1
266,471,"Cameroon",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,481,"Gabon",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,482,"Central African Republic",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,483,"Chad",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,484,"Congo",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
266,517,"Rwanda",9,9,1961,10,3,1964,"Type I: Defense Pact",9,3,1963,10,3,1964,0,0,1,0,1,1,4.1
266,580,"Madagascar",9,9,1961,10,3,1964,"Type I: Defense Pact",9,9,1961,10,3,1964,0,0,1,0,1,1,4.1
267,2,"United States of America",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,20,"Canada",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,200,"United Kingdom",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,220,"France",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,290,"Poland",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,365,"Russia",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,710,"China",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,750,"India",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,775,"Myanmar",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,800,"Thailand",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,811,"Cambodia",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,816,"Vietnam",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
267,817,"Republic of Vietnam",23,7,1962,12,7,1964,"Type IIa: Non-Aggression Pact",23,7,1962,12,7,1964,0,0,0,1,0,0,4.1
268,663,"Jordan",29,8,1962,30,5,1967,"Type III: Entente",29,8,1962,30,5,1967,0,0,0,0,0,1,4.1
268,670,"Saudi Arabia",29,8,1962,30,5,1967,"Type III: Entente",29,8,1962,30,5,1967,0,0,0,0,0,1,4.1
269,651,"Egypt",10,11,1962,10,11,1967,"Type I: Defense Pact",10,11,1962,10,11,1967,0,0,1,0,0,0,4.1
269,678,"Yemen Arab Republic",10,11,1962,10,11,1967,"Type I: Defense Pact",10,11,1962,10,11,1967,0,0,1,0,0,0,4.1
270,501,"Kenya",22,11,1963,,,,"Type I: Defense Pact",22,11,1963,,,,0,1,1,0,0,0,4.1
270,530,"Ethiopia",22,11,1963,,,,"Type I: Defense Pact",22,11,1963,,,,0,1,1,0,0,0,4.1
271,90,"Guatemala",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
271,91,"Honduras",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
271,92,"El Salvador",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
271,93,"Nicaragua",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
271,94,"Costa Rica",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
271,95,"Panama",14,12,1963,14,7,1969,"Type I: Defense Pact",14,12,1963,14,7,1969,0,0,1,0,0,1,4.1
272,265,"German Democratic Republic",12,6,1964,7,11,1989,"Type I: Defense Pact",12,6,1964,7,11,1989,0,0,1,0,0,0,4.1
272,365,"Russia",12,6,1964,7,11,1989,"Type I: Defense Pact",12,6,1964,7,11,1989,0,0,1,0,0,0,4.1
273,490,"Democratic Republic of the Congo",30,8,1966,6,4,1994,"Type I: Defense Pact",30,8,1966,6,4,1994,0,0,1,0,0,0,4.1
273,516,"Burundi",30,8,1966,6,4,1994,"Type I: Defense Pact",30,8,1966,6,4,1994,0,0,1,0,0,0,4.1
