Date  Hour Minute Second Price Volume 
20100608 14 30 52 10.66 423
20100608 14 30 52 10.66 377
20100608 14 30 52 10.66 300
20100608 14 30 52 10.66 100
20100608 14 30 52 10.66 100
20100608 14 30 52 10.66 400
20100608 14 30 52 10.66 400
20100608 14 30 52 10.66 300
20100608 14 30 52 10.66 1800
20100608 14 30 52 10.66 200
20100608 14 30 52 10.66 100
20100608 14 30 53 10.66 200
20100608 14 30 53 10.66 100
20100608 14 30 53 10.66 100
20100608 14 30 53 10.66 300
20100608 14 30 53 10.66 500
20100608 14 30 53 10.66 100
20100608 14 30 53 10.66 400
20100608 14 30 54 10.66 100
20100608 14 30 54 10.66 400
20100608 14 30 54 10.66 100
20100608 14 30 54 10.66 100
20100608 14 30 57 10.66 100
20100608 14 30 57 10.66 100
20100608 14 31 2 10.67 100
20100608 14 31 2 10.67 678
20100608 14 31 2 10.67 300
20100608 14 31 2 10.67 200
20100608 14 31 2 10.67 100
20100608 14 31 2 10.67 100
20100608 14 31 2 10.67 300
20100608 14 31 2 10.67 100
20100608 14 31 3 10.67 900
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 300
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 200
20100608 14 31 3 10.67 200
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 200
20100608 14 31 3 10.67 200
20100608 14 31 3 10.67 200
20100608 14 31 3 10.67 178
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 322
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 3 10.67 100
20100608 14 31 4 10.67 2100
20100608 14 31 4 10.67 200
20100608 14 31 4 10.67 100
20100608 14 31 4 10.67 100
20100608 14 31 4 10.67 100
20100608 14 31 5 10.67 100
20100608 14 31 5 10.67 300
20100608 14 31 8 10.68 200
20100608 14 31 8 10.68 100
20100608 14 31 8 10.68 100
20100608 14 31 17 10.675 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 103
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 300
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 400
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 100
20100608 14 31 18 10.67 300
20100608 14 31 18 10.67 100
20100608 14 31 24 10.66 100
20100608 14 31 27 10.6682 200
20100608 14 31 36 10.669 2500
20100608 14 31 38 10.67 400
20100608 14 31 39 10.66 100
20100608 14 31 39 10.66 100
20100608 14 31 39 10.6619 768
20100608 14 31 41 10.66 100
20100608 14 31 46 10.6682 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 700
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 600
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 1900
20100608 14 31 54 10.67 117
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 183
20100608 14 31 54 10.665 700
20100608 14 31 54 10.665 700
20100608 14 31 54 10.67 1200
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 100
20100608 14 31 54 10.6777 600
20100608 14 31 54 10.67 100
20100608 14 31 54 10.67 200
20100608 14 31 54 10.67 300
20100608 14 31 54 10.67 1900
20100608 14 31 57 10.675 100
20100608 14 32 0 10.6799 400
20100608 14 32 0 10.68 400
20100608 14 32 0 10.68 100
20100608 14 32 1 10.68 100
20100608 14 32 1 10.68 100
20100608 14 32 1 10.68 100
20100608 14 32 1 10.68 100
20100608 14 32 1 10.675 600
20100608 14 32 1 10.675 700
20100608 14 32 1 10.675 100
20100608 14 32 1 10.675 100
20100608 14 32 4 10.6775 200
20100608 14 32 6 10.68 200
20100608 14 32 6 10.6781 1000
20100608 14 32 11 10.68 300
20100608 14 32 11 10.68 100
20100608 14 32 11 10.68 400
20100608 14 32 11 10.68 100
20100608 14 32 11 10.68 300
20100608 14 32 11 10.68 137
20100608 14 32 11 10.68 100
20100608 14 32 11 10.68 100
20100608 14 32 11 10.68 400
20100608 14 32 11 10.68 100
20100608 14 32 11 10.68 100
20100608 14 32 13 10.68 100
20100608 14 32 13 10.68 100
20100608 14 32 13 10.675 100
20100608 14 32 14 10.68 100
20100608 14 32 14 10.68 100
20100608 14 32 14 10.68 100
20100608 14 32 20 10.68 100
20100608 14 32 25 10.675 600
20100608 14 32 25 10.675 500
20100608 14 32 25 10.675 300
20100608 14 32 26 10.68 200
20100608 14 32 26 10.68 100
20100608 14 32 26 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 200
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 300
20100608 14 32 27 10.68 300
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 200
20100608 14 32 27 10.68 500
20100608 14 32 27 10.68 200
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 132
20100608 14 32 27 10.68 673
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 219
20100608 14 32 27 10.68 400
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 1400
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 119
20100608 14 32 27 10.68 200
20100608 14 32 27 10.68 2400
20100608 14 32 27 10.68 2500
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 600
20100608 14 32 27 10.68 1500
20100608 14 32 27 10.68 200
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 27 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 300
20100608 14 32 28 10.68 300
20100608 14 32 28 10.68 200
20100608 14 32 28 10.68 700
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 100
20100608 14 32 28 10.68 200
20100608 14 32 28 10.68 200
20100608 14 32 28 10.68 200
20100608 14 32 28 10.68 200
20100608 14 32 28 10.6721 200
20100608 14 32 29 10.68 100
20100608 14 32 29 10.68 300
20100608 14 32 29 10.68 300
20100608 14 32 29 10.68 400
20100608 14 32 37 10.68 900
20100608 14 32 39 10.6797 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 42 10.68 100
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 400
20100608 14 32 43 10.68 1600
20100608 14 32 43 10.68 717
20100608 14 32 43 10.68 200
20100608 14 32 43 10.68 1464
20100608 14 32 43 10.68 500
20100608 14 32 43 10.68 900
20100608 14 32 43 10.68 500
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 200
20100608 14 32 43 10.68 300
20100608 14 32 43 10.68 200
20100608 14 32 43 10.68 500
20100608 14 32 43 10.68 200
20100608 14 32 43 10.68 300
20100608 14 32 43 10.68 581
20100608 14 32 43 10.68 100
20100608 14 32 43 10.68 500
20100608 14 32 44 10.68 100
20100608 14 32 44 10.68 200
20100608 14 32 44 10.68 100
20100608 14 32 47 10.69 100
20100608 14 32 47 10.69 200
20100608 14 32 47 10.69 100
20100608 14 32 47 10.69 100
20100608 14 32 50 10.685 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 300
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 1600
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 123
20100608 14 32 52 10.69 419
20100608 14 32 52 10.69 300
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 866
20100608 14 32 52 10.69 400
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 700
20100608 14 32 52 10.69 1200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 2200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 600
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 300
20100608 14 32 52 10.69 1000
20100608 14 32 52 10.69 300
20100608 14 32 52 10.69 300
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 200
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 52 10.69 100
20100608 14 32 53 10.69 200
20100608 14 32 53 10.69 100
20100608 14 32 53 10.69 100
20100608 14 32 53 10.69 100
20100608 14 32 53 10.69 300
20100608 14 32 53 10.69 1000
20100608 14 32 53 10.69 400
20100608 14 32 53 10.69 200
20100608 14 32 53 10.69 200
20100608 14 32 53 10.69 100
20100608 14 32 53 10.69 200
20100608 14 32 53 10.69 500
20100608 14 32 53 10.69 100
20100608 14 32 54 10.69 100
20100608 14 32 55 10.69 300
20100608 14 32 55 10.69 200
20100608 14 32 55 10.69 100
20100608 14 32 57 10.7 200
20100608 14 32 57 10.699 200
20100608 14 32 57 10.6999 100
20100608 14 32 58 10.7 100
20100608 14 32 58 10.7 400
20100608 14 33 0 10.7 300
20100608 14 33 0 10.7 100
20100608 14 33 0 10.6999 300
20100608 14 33 0 10.6999 100
20100608 14 33 0 10.6965 2600
20100608 14 33 8 10.7 100
20100608 14 33 9 10.7 500
20100608 14 33 9 10.69 100
20100608 14 33 10 10.695 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 10 10.69 100
20100608 14 33 11 10.7 500
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 13 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 300
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 800
20100608 14 33 14 10.69 800
20100608 14 33 14 10.69 1100
20100608 14 33 14 10.69 900
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 700
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.69 300
20100608 14 33 14 10.69 1900
20100608 14 33 14 10.69 200
20100608 14 33 14 10.695 100
20100608 14 33 14 10.69 100
20100608 14 33 14 10.6925 300
20100608 14 33 14 10.69 200
20100608 14 33 14 10.69 100
20100608 14 33 15 10.69 200
20100608 14 33 15 10.69 200
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 127
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 300
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 173
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 500
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 173
20100608 14 33 18 10.69 300
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 300
20100608 14 33 18 10.69 400
20100608 14 33 18 10.69 1300
20100608 14 33 18 10.69 200
20100608 14 33 18 10.69 500
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 100
20100608 14 33 18 10.69 1200
20100608 14 33 27 10.695 100
20100608 14 33 27 10.69 100
20100608 14 33 31 10.7 800
20100608 14 33 31 10.6999 800
20100608 14 33 38 10.7 300
20100608 14 33 39 10.7 200
20100608 14 33 39 10.7 160
20100608 14 33 39 10.7 100
20100608 14 33 39 10.7 100
20100608 14 33 39 10.7 100
20100608 14 33 39 10.7 200
20100608 14 33 40 10.69 100
20100608 14 33 41 10.7 200
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 800
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 600
20100608 14 33 57 10.69 900
20100608 14 33 57 10.69 900
20100608 14 33 57 10.69 700
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 1400
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 554
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 146
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 200
20100608 14 33 57 10.69 400
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 2000
20100608 14 33 57 10.69 100
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 300
20100608 14 33 57 10.69 100
20100608 14 33 58 10.69 100
20100608 14 33 58 10.69 200
20100608 14 33 58 10.69 200
20100608 14 33 58 10.69 100
20100608 14 33 58 10.69 100
20100608 14 33 58 10.69 100
20100608 14 33 59 10.69 200
20100608 14 33 59 10.69 100
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 500
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 200
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 100
20100608 14 34 2 10.69 200
20100608 14 34 4 10.69 200
20100608 14 34 4 10.69 800
20100608 14 34 4 10.69 100
20100608 14 34 4 10.69 100
20100608 14 34 4 10.69 100
20100608 14 34 4 10.69 100
20100608 14 34 4 10.69 200
20100608 14 34 4 10.69 200
20100608 14 34 4 10.69 100
20100608 14 34 4 10.69 100
20100608 14 34 5 10.7 500
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 200
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 400
20100608 14 34 5 10.7 400
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 300
20100608 14 34 5 10.7 300
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 200
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 100
20100608 14 34 5 10.7 100
20100608 14 34 11 10.69 600
20100608 14 34 11 10.69 100
20100608 14 34 11 10.69 100
20100608 14 34 11 10.69 100
20100608 14 34 11 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 200
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 146
20100608 14 34 12 10.69 554
20100608 14 34 12 10.69 1000
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 12 10.69 100
20100608 14 34 26 10.6879 300
20100608 14 34 26 10.68 100
20100608 14 34 26 10.685 100
20100608 14 34 26 10.685 100
20100608 14 34 27 10.68 100
20100608 14 34 27 10.68 100
20100608 14 34 27 10.68 200
20100608 14 34 27 10.68 100
20100608 14 34 29 10.68 500
20100608 14 34 32 10.6816 1000
20100608 14 34 35 10.69 100
20100608 14 34 36 10.68 300
20100608 14 34 37 10.68 100
20100608 14 34 38 10.68 500
20100608 14 34 38 10.6815 175
20100608 14 34 40 10.68 200
20100608 14 34 41 10.68 200
20100608 14 34 43 10.68 100
20100608 14 34 43 10.68 400
20100608 14 34 46 10.69 100
20100608 14 34 46 10.6875 100
20100608 14 34 46 10.69 100
20100608 14 34 51 10.69 300
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 1100
20100608 14 34 52 10.68 600
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 800
20100608 14 34 52 10.68 200
20100608 14 34 52 10.68 300
20100608 14 34 52 10.68 300
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 134
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.68 100
20100608 14 34 52 10.67 100
20100608 14 35 3 10.68 800
20100608 14 35 3 10.6781 3400
20100608 14 35 6 10.67 3370
20100608 14 35 7 10.6701 1000
20100608 14 35 15 10.68 100
20100608 14 35 15 10.68 100
20100608 14 35 15 10.68 200
20100608 14 35 22 10.6799 1000
20100608 14 35 24 10.6784 400
20100608 14 35 37 10.68 100
20100608 14 35 37 10.68 100
20100608 14 35 37 10.68 100
20100608 14 35 37 10.68 100
20100608 14 35 37 10.68 100
20100608 14 35 42 10.678 200
20100608 14 35 44 10.68 100
20100608 14 35 44 10.68 100
20100608 14 35 45 10.68 200
20100608 14 35 46 10.68 200
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 1300
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 500
20100608 14 35 46 10.68 118
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 500
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 616
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 200
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 200
20100608 14 35 46 10.68 400
20100608 14 35 46 10.68 300
20100608 14 35 46 10.68 116
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 180
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 104
20100608 14 35 46 10.68 116
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 100
20100608 14 35 46 10.68 300
20100608 14 35 47 10.69 200
20100608 14 35 48 10.69 100
20100608 14 35 48 10.69 100
20100608 14 35 48 10.69 100
20100608 14 35 48 10.69 100
20100608 14 35 48 10.69 100
20100608 14 35 48 10.69 100
20100608 14 35 48 10.685 100
20100608 14 35 48 10.68 200
20100608 14 35 48 10.68 200
20100608 14 35 48 10.6875 100
20100608 14 35 50 10.69 100
20100608 14 35 50 10.69 200
20100608 14 35 50 10.69 100
20100608 14 35 50 10.69 100
20100608 14 35 50 10.69 100
20100608 14 35 50 10.69 100
20100608 14 35 54 10.69 100
20100608 14 35 55 10.69 100
20100608 14 35 59 10.69 200
20100608 14 35 59 10.69 100
20100608 14 36 0 10.6819 500
20100608 14 36 1 10.6899 4000
20100608 14 36 8 10.6801 300
20100608 14 36 9 10.685 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 184
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 916
20100608 14 36 10 10.68 490
20100608 14 36 10 10.685 500
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 1200
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 500
20100608 14 36 10 10.68 248
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 100
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 300
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 200
20100608 14 36 10 10.68 200
20100608 14 36 14 10.68 200
20100608 14 36 14 10.68 300
20100608 14 36 14 10.68 200
20100608 14 36 14 10.68 100
20100608 14 36 14 10.68 200
20100608 14 36 15 10.68 100
20100608 14 36 15 10.68 200
20100608 14 36 21 10.68 700
20100608 14 36 21 10.68 500
20100608 14 36 21 10.68 118
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 200
20100608 14 36 21 10.679 200
20100608 14 36 21 10.679 300
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 200
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 200
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 100
20100608 14 36 21 10.68 100
20100608 14 36 22 10.68 200
20100608 14 36 22 10.68 100
20100608 14 36 22 10.68 100
20100608 14 36 22 10.68 100
20100608 14 36 22 10.68 300
20100608 14 36 22 10.68 100
20100608 14 36 23 10.68 100
20100608 14 36 23 10.68 200
20100608 14 36 23 10.68 100
20100608 14 36 23 10.68 500
20100608 14 36 23 10.68 100
20100608 14 36 23 10.68 200
20100608 14 36 23 10.68 600
20100608 14 36 23 10.68 100
20100608 14 36 23 10.68 181
20100608 14 36 23 10.68 300
20100608 14 36 23 10.68 100
20100608 14 36 23 10.68 700
20100608 14 36 24 10.68 200
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 300
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 400
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 100
20100608 14 36 24 10.68 100
20100608 14 36 25 10.68 100
20100608 14 36 25 10.68 100
20100608 14 36 25 10.68 100
20100608 14 36 37 10.68 100
20100608 14 36 37 10.68 300
20100608 14 36 37 10.68 100
20100608 14 36 37 10.68 100
20100608 14 36 37 10.68 100
20100608 14 36 37 10.68 300
20100608 14 36 37 10.68 100
20100608 14 36 37 10.68 1000
20100608 14 36 42 10.675 100
20100608 14 36 42 10.6721 200
20100608 14 36 44 10.67 200
20100608 14 36 45 10.67 500
20100608 14 36 45 10.68 200
20100608 14 36 51 10.68 200
20100608 14 36 51 10.68 600
20100608 14 36 51 10.68 100
20100608 14 36 51 10.68 200
20100608 14 36 51 10.68 1000
20100608 14 36 51 10.68 200
20100608 14 36 51 10.68 200
20100608 14 36 51 10.68 600
20100608 14 36 51 10.68 100
20100608 14 36 51 10.68 118
20100608 14 36 51 10.68 100
20100608 14 36 51 10.68 700
20100608 14 36 51 10.68 1200
20100608 14 36 51 10.68 100
20100608 14 36 51 10.68 200
20100608 14 36 52 10.68 200
20100608 14 36 52 10.68 100
20100608 14 36 52 10.68 100
20100608 14 36 52 10.68 200
20100608 14 36 52 10.68 100
20100608 14 36 52 10.68 100
20100608 14 36 52 10.68 600
20100608 14 36 54 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 300
20100608 14 36 58 10.68 200
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 597
20100608 14 36 58 10.68 500
20100608 14 36 58 10.68 200
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 300
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 200
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 124
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 200
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 200
20100608 14 36 58 10.68 300
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 100
20100608 14 36 58 10.68 1476
20100608 14 36 58 10.675 200
20100608 14 36 58 10.68 400
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 700
20100608 14 37 15 10.68 200
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 159
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 200
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 300
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 300
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 100
20100608 14 37 15 10.68 3500
