date           axp           vw            ew            sp
20080219      -0.012414      0.000610      0.002554     -0.000896
20080220       0.016835      0.008863      0.005108      0.008341
20080221      -0.013687     -0.011838     -0.009669     -0.012867
20080222       0.008505      0.006786      0.000398      0.007881
20080225       0.003329      0.015084      0.013327      0.013813
20080226       0.013271      0.008230      0.009598      0.006918
20080227       0.005676     -0.000752     -0.000004     -0.000919
20080228      -0.035815     -0.007707     -0.008707     -0.008942
20080229      -0.047726     -0.026141     -0.020156     -0.027090
20080303      -0.005201     -0.000421     -0.005173      0.000534
20080304       0.013546     -0.004786     -0.006713     -0.003448
20080305      -0.009848      0.006936      0.003282      0.005238
20080306      -0.022259     -0.022017     -0.021415     -0.022014
20080307       0.005812     -0.008743     -0.007650     -0.008410
20080310      -0.035878     -0.018204     -0.020818     -0.015463
20080311       0.094655      0.035775      0.027089      0.037130
20080312      -0.024869     -0.007009     -0.004186     -0.008996
20080313      -0.000936      0.007298      0.007472      0.005127
20080314      -0.039579     -0.020001     -0.018156     -0.020783
20080317       0.017069     -0.014934     -0.020958     -0.008959
20080318       0.047950      0.039579      0.028541      0.042410
20080319      -0.039121     -0.026080     -0.017065     -0.024287
20080320       0.094762      0.021198      0.014586      0.023944
20080324       0.031100      0.017597      0.021720      0.015321
20080325       0.002109      0.005733      0.010894      0.002304
20080326      -0.045254     -0.006414     -0.002748     -0.008766
20080327      -0.011684     -0.010132     -0.004629     -0.011460
20080328      -0.037475     -0.007967     -0.007243     -0.007950
20080331       0.013210      0.005242      0.005285      0.005687
20080401       0.077081      0.032130      0.020949      0.035896
20080402      -0.009344      0.000371      0.003264     -0.001934
20080403       0.000643      0.002677      0.001723      0.001302
20080404      -0.012211      0.001960      0.002790      0.000796
20080407       0.009542      0.001724      0.001831      0.001562
20080408      -0.001719     -0.003178     -0.002678     -0.005100
20080409      -0.026038     -0.008984     -0.011449     -0.008092
20080410      -0.000444      0.005615      0.005070      0.004474
20080411      -0.037062     -0.019545     -0.015648     -0.020374
20080414      -0.015441     -0.002552     -0.004390     -0.003384
20080415       0.010066      0.005079      0.002152      0.004600
20080416       0.013905      0.024164      0.017917      0.022691
20080417       0.021714     -0.001212     -0.001984      0.000623
20080418       0.018568      0.016560      0.012480      0.018139
20080421       0.003734     -0.000551     -0.001554     -0.001554
20080422      -0.037856     -0.009271     -0.012820     -0.008810
20080423       0.009325      0.001118      0.002103      0.002900
20080424       0.018026      0.005064      0.007875      0.006442
20080425       0.057326      0.006924      0.005700      0.006495
20080428       0.002512      0.000256      0.003713     -0.001052
20080429       0.002506     -0.005672     -0.004852     -0.003889
20080430       0.000208     -0.001533      0.001720     -0.003846
20080501       0.068930      0.014537      0.010972      0.017141
20080502      -0.018118      0.003253      0.000372      0.003236
20080505       0.000397     -0.002632     -0.001149     -0.004534
20080506       0.010710      0.008432      0.006268      0.007652
20080507      -0.044348     -0.015899     -0.011596     -0.018114
20080508       0.003080      0.004615      0.002008      0.003669
20080509       0.002252     -0.004576     -0.000632     -0.006725
20080512       0.020221      0.011000      0.010799      0.011021
20080513      -0.018819      0.000772      0.002637     -0.000385
20080514       0.009998      0.003051      0.002006      0.004006
20080515       0.007273      0.011152      0.008123      0.010585
20080516      -0.023666      0.002438      0.001134      0.001250
20080519      -0.002465     -0.000199     -0.000465      0.000898
20080520      -0.025741     -0.005975     -0.003441     -0.009274
20080521      -0.038681     -0.015340     -0.009030     -0.016053
20080522       0.019349      0.002910      0.003284      0.002617
20080523      -0.019629     -0.011545     -0.007284     -0.013210
20080527       0.009901      0.004901      0.006128      0.006846
20080528       0.005447      0.005712      0.003516      0.003963
20080529       0.013001      0.004380      0.005273      0.005335
20080530      -0.008556      0.003253      0.004897      0.001516
20080602      -0.023732     -0.008999     -0.008327     -0.010504
20080603      -0.020773     -0.004853     -0.001827     -0.005788
20080604       0.030016     -0.000894      0.001367     -0.000327
20080605       0.039220      0.020245      0.014712      0.019496
20080606      -0.058613     -0.026698     -0.019843     -0.030889
20080609      -0.012094     -0.000579     -0.007748      0.000794
20080610       0.005441     -0.004984     -0.005347     -0.002438
20080611      -0.039684     -0.015187     -0.014960     -0.016894
20080612       0.019488      0.001445      0.001061      0.003280
20080613       0.028558      0.014699      0.012216      0.015046
20080616       0.000448      0.003265      0.005438      0.000081
20080617      -0.042972     -0.003940     -0.004316     -0.006771
20080618      -0.007951     -0.008275     -0.008334     -0.009712
20080619       0.004951      0.002410      0.002759      0.003752
20080620      -0.034014     -0.017482     -0.013799     -0.018543
20080623      -0.007285     -0.000844     -0.008986      0.000053
20080624       0.029843     -0.006221     -0.009818     -0.002815
20080625      -0.027553      0.006261      0.007373      0.005843
20080626      -0.050073     -0.026190     -0.019210     -0.029365
20080627      -0.021856     -0.002494     -0.005736     -0.003717
20080630      -0.009727     -0.001019     -0.005703      0.001267
20080701       0.062384      0.001835     -0.006281      0.003836
20080702      -0.009995     -0.020974     -0.018104     -0.018204
20080703       0.015649     -0.002412     -0.006058      0.001094
20080707      -0.016153     -0.008578     -0.011637     -0.008385
20080708       0.049507      0.017024      0.018354      0.017080
20080709      -0.056799     -0.019367     -0.014158     -0.022776
20080710       0.000769      0.007650      0.002293      0.006990
20080711       0.004354     -0.008282     -0.003134     -0.011090
20080714      -0.043356     -0.008204     -0.012314     -0.009028
20080715      -0.013063     -0.011488     -0.009188     -0.010901
20080716       0.071583      0.024021      0.026523      0.025064
20080717       0.053441      0.009637      0.016424      0.012013
20080718       0.009572      0.000353      0.000886      0.000286
20080721      -0.030576      0.003970      0.006922     -0.000539
20080722      -0.071149      0.011112      0.015198      0.013492
20080723       0.035536      0.001827      0.006601      0.004064
20080724      -0.074479     -0.024296     -0.018608     -0.023125
20080725       0.005768      0.005552      0.006381      0.004168
20080728      -0.034134     -0.016520     -0.013749     -0.018597
20080729       0.060786      0.021225      0.016848      0.023356
20080730       0.000533      0.016485      0.006791      0.016672
20080731      -0.011188     -0.011706     -0.002699     -0.013144
20080801       0.001886     -0.005173     -0.000643     -0.005578
20080804      -0.009142     -0.013366     -0.012175     -0.008966
20080805       0.050746      0.024492      0.013529      0.028719
20080806      -0.018853      0.005722      0.006614      0.003354
20080807      -0.041853     -0.016832     -0.012514     -0.017934
20080808       0.038736      0.019180      0.015856      0.023893
20080811       0.035969      0.006665      0.010688      0.006943
20080812      -0.028593     -0.009628     -0.005649     -0.012051
20080813      -0.030486     -0.000110      0.002639     -0.002916
20080814       0.035511      0.005064      0.006583      0.005522
20080815       0.022775      0.001344     -0.000841      0.004076
20080818      -0.027643     -0.013384     -0.009901     -0.015098
20080819      -0.033167     -0.008865     -0.011698     -0.009315
20080820       0.019058      0.006860      0.002737      0.006197
20080821      -0.011221      0.003187     -0.002198      0.002495
20080822       0.048095      0.009520      0.009552      0.011333
20080825      -0.025264     -0.018541     -0.015097     -0.019625
20080826       0.006347      0.003555      0.002901      0.003686
20080827       0.020237      0.009580      0.008219      0.007983
20080828       0.040443      0.014314      0.013386      0.014840
20080829      -0.017579     -0.011674     -0.003383     -0.013724
20080902       0.023942     -0.006993     -0.003504     -0.004093
20080903       0.006891     -0.002964     -0.000438     -0.002035
20080904      -0.052799     -0.028928     -0.021585     -0.029922
20080905       0.016774      0.003851     -0.000287      0.004431
20080908       0.028426      0.014859      0.007695      0.020510
20080909      -0.056268     -0.034931     -0.028931     -0.034138
20080910      -0.002092      0.008550      0.003563      0.006149
20080911       0.015723      0.010960     -0.002843      0.013806
20080912       0.004902      0.005353      0.004946      0.002122
20080915      -0.089089     -0.045667     -0.039339     -0.047136
20080916       0.016629      0.015192      0.003425      0.017515
20080917      -0.084003     -0.045473     -0.040852     -0.047133
20080918       0.141646      0.044141      0.041546      0.043342
20080919       0.071050      0.046047      0.049560      0.040257
20080922      -0.076980     -0.036786     -0.026831     -0.038237
20080923       0.026549     -0.015607     -0.012835     -0.015633
20080924      -0.020376     -0.003264     -0.009146     -0.001978
20080925       0.008800      0.016570      0.008859      0.019656
20080926       0.044145     -0.001992     -0.008255      0.003167
20080929      -0.175949     -0.082543     -0.061281     -0.087897
20080930       0.088479      0.046621      0.027763      0.054203
20081001       0.002540     -0.005667     -0.004615     -0.004544
20081002      -0.090549     -0.045661     -0.039095     -0.040291
20081003      -0.039515     -0.014289     -0.016888     -0.013506
20081006      -0.025915     -0.042412     -0.059322     -0.038518
20081007      -0.060525     -0.057903     -0.047021     -0.057395
20081008      -0.040000     -0.011612     -0.026835     -0.011333
20081009      -0.115044     -0.072735     -0.063671     -0.076167
20081010      -0.035417     -0.012081     -0.006462     -0.011759
20081013       0.179266      0.114889      0.107422      0.115800
20081014       0.032601     -0.009038     -0.001674     -0.005322
20081015      -0.134090     -0.089762     -0.070781     -0.090350
20081016      -0.031544      0.039636      0.029535      0.042507
20081017      -0.013113     -0.002483      0.001630     -0.006213
20081020       0.043721      0.046515      0.035555      0.047685
20081021       0.083778     -0.031472     -0.020675     -0.030800
20081022      -0.051914     -0.059115     -0.048848     -0.061013
20081023      -0.019584      0.000895     -0.020278      0.012634
20081024      -0.019568     -0.033444     -0.031303     -0.034511
20081027      -0.040333     -0.036939     -0.035385     -0.031764
20081028       0.103553      0.095273      0.050386      0.107890
20081029      -0.010208      0.001437      0.021629     -0.011079
20081030       0.033717      0.031981      0.035643      0.025804
20081031       0.055257      0.018106      0.033921      0.015365
20081103       0.029818     -0.000641      0.008679     -0.002529
20081104       0.052966      0.038998      0.026558      0.040826
20081105      -0.066734     -0.050708     -0.037383     -0.052677
20081106      -0.104563     -0.049092     -0.038082     -0.050264
20081107       0.015650      0.026406      0.014462      0.028855
20081110      -0.052548     -0.013298     -0.019190     -0.012653
20081111      -0.065888     -0.024388     -0.028206     -0.022041
20081112      -0.104911     -0.053603     -0.053999     -0.051894
20081113       0.036409      0.067987      0.048470      0.069213
20081114      -0.038017     -0.043629     -0.039602     -0.041699
20081117      -0.031015     -0.023976     -0.022056     -0.025810
20081118       0.000516      0.005704     -0.010726      0.009838
20081119      -0.033024     -0.063935     -0.064334     -0.061156
20081120      -0.080576     -0.070099     -0.067040     -0.067123
20081121       0.084736      0.061103      0.033462      0.063248
20081124       0.133226      0.066109      0.063643      0.064723
20081125       0.008971      0.009689      0.015473      0.006551
20081126       0.043519      0.038376      0.052113      0.035328
20081128       0.045291      0.010105      0.020016      0.009643
20081201      -0.157443     -0.089367     -0.078240     -0.089295
20081202       0.057027      0.037687      0.035206      0.039941
20081203       0.053468      0.024011      0.014731      0.025836
20081204      -0.047097     -0.030126     -0.021850     -0.029308
20081205       0.045106      0.036127      0.026043      0.036499
20081208       0.122130      0.040407      0.037923      0.038387
20081209      -0.047054     -0.022358     -0.014899     -0.023118
20081210      -0.074281      0.015136      0.022018      0.011894
20081211      -0.066327     -0.029866     -0.026441     -0.028524
20081212       0.010432      0.010468      0.017839      0.007028
20081215      -0.049164     -0.013853     -0.019337     -0.012686
20081216       0.037229      0.052857      0.046643      0.051360
20081217      -0.012463     -0.004824      0.010979     -0.009593
20081218      -0.045936     -0.020520     -0.011857     -0.021163
20081219       0.028042      0.003885      0.003826      0.002937
20081222      -0.051981     -0.019139     -0.012689     -0.018302
20081223      -0.024973     -0.007582     -0.007736     -0.009717
20081224       0.000557      0.004509      0.005042      0.005781
20081226      -0.003339      0.007194      0.011100      0.005356
20081229      -0.011725     -0.004364     -0.015176     -0.003873
20081230       0.016949      0.024762      0.021418      0.024407
20081231       0.030556      0.017395      0.034456      0.014158
20090102       0.042049      0.030500      0.038274      0.031608
20090105       0.032075     -0.000474      0.016764     -0.004668
20090106       0.056140      0.011307      0.033647      0.007817
20090107      -0.041766     -0.030452     -0.022271     -0.030010
20090108       0.001499      0.006322      0.011896      0.003397
20090109      -0.040419     -0.022378     -0.018748     -0.021303
20090112      -0.020801     -0.025393     -0.026589     -0.022564
20090113       0.008497      0.003595      0.003554      0.001758
20090114      -0.061085     -0.035169     -0.035065     -0.033460
20090115      -0.028603      0.004994      0.005630      0.001329
20090116      -0.017898      0.008679      0.008792      0.007562
20090120      -0.082892     -0.054847     -0.051506     -0.052816
20090121       0.081410      0.042931      0.036151      0.043491
20090122      -0.048014     -0.018094     -0.021960     -0.015162
20090123      -0.003736      0.006779      0.003373      0.005378
20090126      -0.050000      0.006185      0.010067      0.005553
20090127       0.097368      0.011213      0.010037      0.010926
20090128       0.070144      0.033502      0.030523      0.033558
20090129      -0.063866     -0.032706     -0.028890     -0.033120
20090130       0.001197     -0.020774     -0.012829     -0.022789
20090202       0.014943     -0.001068      0.001559     -0.000533
20090203      -0.052415      0.014360      0.008983      0.015834
20090204       0.016781     -0.004421     -0.004053     -0.007489
20090205       0.040954      0.015529      0.011978      0.016366
20090206       0.052848      0.027930      0.026723      0.026896
20090209      -0.010039      0.001232      0.000768      0.001485
20090210      -0.100282     -0.046000     -0.035051     -0.049121
20090211       0.024421      0.007308      0.004636      0.007955
20090212      -0.010391      0.002616     -0.000766      0.001739
20090213      -0.027795     -0.008814     -0.002111     -0.009998
20090217      -0.113088     -0.045268     -0.041883     -0.045559
20090218       0.010029     -0.003759     -0.011621     -0.000950
20090219      -0.087234     -0.011173     -0.015135     -0.012024
20090220       0.007770     -0.011760     -0.020020     -0.011413
20090223      -0.063223     -0.036122     -0.030842     -0.034699
20090224       0.120988      0.040182      0.037750      0.040103
20090225      -0.040382     -0.010662     -0.015518     -0.010658
20090226      -0.038256     -0.012145     -0.007036     -0.015780
20090227      -0.040573     -0.019050     -0.010451     -0.023564
20090302      -0.082919     -0.049810     -0.055698     -0.046620
20090303       0.068716     -0.006325     -0.013924     -0.006407
20090304      -0.009306      0.025902      0.029680      0.023753
20090305      -0.117848     -0.041837     -0.049091     -0.042532
20090306      -0.006776      0.001618     -0.002234      0.001216
20090309       0.037037     -0.011359     -0.016324     -0.010024
20090310       0.143797      0.063380      0.062630      0.063663
20090311      -0.019721      0.004059      0.005505      0.002446
20090312       0.102263      0.041915      0.051270      0.040729
20090313      -0.004563      0.006024      0.009588      0.007739
20090316      -0.032850     -0.004791      0.001275     -0.003516
20090317       0.020537      0.031011      0.030369      0.032140
20090318       0.090557      0.022360      0.034165      0.020858
20090319      -0.072392     -0.007990      0.007670     -0.012979
20090320      -0.061974     -0.020300     -0.014139     -0.019769
20090323       0.187602      0.069055      0.064792      0.070758
20090324      -0.045330     -0.019962     -0.016054     -0.020415
20090325       0.015108      0.009014      0.017815      0.009626
20090326       0.072289      0.025261      0.035802      0.023320
20090327      -0.044944     -0.021633     -0.021529     -0.020316
20090330      -0.113495     -0.036229     -0.031877     -0.034819
20090331       0.064012      0.014244      0.020144      0.013130
20090401       0.072634      0.017207      0.015828      0.016557
20090402       0.037396      0.031715      0.039004      0.028727
20090403       0.023365      0.011629      0.012703      0.009732
20090406      -0.011089     -0.009799     -0.007213     -0.008332
20090407      -0.009894     -0.024642     -0.020098     -0.023855
20090408       0.047302      0.013116      0.017512      0.011783
20090409       0.197837      0.039484      0.045859      0.038053
20090413       0.086564      0.003951      0.007468      0.002533
20090414      -0.099218     -0.019503     -0.012727     -0.020065
20090415       0.118828      0.012434      0.013648      0.012549
20090416       0.003395      0.016086      0.020373      0.015539
20090417       0.054132      0.006018      0.013755      0.004969
20090420      -0.129757     -0.044751     -0.042003     -0.042790
20090421       0.031085      0.022722      0.029020      0.021252
20090422      -0.007154     -0.005673      0.005406     -0.007682
20090423       0.079259      0.009217      0.001729      0.009922
20090424       0.206485      0.018996      0.021507      0.016797
20090427      -0.042292     -0.011384     -0.011690     -0.010067
20090428      -0.003302     -0.002818      0.005018     -0.002740
20090429       0.033126      0.024494      0.028567      0.021610
20090430       0.010822     -0.000438      0.004243     -0.000950
20090501      -0.036875      0.005980      0.008472      0.005396
20090504       0.123096      0.035866      0.037638      0.033868
20090505      -0.026026     -0.003463      0.002787     -0.003792
20090506       0.021453      0.016034      0.015205      0.017404
20090507      -0.043110     -0.015463     -0.011282     -0.013202
20090508       0.093570      0.027318      0.033986      0.024069
20090511      -0.083099     -0.020735     -0.006809     -0.021512
20090512      -0.022657     -0.002661     -0.005772     -0.000979
20090513      -0.053438     -0.031139     -0.036948     -0.026895
20090514       0.026152      0.012405      0.013597      0.010352
20090515      -0.019822     -0.010642     -0.008198     -0.011410
20090518       0.078415      0.033015      0.034462      0.030389
20090519      -0.051282      0.000505      0.004847     -0.001737
20090520      -0.032675     -0.001786      0.000386     -0.005131
20090521       0.007089     -0.016575     -0.013909     -0.016758
20090522      -0.031056     -0.000096      0.000888     -0.001497
20090526       0.050000      0.028120      0.027228      0.026302
20090527      -0.043549     -0.017274     -0.010079     -0.018971
20090528       0.034043      0.015060      0.008296      0.015419
20090529       0.022634      0.014742      0.014973      0.013575
20090601       0.045875      0.027024      0.029234      0.025818
20090602      -0.049250      0.003103      0.006477      0.001983
20090603      -0.009308     -0.017262     -0.010874     -0.013739
20090604       0.031454      0.013638      0.019881      0.011484
20090605      -0.011881     -0.003115      0.001207     -0.002515
20090608       0.028056     -0.002650     -0.003553     -0.001011
20090609       0.049903      0.005493      0.008719      0.003503
20090610      -0.008912     -0.002838     -0.002291     -0.003480
20090611      -0.039715      0.007219      0.010810      0.006112
20090612      -0.018338     -0.001361     -0.002603      0.001397
20090615       0.002782     -0.025416     -0.023409     -0.023769
20090616      -0.021403     -0.013116     -0.011482     -0.012720
20090617      -0.029972     -0.003016     -0.001874     -0.001382
20090618       0.006263      0.006613      0.003136      0.008411
20090619       0.022407      0.004105      0.006317      0.003114
20090622      -0.057224     -0.033147     -0.033322     -0.030600
20090623       0.006888      0.002260     -0.002680      0.002307
20090624      -0.019666      0.008939      0.008663      0.006524
20090625       0.065853      0.021619      0.021943      0.021444
20090626      -0.027823      0.000871      0.009695     -0.001478
20090629       0.010101      0.007692      0.002620      0.009065
20090630      -0.024167     -0.007752     -0.001692     -0.008531
20090701      -0.010327      0.006078      0.011727      0.004362
20090702      -0.031739     -0.028141     -0.024530     -0.029145
20090706       0.056129     -0.001717     -0.008867      0.002566
20090707      -0.037840     -0.019570     -0.015998     -0.019684
20090708       0.003977     -0.003645     -0.010970     -0.001669
20090709       0.003521      0.004873      0.005021      0.003547
20090710       0.018421     -0.003383     -0.000116     -0.004022
20090713       0.055986      0.023940      0.016221      0.024934
20090714      -0.002447      0.007256      0.008311      0.005316
20090715       0.112837      0.031143      0.029617      0.029630
20090716       0.038942      0.009457      0.008224      0.008642
20090717      -0.008840     -0.000098     -0.001876     -0.000383
20090720       0.030681      0.013498      0.015346      0.011432
20090721       0.016961      0.002489     -0.001750      0.003627
20090722      -0.021103      0.000629      0.006326     -0.000534
20090723       0.023992      0.024246      0.022672      0.023290
20090724       0.002037      0.004320      0.006538      0.003042
20090727      -0.038292      0.003424      0.007161      0.002982
20090728      -0.024665     -0.003764      0.001287     -0.002606
20090729       0.002529     -0.006498     -0.005145     -0.004563
20090730       0.017297      0.013394      0.015049      0.011896
20090731       0.003542      0.002691      0.004968      0.000740
20090803       0.011295      0.017983      0.019051      0.015342
20090804       0.002094      0.002506      0.006835      0.003012
20090805       0.057471     -0.002041      0.000603     -0.002914
20090806       0.031291     -0.007505     -0.007208     -0.005625
20090807       0.044075      0.013322      0.017849      0.013439
20090810      -0.010707     -0.004379      0.002095     -0.003345
20090811      -0.025665     -0.013759     -0.011713     -0.012660
20090812       0.009203      0.012275      0.012435      0.011525
20090813       0.005660      0.008369      0.007157      0.006880
20090814      -0.008130     -0.010002     -0.012073     -0.008531
20090817      -0.041929     -0.025999     -0.025879     -0.024261
20090818       0.042777      0.012012      0.015007      0.010146
20090819       0.000316      0.006920      0.006590      0.006861
20090820       0.025867      0.010678      0.010307      0.010949
20090821       0.010148      0.018203      0.016437      0.018623
20090824      -0.005479     -0.000862      0.001050     -0.000546
20090825       0.004591      0.002728      0.005311      0.002369
20090826       0.009750     -0.000803      0.003465      0.000117
20090827       0.024744      0.003057      0.002991      0.002782
20090828       0.008245     -0.001421     -0.001373     -0.001988
20090831      -0.012266     -0.009173     -0.009000     -0.008076
20090901      -0.054406     -0.021949     -0.019637     -0.022124
20090902      -0.000938     -0.002632     -0.000628     -0.003296
20090903       0.015962      0.010683      0.010589      0.008535
20090904       0.011707      0.013980      0.013220      0.013118
20090908       0.019793      0.010413      0.011746      0.008845
20090909       0.017916      0.007775      0.011660      0.007782
20090910       0.009094      0.011157      0.012918      0.010422
20090911      -0.006686      0.000086      0.002029     -0.001350
20090914      -0.007316      0.006369      0.008107      0.006339
20090915       0.021521      0.006168      0.009201      0.003135
20090916       0.034343      0.016257      0.017454      0.015324
20090917      -0.023438     -0.003706     -0.000030     -0.003060
20090918      -0.006571      0.001872      0.002461      0.002637
20090921      -0.029048     -0.004259     -0.001788     -0.003407
20090922       0.006220      0.008546      0.009561      0.006575
20090923      -0.010892     -0.010358     -0.004688     -0.010068
20090924       0.007440     -0.012658     -0.015964     -0.009511
20090925      -0.023043     -0.006349     -0.002459     -0.006091
20090928       0.040520      0.017953      0.015754      0.017810
20090929      -0.012206     -0.001069      0.000058     -0.002230
20090930       0.002648     -0.002882     -0.004316     -0.003328
20091001      -0.042478     -0.027083     -0.024204     -0.025760
20091002       0.000924     -0.005307     -0.006507     -0.004506
20091005       0.022468      0.016007      0.015677      0.014875
20091006       0.009031      0.014545      0.013401      0.013705
20091007       0.014022      0.003050      0.002384      0.002712
20091008       0.029126      0.009682      0.009296      0.007470
20091009      -0.001144      0.005241      0.006573      0.005641
20091012       0.004007      0.003886      0.000513      0.004386
20091013      -0.006842     -0.001926     -0.000480     -0.002788
20091014       0.007176      0.017817      0.014102      0.017546
20091015       0.012824      0.002400      0.000130      0.004157
20091016      -0.016601     -0.008151     -0.006059     -0.008098
20091019       0.022604      0.009986      0.007874      0.009405
20091020      -0.008954     -0.007968     -0.009123     -0.006239
20091021      -0.009034     -0.008346     -0.006952     -0.008854
20091022       0.038177      0.010140      0.006973      0.010644
20091023      -0.051043     -0.012718     -0.013168     -0.012179
20091026       0.008676     -0.013198     -0.012990     -0.011717
20091027       0.030677     -0.006300     -0.010169     -0.003318
20091028      -0.035605     -0.023827     -0.030392     -0.019541
20091029       0.051053      0.023797      0.020349      0.022520
20091030      -0.043908     -0.028000     -0.023885     -0.028065
20091102       0.024110      0.005086     -0.001022      0.006456
20091103       0.010090      0.005750      0.009401      0.002426
20091104      -0.002220      0.000863     -0.002387      0.001043
20091105       0.049500      0.019377      0.020275      0.019236
20091106      -0.014044      0.001556     -0.000597      0.002503
20091109       0.049449      0.023289      0.015690      0.022239
20091110       0.016133     -0.000668     -0.006304     -0.000064
20091111       0.009325      0.005481      0.005813      0.005032
20091112      -0.013733     -0.011728     -0.014038     -0.010259
20091113       0.021519      0.006825      0.007887      0.005739
20091116       0.027014      0.015594      0.016714      0.014468
20091117      -0.001930      0.001239     -0.001824      0.000919
20091118       0.005077     -0.000943     -0.001355     -0.000468
20091119      -0.010344     -0.014010     -0.014576     -0.013426
20091120      -0.005104     -0.003930     -0.001469     -0.003215
20091123       0.017102      0.012973      0.010755      0.013616
20091124      -0.004564     -0.001310     -0.002305     -0.000533
20091125       0.006757      0.005829      0.003686      0.004504
20091127      -0.021093     -0.018555     -0.016764     -0.017233
20091130       0.024241      0.003950      0.002433      0.003793
20091201      -0.012670      0.014008      0.012539      0.012075
20091202      -0.006295      0.002343      0.005848      0.000343
20091203      -0.052875     -0.008823     -0.006843     -0.008402
20091204       0.011063      0.005362      0.011082      0.005509
20091207       0.002799     -0.001582      0.001961     -0.002468
20091208      -0.007105     -0.010583     -0.007915     -0.010252
20091209       0.019167      0.003537      0.002190      0.003672
20091210       0.008776      0.005292     -0.001180      0.005840
20091211       0.012429      0.003171      0.005236      0.003683
20091214       0.013504      0.008463      0.009914      0.006959
20091215      -0.007752     -0.004610     -0.004277     -0.005547
20091216       0.007568      0.003300      0.005027      0.001128
20091217      -0.019869     -0.012544     -0.010307     -0.011811
20091218       0.001483      0.006087      0.005057      0.005830
20091221       0.012590      0.009734      0.009406      0.010504
20091222       0.009751      0.004601      0.005825      0.003564
20091223      -0.005070      0.004718      0.008581      0.002299
20091224       0.011405      0.005241      0.005349      0.005256
20091228      -0.015115      0.000985     -0.000152      0.001154
20091229      -0.004141     -0.000931      0.001665     -0.001401
20091230      -0.001957     -0.000668      0.000497      0.000195
20091231      -0.006863     -0.008660     -0.002657     -0.010050
20100104       0.009872      0.017122      0.019120      0.016043
20100105      -0.002199      0.003368      0.002475      0.003116
20100106       0.016165      0.002052      0.003210      0.000546
20100107       0.016148      0.002856      0.006887      0.004001
20100108      -0.000715      0.004159      0.007230      0.002882
20100111      -0.011442      0.001123      0.003568      0.001747
20100112       0.013263     -0.010989     -0.010170     -0.009381
20100113       0.003094      0.008639      0.008890      0.008326
20100114       0.012574      0.002319      0.004431      0.002427
20100115      -0.006795     -0.011322     -0.008664     -0.010823
20100119       0.013447      0.012053      0.011286      0.012500
20100120       0.000466     -0.011062     -0.009050     -0.010598
20100121      -0.019079     -0.017737     -0.014191     -0.018945
20100122      -0.084677     -0.020989     -0.014432     -0.022141
20100125      -0.020731      0.003893      0.000975      0.004598
20100126       0.008203     -0.004905     -0.006016     -0.004203
20100127       0.014961      0.004153      0.001880      0.004880
20100128      -0.032066     -0.011295     -0.008876     -0.011818
20100129       0.006145     -0.010280     -0.008187     -0.009829
20100201       0.014604      0.015087      0.011349      0.014266
20100202       0.021199      0.012227      0.008665      0.012973
20100203      -0.017683     -0.004966     -0.003824     -0.005474
20100204      -0.020871     -0.031957     -0.028128     -0.031141
20100205       0.008527      0.002663      0.000458      0.002897
20100208      -0.028005     -0.008228     -0.005335     -0.008863
20100209       0.020386      0.013881      0.011905      0.013040
20100210       0.005594     -0.001474      0.000019     -0.002233
20100211       0.014305      0.012091      0.012792      0.009680
20100212       0.003395     -0.000656      0.003123     -0.002745
20100216       0.031234      0.017968      0.014436      0.018001
20100217      -0.014387      0.004660      0.005052      0.004238
20100218       0.002561      0.006188      0.004380      0.006585
20100219      -0.002299      0.002456      0.001960      0.002187
20100222      -0.003328     -0.001114      0.001982     -0.001046
20100223      -0.025687     -0.013062     -0.008435     -0.012103
20100224       0.012655      0.008521      0.005359      0.009720
20100225      -0.009633     -0.000718     -0.000977     -0.002081
20100226       0.003943      0.001849      0.001597      0.001405
20100301      -0.001571      0.011972      0.012952      0.010159
20100302       0.006819      0.004406      0.007842      0.002330
20100303      -0.002865      0.001600      0.002859      0.000429
20100304       0.015935      0.003093      0.004644      0.003736
20100305       0.033685      0.014477      0.015175      0.014008
20100308      -0.012189      0.000735      0.003796     -0.000176
20100309      -0.000252      0.001687      0.002511      0.001713
20100310       0.000504      0.005051      0.006236      0.004525
20100311       0.009819      0.003971      0.003270      0.004042
20100312       0.016205      0.000744      0.000601     -0.000217
20100315      -0.001472     -0.000680     -0.003177      0.000452
20100316       0.005405      0.008740      0.007166      0.007779
20100317       0.002199      0.005589      0.004720      0.005822
20100318      -0.000244     -0.002024     -0.002675     -0.000326
20100319      -0.016341     -0.006884     -0.007943     -0.005087
20100322       0.018597      0.005855      0.006290      0.005095
20100323       0.003895      0.007662      0.008460      0.007171
20100324      -0.005577     -0.006606     -0.005124     -0.005493
20100325       0.009998     -0.002435     -0.003449     -0.001704
20100326      -0.007243      0.000645      0.000839      0.000738
20100329       0.008755      0.006781      0.005704      0.005683
20100330      -0.000241      0.000457      0.001617      0.000043
20100331      -0.000727     -0.002773     -0.002941     -0.003273
20100401       0.010664      0.008639      0.006961      0.007414
20100405       0.023261      0.009532      0.013157      0.007928
20100406       0.010546      0.002102      0.005226      0.001684
20100407      -0.017393     -0.005359     -0.000953     -0.005877
20100408       0.031154      0.002844      0.002693      0.003374
20100409       0.004349      0.006691      0.005845      0.006684
20100412       0.015041      0.001784      0.003880      0.001767
