stf	 ctyf	countyNm	 stateAb	 totPop	 hHolds	 land	 lat	 lon
13	11700	Forsyth            	GA	44083	17869	584844	34223775	-84126721
13	11900	Franklin           	GA	16650	7613	681993	34373292	-83227670
13	12100	Fulton             	GA	648951	297503	1369315	33789400	-84467156
13	12300	Gilmer             	GA	13368	6986	1105195	34688240	-84457861
13	12500	Glascock           	GA	2357	1036	373483	33231080	-82606939
13	12700	Glynn              	GA	62496	27724	1094026	31216954	-81494234
13	12900	Gordon             	GA	35072	13777	919843	34504226	-84871583
13	13100	Grady              	GA	20279	8129	1186622	30875070	-84232937
13	13300	Greene             	GA	11793	4699	1005872	33581246	-83167565
13	13500	Gwinnett           	GA	352910	137608	1121113	33958950	-84025104
13	13700	Habersham          	GA	27621	11076	720550	34630446	-83529331
13	13900	Hall               	GA	95428	38315	1019588	34315842	-83820888
13	14100	Hancock            	GA	8908	3396	1225921	33269582	-83000842
13	14300	Haralson           	GA	21966	9016	730813	33791007	-85209002
13	14500	Harris             	GA	17788	7814	1201115	32740744	-84906073
13	14700	Hart               	GA	19712	8942	601466	34353352	-82959161
13	14900	Heard              	GA	8628	3536	766787	33299664	-85129214
13	15100	Henry              	GA	58741	21275	835767	33456100	-84155399
13	15300	Houston            	GA	89208	34785	975888	32458332	-83668346
13	15500	Irwin              	GA	8649	3479	924202	31602342	-83274287
13	15700	Jackson            	GA	30005	11775	886796	34133324	-83562739
13	15900	Jasper             	GA	8453	3637	959507	33316303	-83687344
13	16100	Jeff Davis         	GA	12032	4792	863547	31801589	-82635986
13	16300	Jefferson          	GA	17408	7065	1366719	33053978	-82415300
13	16500	Jenkins            	GA	8247	3365	906096	32788661	-81960423
13	16700	Johnson            	GA	8329	3389	788466	32702215	-82656169
13	16900	Jones              	GA	20739	7722	1019874	33026479	-83566095
13	17100	Lamar              	GA	13038	5066	478733	33072999	-84135219
13	17300	Lanier             	GA	5531	2202	483862	31037052	-83063272
13	17500	Laurens            	GA	39988	16504	2104712	32462848	-82929510
13	17700	Lee                	GA	16250	5537	921523	31776588	-84137311
13	17900	Liberty            	GA	52745	16776	1344510	31800000	-81461920
13	18100	Lincoln            	GA	7442	3870	546787	33792692	-82452133
13	18300	Long               	GA	6202	2638	1038685	31758810	-81747016
13	18500	Lowndes            	GA	75981	28906	1306045	30834683	-83267821
13	18700	Lumpkin            	GA	14573	5729	736825	34574497	-84002249
13	19300	Macon              	GA	13114	4848	1044606	32354068	-84037633
13	19500	Madison            	GA	21050	8428	736713	34128469	-83209780
13	19700	Marion             	GA	5590	2152	950669	32352715	-84526148
13	18900	McDuffie           	GA	20119	8043	672873	33477725	-82481896
13	19100	McIntosh           	GA	8634	4276	1122675	31479990	-81372387
13	19900	Meriwether         	GA	22411	8409	1303688	33043407	-84685011
13	20100	Miller             	GA	6280	2602	733131	31164500	-84729419
13	20500	Mitchell           	GA	20275	7443	1326151	31223831	-84194640
13	20700	Monroe             	GA	17113	6401	1024771	33012811	-83913119
13	20900	Montgomery         	GA	7163	2885	635452	32167566	-82529808
13	21100	Morgan             	GA	12883	4814	905621	33592845	-83493073
13	21300	Murray             	GA	26147	10207	892109	34781931	-84748226
13	21500	Muscogee           	GA	179278	70902	560244	32510710	-84874972
13	21700	Newton             	GA	41808	15494	716000	33553175	-83844381
13	21900	Oconee             	GA	17618	6561	481140	33837330	-83437276
13	22100	Oglethorpe         	GA	9763	3936	1142566	33880977	-83082008
13	22300	Paulding           	GA	41611	15237	812123	33922531	-84865844
13	22500	Peach              	GA	21189	7537	391316	32563716	-83827738
13	22700	Pickens            	GA	14432	6403	601263	34464521	-84464975
13	22900	Pierce             	GA	13328	5271	888427	31356236	-82215188
13	23100	Pike               	GA	10224	3797	565750	33090904	-84386390
13	23300	Polk               	GA	33815	13585	805924	33999159	-85182021
13	23500	Pulaski            	GA	8108	3470	640765	32237077	-83473603
13	23700	Putnam             	GA	14137	7113	892256	33320571	-83373019
13	23900	Quitman            	GA	2209	1346	392527	31858975	-85011921
13	24100	Rabun              	GA	11648	7883	961071	34881290	-83401430
13	24300	Randolph           	GA	8023	3225	1111836	31762757	-84758027
13	24500	Richmond           	GA	189719	77288	839334	33359384	-82074001
13	24700	Rockdale           	GA	54091	19963	338501	33650167	-84026565
13	24900	Schley             	GA	3588	1447	434133	32262828	-84320463
13	25100	Screven            	GA	13842	5861	1679729	32748714	-81614410
13	25300	Seminole           	GA	9010	3962	616574	30933148	-84867046
13	25500	Spalding           	GA	54457	20702	512752	33262043	-84284937
13	25700	Stephens           	GA	23257	10254	464301	34555807	-83293956
13	25900	Stewart            	GA	5654	2156	1188141	32078127	-84837038
13	26100	Sumter             	GA	30228	11726	1256972	32042343	-84196432
13	26300	Talbot             	GA	6524	2645	1018505	32707564	-84528309
13	26500	Taliaferro         	GA	1915	886	506095	33566813	-82883238
13	26700	Tattnall           	GA	17722	6756	1252909	32042662	-82060640
13	26900	Taylor             	GA	7642	3162	977667	32554326	-84251439
13	27100	Telfair            	GA	11000	4756	1142631	31934755	-82940983
13	27300	Terrell            	GA	10653	4069	868881	31775549	-84435892
13	27500	Thomas             	GA	38986	15936	1420455	30864817	-83918530
13	27700	Tift               	GA	34998	13359	686706	31456643	-83526087
13	27900	Toombs             	GA	24072	9952	949837	32123112	-82335415
13	28100	Towns              	GA	6754	4577	431285	34918638	-83739078
13	28300	Treutlen           	GA	5994	2437	519881	32404611	-82565099
13	28500	Troup              	GA	55536	22426	1072128	33033309	-85028191
13	28700	Turner             	GA	8703	3426	740955	31716228	-83627404
13	28900	Twiggs             	GA	9806	3648	933374	32665980	-83426091
13	29100	Union              	GA	11993	6624	835841	34834358	-83990883
13	29300	Upson              	GA	26300	10667	843119	32879285	-84298271
13	29500	Walker             	GA	58340	23347	1155886	34730899	-85296304
13	29700	Walton             	GA	38586	14514	852766	33783113	-83737677
13	29900	Ware               	GA	35471	14628	2337731	31051560	-82422077
13	30100	Warren             	GA	6078	2443	739555	33408204	-82676369
13	30300	Washington         	GA	19112	7416	1762414	32967748	-82794869
13	30500	Wayne              	GA	22356	8812	1669887	31547579	-81913264
13	30700	Webster            	GA	2263	898	542735	32048522	-84550458
13	30900	Wheeler            	GA	4903	2148	771125	32122256	-82716767
13	31100	White              	GA	13006	6082	625792	34645367	-83752519
13	31300	Whitfield          	GA	72462	28832	751131	34804965	-84966155
13	31500	Wilcox             	GA	7008	2865	985191	31970336	-83435742
13	31700	Wilkes             	GA	10597	4548	1220945	33786638	-82744356
13	31900	Wilkinson          	GA	10228	4151	1156674	32798534	-83167590
13	32100	Worth              	GA	19745	7597	1475832	31552686	-83848158
16	100	Ada                	ID	205775	80849	2732563	43448193	-116243102
16	300	Adams              	ID	3254	1778	3534537	44895846	-116454682
16	500	Bannock            	ID	66026	25694	2883240	42667571	-112221908
16	700	Bear Lake          	ID	6084	2934	2516008	42290235	-111333251
16	900	Benewah            	ID	7937	3731	2009927	47222154	-116655416
16	1100	Bingham            	ID	37583	12664	5425628	43216479	-112398441
16	1300	Blaine             	ID	13552	9500	6850288	43394276	-113978437
16	1500	Boise              	ID	3509	2894	4927497	44006324	-115739227
16	1700	Bonner             	ID	26622	15152	4500411	48294716	-116597520
16	1900	Bonneville         	ID	72207	26049	4839634	43379542	-111601604
16	2100	Boundary           	ID	8332	3242	3286201	48792729	-116448862
16	2300	Butte              	ID	2918	1265	5783256	43724766	-113173931
16	2500	Camas              	ID	727	481	2784253	43468963	-114811001
16	2700	Canyon             	ID	90076	33137	1527480	43625747	-116707038
16	2900	Caribou            	ID	6963	2867	4574236	42759073	-111550804
16	3100	Cassia             	ID	19532	7212	6647475	42271510	-113610880
16	3300	Clark              	ID	762	502	4570574	44284644	-112375614
16	3500	Clearwater         	ID	8505	3805	6375431	46668015	-115657640
16	3700	Custer             	ID	4133	2437	12757295	44231748	-114293962
16	3900	Elmore             	ID	21205	8430	7971421	43342700	-115465496
16	4100	Franklin           	ID	9232	3240	1723578	42182774	-111810342
16	4300	Fremont            	ID	10937	5961	4835087	44217247	-111484468
16	4500	Gem                	ID	11844	4725	1457136	44060884	-116405397
16	4700	Gooding            	ID	11633	4800	1892879	42965324	-114800036
16	4900	Idaho              	ID	13783	6346	21976641	45846914	-115459268
16	5100	Jefferson          	ID	16543	5353	2836426	43821504	-112305477
16	5300	Jerome             	ID	15138	5886	1553693	42691745	-114262930
16	5500	Kootenai           	ID	69795	31964	3225077	47677138	-116696797
16	5700	Latah              	ID	30617	11870	2788659	46816363	-116705859
16	5900	Lemhi              	ID	6899	3752	11821616	44955655	-113949376
16	6100	Lewis              	ID	3516	1681	1240774	46238639	-116429850
16	6300	Lincoln            	ID	3308	1386	3122483	42977990	-114129623
16	6500	Madison            	ID	23674	6133	1221316	43787668	-111656970
16	6700	Minidoka           	ID	19361	7044	1967559	42847762	-113642878
16	6900	Nez Perce          	ID	33754	14463	2199211	46331211	-116746277
16	7100	Oneida             	ID	3492	1496	3109063	42207961	-112521761
16	7300	Owyhee             	ID	8392	3332	19887043	42563373	-116168352
16	7500	Payette            	ID	16434	6520	1055488	44010169	-116757836
16	7700	Power              	ID	7086	2701	3640656	42687609	-112837967
16	7900	Shoshone           	ID	13931	6923	6822099	47347698	-115885095
16	8100	Teton              	ID	3439	1645	1166516	43754950	-111212551
16	8300	Twin Falls         	ID	53580	21158	4986093	42353320	-114661919
16	8500	Valley             	ID	6109	6640	9526518	44744187	-115559597
16	8700	Washington         	ID	8550	3685	3772001	44448991	-116779039
17	100	Adams              	IL	66090	28021	2218855	39985905	-91194609
17	300	Alexander          	IL	10626	4902	612276	37194333	-89339803
17	500	Bond               	IL	14991	6136	984742	38880600	-89436160
17	700	Boone              	IL	30806	11477	728800	42325891	-88813039
17	900	Brown              	IL	5836	2357	791689	39954344	-90750479
17	1100	Bureau             	IL	35688	14762	2249733	41408751	-89529086
17	1300	Calhoun            	IL	5322	2951	657467	39164786	-90667353
17	1500	Carroll            	IL	16805	7481	1150604	42060539	-89923610
17	1700	Cass               	IL	13437	5698	973739	39976726	-90246834
17	1900	Champaign          	IL	173025	68416	2582734	40140363	-88196175
17	2100	Christian          	IL	34418	14640	1836460	39547309	-89278091
17	2300	Clark              	IL	15921	7115	1298979	39333391	-87792386
17	2500	Clay               	IL	14460	6270	1215431	38755051	-88488302
17	2700	Clinton            	IL	33944	12746	1228333	38607485	-89423973
17	2900	Coles              	IL	51644	20329	1316543	39512600	-88220589
17	3100	Cook               	IL	5105067	2021833	2449292	41898100	-87650174
17	3300	Crawford           	IL	19464	8464	1148829	39002698	-87759558
17	3500	Cumberland         	IL	10670	4448	896238	39273760	-88239683
17	3900	De Witt            	IL	16516	6942	1029777	40169623	-88904690
17	3700	DeKalb             	IL	77932	27351	1642529	41894152	-88769104
17	4100	Douglas            	IL	19464	7607	1079729	39766113	-88222815
17	4300	DuPage             	IL	781666	292537	866205	41851713	-88085930
17	4500	Edgar              	IL	19595	8733	1615087	39678973	-87747173
17	4700	Edwards            	IL	7440	3260	575928	38416822	-88057655
17	4900	Effingham          	IL	31704	12189	1239908	39064480	-88588341
17	5100	Fayette            	IL	20893	8551	1855797	39001152	-89017804
17	5300	Ford               	IL	14275	6118	1258545	40594545	-88224515
17	5500	Franklin           	IL	40319	18430	1067334	37992100	-88923398
17	5700	Fulton             	IL	38080	16480	2242142	40479374	-90213361
17	5900	Gallatin           	IL	6909	3197	838489	37758035	-88229386
17	6100	Greene             	IL	15317	6575	1406695	39352324	-90386150
17	6300	Grundy             	IL	32337	12652	1088154	41288933	-88427508
17	6500	Hamilton           	IL	8499	4013	1127144	38081349	-88540845
17	6700	Hancock            	IL	21373	9692	2058183	40402089	-91168870
17	6900	Hardin             	IL	5189	2403	461909	37521574	-88265984
17	7100	Henderson          	IL	8096	4089	981185	40810093	-90926393
17	7300	Henry              	IL	51159	20881	2132235	41354648	-90135858
17	7500	Iroquois           	IL	30787	12819	2891753	40742039	-87823619
17	7700	Jackson            	IL	61067	25539	1523287	37787522	-89381489
17	7900	Jasper             	IL	10609	4297	1280600	39005595	-88149320
17	8100	Jefferson          	IL	37020	16075	1479074	38300731	-88923508
17	8300	Jersey             	IL	20539	8216	956310	39088432	-90358353
17	8500	Jo Daviess         	IL	21821	10757	1557035	42364490	-90210057
17	8700	Johnson            	IL	11347	4671	896238	37459435	-88874185
17	8900	Kane               	IL	317471	111496	1348612	41935616	-88432380
17	9100	Kankakee           	IL	96255	37001	1754741	41137733	-87862732
17	9300	Kendall            	IL	39413	13747	830497	41587792	-88430709
17	9500	Knox               	IL	56393	23722	1855265	40930768	-90213733
17	9900	La Salle           	IL	106913	43827	2939759	41340914	-88884873
17	9700	Lake               	IL	516418	183283	1159762	42433350	-87776595
17	10100	Lawrence           	IL	15972	6980	963492	38719587	-87730705
17	10300	Lee                	IL	34392	13314	1878813	41739948	-89299772
17	10500	Livingston         	IL	39301	14365	2703497	40888096	-88556736
17	10700	Logan              	IL	30798	11638	1601066	40126675	-89362724
17	11500	Macon              	IL	117206	50049	1503639	39860000	-88961299
17	11700	Macoupin           	IL	47679	20068	2236919	39257447	-89921179
17	11900	Madison            	IL	249238	101098	1877917	38831897	-89908267
17	12100	Marion             	IL	41561	18123	1482220	38649152	-88919347
17	12300	Marshall           	IL	12846	5317	1000028	41031122	-89342303
17	12500	Mason              	IL	16269	7684	1395965	40237659	-89913534
17	12700	Massac             	IL	14752	6446	619148	37219315	-88709606
17	10900	McDonough          	IL	35244	13257	1526322	40455746	-90677581
17	11100	McHenry            	IL	183241	65985	1564741	42324250	-88451932
17	11300	McLean             	IL	129180	49164	3065630	40494724	-88845335
17	12900	Menard             	IL	11164	4650	813963	40033732	-89799737
17	13100	Mercer             	IL	17290	7244	1453129	41204106	-90741607
17	13300	Monroe             	IL	22422	8774	1005787	38276763	-90178196
17	13500	Montgomery         	IL	30728	12456	1822966	39228142	-89478134
17	13700	Morgan             	IL	36397	14724	1473217	39714546	-90198119
17	13900	Moultrie           	IL	13930	5384	869225	39638345	-88616794
17	14100	Ogle               	IL	45957	18052	1965547	42042051	-89319793
17	14300	Peoria             	IL	182827	75211	1604638	40790224	-89759057
17	14500	Perry              	IL	21412	9235	1142208	38085107	-89368348
17	14700	Piatt              	IL	15548	6227	1139683	40007292	-88592941
17	14900	Pike               	IL	17577	8057	2150580	39620382	-90885595
17	15100	Pope               	IL	4373	2154	960574	37411349	-88573214
17	15300	Pulaski            	IL	7523	3410	520108	37227822	-89131179
