version	cow_v4_id	larger_war_name	larger_war_id	init_war_id	init_war_name	five_hun	annual_outcome	year	init_name	init_ccode	target_name	target_ccode	month_entry	day_entry	month_exit	day_exit	month_entry02	day_entry02	month_exit02	day_exit02	joiner	adv2name	adv2ccode	adv3name	adv3ccode	adv4name	adv4ccode	adv5name	adv5ccode	adv6name	adv6ccode	adv7name	adv7ccode	adv8name	adv8ccode	adv9name	adv9ccode	adv10name	adv10ccode	adv11name	adv11ccode	adv12name	adv12ccode	adv13name	adv13ccode	adv14name	adv14ccode	ally1name	ally1ccode	ally2name	ally2ccode	ally3name	ally3ccode	ally4name	ally4ccode	ally5name	ally5ccode	ally6name	ally6ccode	ally7name	ally7ccode	ally8name	ally8ccode	ally9name	ally9ccode	ally10name	ally10ccode	ally11name	ally11ccode	ally12name	ally12ccode	ally13name	ally13ccode	ally14name	ally14ccode	ally15name	ally15ccode	ally16name	ally16ccode
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	0	1968	"United States of America"	2	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	0	1969	"United States of America"	2	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	0	1970	"United States of America"	2	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	0	1971	"United States of America"	2	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	0	1972	"United States of America"	2	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	188	"Vietnam_US_1965-73"	0	3	1973	"United States of America"	2	"Vietnam"	816	1	1	1	27	-9	-9	-9	-9	0	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1965	"Republic of Korea"	732	"Vietnam"	816	5	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Australia"	900	"Republic of Vietnam"	817	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1966	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Philippines"	840	"Republic of Vietnam"	817	"Australia"	900	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1967	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1968	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1969	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1970	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1971	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	0	1972	"Republic of Korea"	732	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	189	"Vietnam-SouthKorea_1965-73"	0	3	1973	"Republic of Korea"	732	"Vietnam"	816	1	1	1	28	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"United States of America"	2	"Thailand"	800	"Republic of Vietnam"	817	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1967	"Thailand"	800	"Vietnam"	816	10	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1968	"Thailand"	800	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1969	"Thailand"	800	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1970	"Thailand"	800	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1971	"Thailand"	800	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	0	1972	"Thailand"	800	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	190	"Vietnam_Thai_1967-73"	0	3	1973	"Thailand"	800	"Vietnam"	816	1	1	1	28	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1965	"Republic of Vietnam"	817	"Vietnam"	816	2	7	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Australia"	900	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1966	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Philippines"	840	"United States of America"	2	"Australia"	900	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1967	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1968	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1969	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1970	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1971	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1972	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Australia"	900	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1973	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	0	1974	"Republic of Vietnam"	817	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	191	"Vietnam_SouthViet_1965-75"	0	2	1975	"Republic of Vietnam"	817	"Vietnam"	816	1	1	4	30	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1965	"Australia"	900	"Vietnam"	816	2	7	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"United States of America"	2	"Republic of Vietnam"	817	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1966	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Philippines"	840	"Republic of Vietnam"	817	"United States of America"	2	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1967	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1968	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1969	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1970	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
1.1	163	"Vietnam1965-75"	62	192	"Vietnam-Australia_1965-72"	0	0	1971	"Australia"	900	"Vietnam"	816	1	1	12	31	-9	-9	-9	-9	1	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"Republic of Korea"	732	"Thailand"	800	"Republic of Vietnam"	817	"United States of America"	2	"Philippines"	840	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9	"-9"	-9
