Y,x1,x2,x3,x4,x5,x6
1.5684,1.9458,0.23252,-0.67538,-0.46899,0.69518,-0.42006
1.5958,0.67925,-1.739,0.22001,0.65243,0.86539,0.5437
1.6233,-0.25341,0.17676,0.46435,-0.8599,-0.95986,2.6891
1.6507,-0.010794,-1.465,-0.95685,-0.35471,-0.24044,4.3145
1.6507,-0.98704,0.57846,-1.2472,0.075597,2.4078,0.45239
1.6307,-0.60114,2.1368,-1.1609,0.25734,1.736,-1.049
1.6107,0.68119,0.51544,0.87382,-0.6744,1.0774,-1.2382
1.5907,-0.54342,-0.34356,-0.14941,-1.9189,-0.33221,4.5674
1.5706,-0.41356,-0.19566,1.7252,-1.7089,-0.36118,2.1605
1.5506,-0.22016,0.106,0.45667,0.58989,-0.30054,0.63962
1.5306,-0.20253,1.8778,0.99394,0.57428,-0.42377,-1.538
1.5106,1.5038,1.6099,0.059419,-0.50409,0.58503,-1.9243
1.4905,0.035979,-0.26023,0.97983,-0.60847,1.6121,-0.52502
1.4705,0.8716,0.05078,0.19561,-0.3206,0.11471,0.39771
1.4505,-2.1937,1.6612,2.0479,-0.82144,0.33214,0.19334
1.4305,0.5073,-0.9257,-1.0001,-0.084037,1.69,1.143
1.4105,0.077614,0.88429,1.1423,1.0404,-1.4817,-0.35378
1.4379,0.96619,-0.09778,1.5811,2.0442,-0.7544,-2.4654
1.4653,0.92737,-0.62163,-0.068186,-0.14073,1.0906,0.12536
1.4928,0.23372,-1.847,-0.33883,0.23377,0.1472,2.8829
1.5202,0.49817,0.043229,-0.98918,1.1604,0.68967,-0.038963
1.5477,1.8348,-0.23086,2.1598,0.20939,-1.599,-1.104
1.5751,-0.0956,-0.5855,0.63708,1.1894,0.51753,-0.38512
1.6026,-0.15969,0.096335,-0.98244,0.13753,-0.4511,2.733
,1.63,0.26895,-0.56969,-0.72931,0.69073,-1.0801
1.6575,0.42959,0.72311,-1.6656,-0.25692,-0.96228,3.16
1.6849,-0.28062,-0.46362,-1.1166,-0.58606,0.37648,3.4286
1.7124,-0.10835,-0.5375,-0.4881,2.1488,-0.87054,1.2032
-0.62302,-0.05913,0.24335,1.8728,-0.25777,1.2243,-4.7661
-0.47206,-0.85313,2.3172,0.098618,0.99936,0.98228,-5.184
-0.4469,0.2891,0.7512,0.31248,-0.61026,0.2171,-2.6068
-0.42174,-1.5646,-2.4778,-0.38287,-0.47453,-0.33402,3.555
-0.64304,0.29566,-0.48659,0.35333,-0.4594,1.7158,-3.1033
-0.49208,1.4512,1.5924,-0.27508,-0.21848,-0.14231,-3.9927
-0.39144,0.72237,1.0791,0.43437,0.40543,-0.69203,-3.5742
-0.66306,-2.64,-0.95223,-1.4273,-0.75751,-1.8395,6.0268
-0.5121,0.10165,1.1911,1.3256,-0.18012,0.54577,-4.6663
-0.36114,-0.41486,-1.4965,0.011415,0.45601,0.54726,-0.77475
-0.66306,0.59294,-0.96905,0.39515,0.48268,-0.24648,-1.9124
-0.36114,0.45975,-1.2417,-1.5929,-0.23455,-0.17981,1.2136
-0.4984,-1.1707,-0.28464,0.77351,1.6535,-0.72329,-1.9126
-0.64936,-0.41579,0.32858,1.1767,0.48414,-0.022851,-3.2241
-0.34744,0.0096838,0.62001,-1.5902,0.48425,-0.23596,-0.82677
-0.48471,0.030638,-1.9538,0.94996,0.32599,1.9594,-3.02
-0.63567,-0.22116,-1.7648,0.62199,0.61885,1.6786,-2.6232
-0.33375,-0.45872,-1.3027,-1.2761,0.73918,1.6738,-0.97726
-0.47101,0.80943,0.8136,-1.6153,1.7751,-3.2653,0.027206
-0.62197,0.94555,0.74495,-0.25916,-0.52172,0.79889,-3.2805
-0.47101,-0.75399,0.77737,0.6537,1.2441,-0.073446,-3.4677
-0.32005,-1.0926,1.2715,0.73516,-1.1811,-0.45879,-0.8867
-0.59167,1.2482,0.094065,1.1018,-0.31027,1.7705,-5.5518
-0.49103,0.13611,0.10881,1.5523,-0.073228,1.272,-4.6689
-0.34007,-0.04839,1.6404,-1.9607,-0.84347,-0.89017,0.63733
-0.56138,-0.04711,-1.4718,-0.99831,0.9758,-0.088334,0.067331
-0.53622,-0.021151,0.78781,-0.65115,0.038899,1.4831,-3.2031
-0.51106,0.89731,-1.1059,-0.41726,-0.96132,-0.52241,0.54587
-0.3601,1.6225,0.011789,-1.9401,-1.2449,0.47896,-0.41401
-0.51923,0.18144,0.62052,0.95585,0.80706,-1.5998,-2.4653
-0.48899,-0.76898,1.0578,0.090096,1.4692,-1.0733,-2.2467
-0.45874,0.16445,1.4281,0.73811,0.94058,1.0604,-5.8436
-0.42849,-0.82073,0.59147,0.96562,-0.6667,-1.2367,-0.3414
-0.39824,2.5325,1.2067,-2.1503,0.44302,1.8909,-5.2897
-0.36799,0.34138,0.23799,0.4363,1.7021,-1.4288,-2.7594
-0.40318,-2.3731,-2.315,-0.47682,0.95375,0.19362,2.4955
-0.33774,-1.9336,-1.0803,-2.8142,-1.2281,1.8459,3.794
-0.30749,-0.3433,0.35992,-0.63344,-0.65232,-2.1212,1.9784
-0.27724,0.73825,-2.8999,0.49462,-0.55655,-0.13884,0.83777
-0.24699,-0.77094,-1.3709,-0.82872,-1.636,1.7485,1.3734
-0.21674,-0.31385,-1.2317,-0.84454,1.0899,0.61218,-0.77128
-0.18649,-3.133,-1.7803,-0.36431,1.682,0.6181,1.4584
-0.38777,0.73622,0.59907,-1.0405,-1.037,-1.7717,1.1423
-0.18649,0.61735,0.53914,-1.6212,-0.027683,0.42537,-1.3141
-0.21114,-0.50356,-0.56668,-0.37088,0.39331,1.5725,-2.005
-0.23579,-0.44889,1.3486,-1.0093,-1.3922,2.2107,-2.1366
-0.26043,0.50277,1.7446,0.2061,-0.68219,1.0425,-4.2588
-0.28508,-1.5625,-0.62462,-1.1189,1.4104,1.1005,-0.65079
-0.30972,1.1629,0.23127,-0.84504,-0.26408,-1.0605,-0.60249
-0.37236,-1.5133,-2.3691,2.1352,-0.26592,-0.23059,0.65359
-0.33437,-2.2043,-1.4643,-0.12977,0.89516,-0.92198,2.3511
-0.35901,1.9092,0.97861,-0.58482,0.019565,-1.1338,-2.5518
-0.38366,0.87602,-0.56419,-0.90951,1.329,0.20438,-2.3375
-0.4083,1.1744,0.53186,0.84576,-0.42708,0.97529,-4.5664
-0.43295,-0.13285,-0.53138,0.27494,-1.1876,-0.21046,0.33585
-0.45759,-2.2153,1.0106,-0.98057,-0.018466,0.88327,-0.09065
-0.063214,-1.1381,1.1903,0.14673,-0.26435,1.42,-2.716
-0.050886,2.7315,-0.48482,-0.42908,-0.011991,-1.7902,-1.273
-0.038558,-1.5938,-0.013276,-1.5999,-1.2649,0.21333,2.9935
-0.33431,-1.293,0.88552,0.025433,-1.9187,1.3335,-0.3621
-0.30687,0.067397,0.4037,0.99031,-0.64593,0.75632,-2.9277
-0.27942,0.42523,-2.1206,-0.23012,-0.5987,1.1265,0.056003
-0.25197,-0.13975,1.719,0.66249,-1.0255,1.7222,-4.2763
-0.22453,1.5158,-2.3025,0.24584,-0.049523,-0.16931,-0.57447
-0.19708,-0.26895,0.059591,-0.51982,1.4766,-0.36694,-1.6642
-0.16963,-0.80143,0.020881,-0.62136,-0.34047,-0.70974,1.1726
-0.14218,1.0657,0.2188,-0.10808,-0.43928,0.47293,-2.5049
-0.11474,-1.0009,0.80837,-0.4894,-1.3933,-1.3499,2.1596
-0.087289,0.61092,-1.6075,0.85826,-0.4097,-0.24113,-0.5706
-0.059842,0.05341,-0.72016,-0.034075,0.26556,0.99223,-1.8891
-0.032394,0.018291,0.052479,-0.056521,1.0192,-1.1686,-1.1536
-0.02623,0.19293,0.48101,1.1704,-1.674,-0.32867,-1.1801
-0.013902,-1.4554,-0.098159,-0.60556,1.2219,-1.1429,0.81396
-0.0015743,-0.36942,-1.7522,-0.11196,0.16043,-1.4529,2.2433
-0.21103,-1.1531,0.45339,0.20628,0.25089,0.88358,-1.8559
-0.18078,-0.36106,0.8622,-0.71924,-1.0376,-0.17229,0.2885
-0.15054,0.17264,-0.49462,-0.93478,-2.0874,0.81693,1.3721
-0.12029,0.85949,0.69099,-0.74442,-1.3216,-0.76633,0.16944
-0.090037,0.69457,0.93196,-0.49455,0.20337,0.9987,-3.4799
-0.059788,0.88185,-0.86218,-0.45986,0.47345,-1.3505,0.18176
-0.094984,0.60486,-0.96921,2.4403,-0.41761,1.0068,-3.9655
-0.029539,0.27522,-0.18412,0.59635,-0.66908,-1.4142,0.22168
0.00070977,-1.9214,-1.5176,-2.5553,-0.54588,-1.5713,7.0356
0.030959,-1.0981,-0.12411,-0.76683,-1.0789,-2.4323,4.392
0.061208,0.8176,-1.0635,-0.15721,-1.2092,0.65286,-0.20995
0.091457,1.688,1.7869,0.42474,-1.6191,-0.16075,-3.2466
0.12171,0.62606,0.40545,0.10765,-0.55712,0.61753,-2.3551
-0.079574,-0.093957,-0.56608,-0.93632,-0.37433,0.60816,0.23
0.12171,1.7028,0.12404,-0.5652,1.2933,-0.49849,-3.1592
0.097061,-1.1145,-0.47208,0.034962,0.13622,0.0080635,0.23283
0.072415,0.34531,0.096503,-0.45324,0.48303,-0.25,-1.3429
0.04777,-1.4426,0.15703,1.2129,-0.4346,0.87884,-1.599
0.023124,0.4355,0.97766,1.3318,-2.4916,0.97968,-2.4287
-0.001521,-1.5864,-1.9473,-1.116,0.94426,0.41623,2.1422
-0.064164,-0.38401,1.0744,0.46361,-0.54336,0.51982,-2.2865
-0.026166,-0.20893,0.46369,0.15877,-1.2899,1.7681,-2.0578
-0.050812,-0.71248,1.8316,0.0069709,1.3361,1.1806,-4.778
-0.075457,1.35,0.76484,0.40625,1.335,0.87697,-5.8708
-0.1001,-2.2553,-0.024387,-0.15998,0.62319,0.64528,0.011331
-0.12475,0.6441,1.7499,-1.0778,0.065179,-0.95436,-1.4594
-0.14939,0.11679,0.95006,-0.71634,-0.14574,-0.38636,-0.89031
-0.056933,-0.15118,0.39922,1.8578,-0.39664,0.0086383,-2.8283
-0.029486,0.21227,0.754,-0.53269,1.2807,0.64016,-3.3606
-0.0020388,0.6026,0.18081,-0.456,0.96116,0.77676,-3.0807
0.025408,0.35916,-0.11063,0.43015,-1.2247,-0.563,0.06867
0.052856,0.88059,0.68346,0.50136,0.091498,-1.0818,-2.0941
0.080303,-0.4175,0.31497,2.1142,-1.3142,-0.74438,-1.0675
0.10775,-0.33012,1.4383,-0.094287,0.70336,-1.0966,-1.6162
0.1352,-1.3828,0.50881,-1.2051,1.8029,0.98766,-1.7157
0.16264,-0.28928,0.046929,0.35868,-0.13576,0.45192,-1.4905
0.19009,0.3501,0.4149,0.629,-0.96336,0.88558,-2.3789
0.21754,-2.0772,0.89654,-1.1436,0.14486,-1.007,2.2078
0.24499,-0.2551,-0.013872,1.046,0.50449,-0.24157,-2.1192
0.24499,0.99602,-0.399,-1.2926,-0.31508,-0.96264,1.017
0.22496,0.0183,0.12879,-0.45979,1.2398,-0.094025,-1.8382
0.20494,0.76318,-0.63385,-0.068923,0.019617,0.68572,-1.7964
0.18492,-1.5702,1.0103,1.4673,-0.99873,0.44802,-1.4478
0.16489,1.5501,-0.26888,-0.6873,-0.87318,-0.0048081,-0.68369
0.14487,-0.0031628,-0.34889,0.6136,-1.7545,-1.3596,1.8338
0.12485,0.62079,-0.41488,0.99385,1.1166,-0.92806,-2.4209
0.10482,0.12113,0.58304,-0.20773,-1.071,0.017341,-0.42018
0.0848,-0.90936,-0.46604,0.37393,-1.4167,-0.79928,2.2039
0.064777,2.1275,-1.5983,0.32037,1.8568,-0.61065,-3.089
0.044753,0.24753,-1.7592,-0.6485,0.44619,-0.47601,1.2194
0.02473,1.2033,-0.271,2.1274,-1.1057,-0.053129,-2.96
0.0047069,0.22596,-0.16324,-0.81077,1.3052,-1.0057,-0.47376
0.032154,0.40588,-0.18019,-0.0022245,-0.84685,0.27093,-0.62061
0.059601,-0.35559,-0.38048,0.40856,-0.36565,0.67798,-0.99416
0.087049,-0.7022,0.53448,-1.4965,-0.017113,-0.50776,1.2906
0.1145,1.2316,1.1739,0.75604,-0.44768,-0.5332,-3.1457
0.14194,0.39336,-0.096517,-0.63276,-0.62245,0.60413,-0.595
0.16939,-1.1069,1.3993,-1.9264,-0.49796,0.45468,0.79247
0.19684,0.61555,-0.39244,-0.37227,-2.4621,-0.66941,2.3381
0.22428,-0.57653,1.6313,-0.84206,-1.5589,1.0726,-0.65769
0.25173,0.24428,-0.49888,0.78908,-0.48964,0.41988,-1.4818
0.27918,0.65646,-0.27392,1.4717,-1.0696,-0.96065,-0.84237
0.30663,0.92581,0.78797,1.092,-0.87628,0.19159,-3.1206
0.25127,-0.23898,-0.46261,-1.2796,0.47034,0.24038,0.58623
0.27871,-0.69553,-0.73784,1.5062,-1.5368,0.017238,0.63531
0.30616,0.705,0.48483,-0.47152,1.0343,1.0598,-3.5194
0.33361,0.97175,1.6281,0.17964,-0.16086,-0.15186,-3.1634
0.36106,1.1485,-0.19027,-1.1639,-0.19311,-0.030337,-0.23556
0.3885,0.15706,1.6062,-0.6729,1.5867,-0.54328,-2.7983
0.41595,0.60899,-0.044746,0.29816,-0.6903,1.0669,-1.9877
0.4434,0.28582,0.63952,1.0109,0.9117,-0.90604,-2.6879
0.47085,-0.72853,-1.1731,0.38232,-0.21453,-1.2207,2.2026
0.49829,0.29624,-0.63234,0.10773,1.5156,0.094231,-2.1219
0.52574,2.1925,-1.2146,0.20861,-0.37266,-1.7035,0.18563
0.55319,0.012205,0.17746,-0.22839,-0.99738,-0.2542,0.58078
0.55319,-2.3322,0.45974,-0.16258,0.14697,1.0095,0.12392
0.26411,1.0374,-0.23039,0.67602,0.1991,1.2277,-3.6634
0.56603,0.25049,0.84552,0.053612,0.27127,-0.24522,-1.8732
0.27695,-0.16924,0.75944,-0.019208,-0.36685,-0.17409,-0.71827
0.57887,-0.22544,0.82408,-1.3203,-0.088858,-1.6873,1.8892
0.28979,-0.57863,-0.70477,0.90882,0.012483,-1.378,1.0142
0.59171,-0.34066,-0.67067,-0.56805,0.18686,-2.1154,2.861
0.30263,-0.1129,-0.01733,-0.033791,1.1775,0.036892,-1.7278
0.60455,0.23716,0.63785,0.61716,-2.6708,-0.60961,1.1086
0.33293,0.56897,0.014693,0.76347,-1.3932,1.0556,-1.7215
0.58453,-1.8107,-1.0232,-0.054769,-0.061766,0.42169,1.8178
0.36323,-0.8072,1.377,-0.38671,1.6799,0.54229,-3.0517
0.36323,-0.60754,0.3558,-0.51851,0.60649,1.5336,-2.0372
0.39198,-0.37493,-1.0818,-0.0029131,0.26668,0.20488,0.29863
0.42074,-0.959,-0.2579,-0.24301,0.031899,-1.8152,2.5998
0.44949,0.4271,1.5266,-0.3938,0.47061,0.60863,-3.2687
0.47824,-0.75333,0.96405,1.1698,0.5305,0.43597,-3.0652
0.507,-0.28545,0.38405,0.37031,1.6777,-0.75339,-2.0631
0.53575,0.042395,-0.77723,0.72383,-0.30265,1.4576,-1.8739
0.56451,-0.06903,0.89971,-0.7565,0.83917,1.2413,-2.7931
0.40537,-1.0569,0.8305,-1.0776,1.8439,0.21845,-1.289
0.43282,-0.25876,-1.3437,0.21169,-0.44372,-0.96736,2.2098
0.46026,-0.53655,0.35351,0.29001,-0.95259,1.6576,-1.4229
0.48771,1.1868,0.46648,-0.29045,-0.49154,0.71723,-2.1388
0.51516,-0.71935,-1.7317,0.68605,0.36756,0.88513,-0.13951
0.5426,0.053093,-1.1459,-1.3189,0.50867,-0.035908,1.4066
0.55633,0.57233,-1.388,-0.15812,0.58024,1.315,-1.5224
0.57005,-1.3953,0.29352,-0.4753,-0.25687,0.09181,1.1764
0.5975,0.19603,1.6092,-0.76383,0.13592,0.019519,-1.7109
0.62495,0.31034,1.1104,0.52826,-0.59851,0.2348,-2.165
0.65239,0.67543,0.21844,-0.17982,-0.95295,1.2594,-1.5929
0.67984,1.5909,0.23747,1.7743,-0.21081,-0.41505,-3.6006
0.70729,-0.28635,-0.14071,-1.7303,-0.56917,1.529,0.67262
0.70729,-0.94724,0.52723,0.83583,-1.0942,-0.51611,0.58927
0.4177,0.74676,-1.0879,-0.58205,0.88902,-1.5587,1.0712
0.71962,-1.9877,-0.10025,-2.3261,-0.20197,-0.11095,4.2451
0.57003,-0.23647,-0.21902,0.008679,0.032646,-0.81869,0.67814
0.43002,1.3721,0.39955,0.82221,0.23258,0.34185,-3.7371
0.73194,0.31898,-0.68937,-0.30663,-0.16871,1.7441,-1.4663
0.58372,-0.12844,0.46976,0.61223,-0.8741,0.49502,-1.149
0.44235,-0.70097,-1.4833,1.4574,0.15251,-1.5118,1.4763
0.74427,-0.54085,-0.6403,-1.3019,1.9294,0.00049614,0.055857
0.59742,-2.2702,-1.2192,-0.48104,-0.47916,1.4248,2.4477
0.45468,-1.1371,-0.28878,-0.76889,0.82595,-0.080204,0.94104
0.7566,0.24939,0.96088,-0.58729,1.4375,2.1241,-4.6983
0.46701,1.181,-0.25759,0.098669,-0.53742,0.2784,-1.2739
0.76893,0.15627,1.5252,0.88798,-2.2158,0.74386,-1.6334
0.55947,-0.65737,-0.72019,-1.6856,0.83609,0.27174,1.5857
0.58692,1.3177,-0.34566,0.44064,0.032183,-1.5166,-0.33625
0.61436,-0.96553,-0.039906,1.9584,0.63201,0.017895,-2.1224
0.64181,0.53699,0.060402,-0.67466,0.18154,-0.16046,-0.32554
0.66926,2.1977,-0.5393,1.7776,-0.023438,0.050906,-3.946
0.6967,-0.02115,-0.74086,-0.96042,-1.1204,0.53883,1.9071
0.72415,-0.51268,1.2708,-0.37413,0.54476,0.26244,-1.5865
0.7516,-1.5034,0.12011,0.49684,-2.0411,-0.87647,3.3602
0.77905,0.72817,-0.44041,-0.096349,-0.58851,-0.66866,0.66125
0.80649,0.29386,0.068871,0.20637,0.50345,-1.0995,-0.3828
0.83394,-0.096345,2.0949,1.2835,-1.2972,-1.3167,-1.0946
0.86139,-0.63119,0.88632,-0.35715,-0.13082,0.42968,-0.60196
0.5718,0.39505,0.42208,0.87509,0.07426,0.01069,-2.2135
0.58412,0.94517,0.90295,-0.36619,-0.122,-1.3923,-0.30276
0.59645,-0.52121,-0.13961,1.4603,-0.54945,0.26994,-0.97994
0.60878,0.38778,-0.051742,0.38909,-0.082039,1.1764,-2.2219
0.62111,-0.24686,0.1773,0.13628,-0.7554,0.31459,0.0043662
0.71357,-0.065846,-0.34281,-0.14827,-2.124,0.13765,2.2759
1.0155,0.20234,0.94744,0.36045,0.36108,-0.48797,-1.6434
0.7259,-0.56625,-0.20081,-0.44795,0.32377,-0.62074,1.2755
1.0278,-2.1079,-0.22056,2.8333,-0.92877,-0.2212,0.24112
0.73823,-0.68252,0.45521,1.8312,-2.2101,0.393,-0.11569
1.0401,-0.47963,-0.48682,-0.71776,0.70782,-0.70716,1.4688
0.74439,1.0523,0.072666,0.30736,-0.86628,-1.3176,0.53419
0.77184,0.26163,-1.3548,0.10708,1.0718,0.0036681,-0.34947
0.79928,0.39261,-0.076208,-0.74705,-0.10494,0.77628,-0.45274
0.82673,-1.7814,-1.9608,0.34426,-0.29937,1.4375,1.9366
0.85418,-0.052991,0.9104,0.60253,-0.50404,0.033105,-1.2396
0.88163,-0.64864,0.96893,-1.0668,0.17714,-0.90615,1.3057
0.90907,-0.6002,-1.0334,2.1444,1.576,1.7247,-4.192
0.93652,1.2711,-0.9922,0.10364,-0.75942,-0.11188,0.2491
0.96397,-1.3471,-2.9178,-0.73367,0.99251,-0.18985,3.9334
0.99141,1.8546,-0.72923,1.1975,-0.023744,0.17945,-2.7606
1.0189,1.4135,-1.2167,-0.3575,-1.3654,-1.8288,3.1593
1.0463,0.97007,-0.033306,-0.21463,0.11301,0.35587,-1.4132
0.75055,1.0803,-1.0061,1.4341,-0.67899,2.3767,-3.537
1.0525,0.61171,0.61998,0.34851,0.38455,-0.82903,-1.3538
0.76288,-0.46634,-3.2914,0.39027,-0.62414,-0.00072882,3.7018
1.0648,1.9383,0.51625,-1.1865,-1.1371,3.5315,-3.8495
0.77521,-0.59778,0.46363,0.44986,0.8906,1.0256,-2.4738
1.0771,-0.42144,0.17463,0.24491,0.064273,-0.008906,-0.27288
0.91799,0.21168,0.61211,-0.23038,1.0518,-0.1414,-1.5953
0.94674,-0.22027,-0.4785,-1.2111,-0.38425,-0.21925,2.4458
0.9755,1.0982,0.86764,-0.50297,-0.24296,-0.62769,-0.64953
1.0043,-0.55373,0.15111,-0.96409,0.52134,-0.24114,1.0134
1.033,0.90008,1.1625,-0.9488,1.2257,-1.302,-1.0643
1.0618,0.76058,-0.2253,0.052319,-1.4062,1.0685,-0.37588
1.0905,0.76796,0.31977,0.38142,-0.59838,0.20457,-1.1955
1.1193,-0.95462,0.032978,-1.1858,0.46322,0.72461,0.83571
1.1193,0.98835,0.17486,-0.47865,0.63308,0.68743,-2.0951
0.89797,-0.012269,0.28348,1.129,-1.1189,0.2265,-0.66533
1.1496,-0.24346,1.0883,-0.14363,-0.00004025,0.080097,-0.87201
0.87794,-1.733,0.038671,-1.6247,-1.2203,-0.47447,4.9693
1.1799,0.057713,-0.35918,0.72791,-1.5206,0.82657,0.11547
0.87794,-0.42484,0.10913,1.3003,1.2139,0.57977,-2.9527
1.1936,0.50731,-0.64032,-1.5278,-1.0427,0.53226,2.137
0.89164,-0.10534,0.052663,1.7376,1.3488,-1.5977,-1.5814
1.0243,0.15563,0.40354,1.4133,1.6681,-1.324,-2.4368
1.2073,0.20011,-0.40535,0.94105,0.083404,0.09589,-1.039
0.90534,0.30393,0.11098,-0.13969,0.94516,0.27279,-1.5637
1.0397,-0.39165,0.26511,1.4088,0.39371,0.3668,-2.1797
1.221,-0.31321,-0.52744,-0.51583,-0.2251,0.94151,0.57402
0.91904,0.47141,1.3649,-0.45436,-0.24939,0.82208,-1.984
1.221,1.3515,0.86184,0.15184,-0.92933,-1.9025,0.45358
0.94933,0.70128,0.73438,0.31256,0.19353,-1.2271,-0.74992
1.2009,-1.3025,0.35158,0.46496,-1.4792,0.75474,1.1119
0.97963,-0.016044,0.056597,-1.359,0.40668,-0.69141,1.6201
1.0174,-0.73515,1.1389,0.16171,1.042,1.271,-2.9497
1.0551,2.2106,-0.26344,0.31052,1.1274,-1.1968,-2.2171
1.1306,0.80299,1.0064,-1.2946,-1.7896,-1.7198,3.0493
1.1557,-0.31759,-0.44109,-2.8849,-0.28988,-0.061038,4.0589
1.1809,0.077683,-2.8979,-0.53733,0.39858,0.32466,2.5566
1.0218,1.4053,-0.12925,0.52596,0.49089,1.2787,-3.5611
1.0492,-0.67703,-1.2999,0.677,0.19968,1.0676,-0.0018963
1.0767,0.36506,-0.30802,0.26857,0.36816,0.09554,-0.76479
1.1041,-0.026209,-0.5997,0.22683,-1.4284,-0.76335,2.6222
1.1316,0.87721,0.20707,0.87602,-0.87607,1.199,-2.2869
1.159,-0.78175,-1.1473,0.84178,0.43187,-0.19547,0.82839
1.1727,-0.85025,-1.2778,-1.8379,1.3317,-1.9151,4.6665
1.1865,-2.2927,0.56317,-0.43553,-0.13811,1.9644,0.3498
1.2139,-0.63374,0.86703,0.57981,0.92372,-0.077838,-1.6399
1.2413,-1.9281,1.1472,-0.29515,0.63774,-0.46975,0.96095
1.2688,0.078233,0.42819,1.4742,-1.7706,0.26665,-0.4983
1.2962,-0.40044,-1.1701,0.617,0.028031,-0.51626,1.4383
1.3237,-0.36303,-2.1322,1.1119,1.0947,-0.036326,0.27774
1.1851,-0.10032,0.7323,1.0069,0.20903,0.3641,-2.2012
1.1974,0.37169,-1.239,-1.1512,-0.22022,0.30142,2.0323
1.2097,-0.64952,-1.5441,-0.98491,0.37306,0.31803,2.5702
1.222,-0.51542,1.1149,-1.6037,0.90797,0.37752,-0.11855
1.0834,0.76288,-1.9788,-1.0432,-2.2815,1.1084,3.5423
1.1109,-0.2266,-0.078144,-0.25417,-0.95588,1.0928,0.51385
1.1383,-0.74613,-0.81003,-0.4275,1.3678,-0.16905,0.88399
1.1658,1.509,0.094786,-0.3209,-0.24778,-0.84919,-0.04059
1.1932,-0.1754,0.10929,1.3593,1.4278,-0.12965,-2.5511
1.2206,-0.77731,0.10289,-0.19935,-1.5253,-0.246,2.7509
1.2344,0.66782,-1.4331,-0.39422,1.0254,-0.6206,0.8661
1.2481,0.11738,1.8655,0.60414,-1.1183,-0.55576,-0.80141
1.2755,0.56041,-0.58787,1.6365,0.79191,-1.6092,-0.74368
1.303,2.2205,0.78703,2.3736,0.78396,1.1549,-7.3047
1.3304,-1.0944,-0.37577,-0.42823,0.44102,0.94847,0.59489
1.3579,-0.99988,0.14663,0.67464,-1.3108,0.78423,0.75538
1.3853,1.4689,0.31251,0.18351,-1.987,-0.068949,0.20691
1.4778,-0.20815,-0.067596,0.23864,-0.16182,0.91931,-0.55609
1.4901,1.3627,0.12083,-0.18247,0.53298,-0.73049,-0.86388
1.5024,-0.13384,-0.56263,-0.32868,-0.27572,-1.9801,3.5306
1.2067,0.91348,0.90864,0.46184,0.62417,-0.097354,-2.5837
1.2341,-0.10947,-0.55102,-0.84908,1.951,1.0583,-1.2667
1.2616,-0.29854,0.24768,0.54645,0.082376,-1.0819,0.71808
1.289,1.5207,-2.7149,0.46003,-0.36984,0.048119,1.2339
1.3165,-0.95056,-0.4646,0.18712,1.0591,0.54177,-0.18573
1.3439,-0.061344,-0.33417,0.21704,-0.79144,0.81982,0.34557
1.3714,-0.60172,-0.0046595,0.39917,0.19559,0.62432,-0.42443
1.3988,0.0080967,-0.66584,0.30446,-0.81554,-1.2609,2.6476
1.4263,0.4952,-0.12027,1.3338,-0.59844,-0.42424,-0.51203
1.4537,2.6798,1.47,0.58532,-0.51172,0.62602,-4.6086
1.4812,-0.50596,0.0016399,-0.35525,0.11762,0.49531,0.47129
1.5086,1.4005,0.77108,-0.20934,-0.83652,2.4894,-3.3916
1.5148,1.0256,-1.2749,0.093631,1.5608,0.20861,-1.4013
1.5271,0.88436,0.78377,-0.72733,-1.6427,-1.373,2.3909
1.5394,0.24972,-0.58728,0.063011,-0.29091,1.4594,-0.67102
1.3803,0.5393,-0.70237,-0.04662,-0.40475,0.75765,0.18833
1.5313,0.71615,-0.87263,0.16862,-2.7352,-1.5342,4.6141
1.5564,0.85897,-0.79757,0.84998,1.3199,-0.099441,-1.8264
1.5816,2.0391,-0.040988,-0.37991,1.0752,0.54238,-2.8602
1.3603,-0.64301,-0.95519,-0.87,0.4081,-0.41158,2.8436
1.5112,-1.4345,-0.78859,1.3449,-1.736,0.022531,2.8546
1.6119,1.0275,-1.3905,1.0109,0.97069,0.22616,-1.5528
1.3402,0.49841,-0.84366,0.25301,0.75103,0.19192,-0.51741
1.4912,0.70522,-0.3657,0.039268,1.0054,-1.726,0.72201
1.6422,0.013598,-0.52282,-0.0052784,-0.34258,0.31603,0.88402
1.3402,0.84626,-0.14854,0.013407,0.10938,1.8382,-2.3239
1.6422,-1.2732,-0.80685,-0.63585,-0.66466,1.6311,2.0821
1.5049,0.19956,-0.47464,0.75624,0.81701,-1.488,0.54124
1.3539,-1.2968,0.36329,-1.1319,-0.39868,-0.34811,3.2264
1.6559,-2.1669,1.0015,0.047597,1.6314,0.38292,-0.54697
1.5186,-0.85143,-0.1813,1.5222,0.46049,1.6064,-2.2778
1.3676,-1.6704,-0.36424,-0.32638,1.5798,0.23967,0.90841
1.6696,1.0463,-1.3772,-0.77949,0.94564,0.17166,0.39748
1.5323,0.6733,1.0507,-0.70259,-1.3599,1.1474,-0.37424
1.3813,-0.98255,1.2804,-0.22214,1.9003,-0.42766,-1.1301
1.5323,1.2603,0.33266,0.62322,-0.87864,0.58911,-1.5468
1.6833,-0.22967,1.7664,0.12284,-1.0812,-2.062,1.9289
1.4116,-0.056344,1.9727,-1.0635,1.3582,-0.38864,-1.3411
