good    broken 
-9985.45  -10009.6
-6640.60   -6655.8
  594.80     594.6
 7480.85    7491.1
 9984.69    9998.4
 6639.00    6650.0
 -595.51    -595.2
-7479.47   -7485.1
-9981.93   -9990.5
-6638.15   -6644.0
  594.04     595.4
 7479.66    7478.8
 9981.46    9981.0
 6636.93    6635.0
 -594.64    -596.0
-7478.48   -7473.1
-9980.38   -9969.2
-6638.59   -6628.9
  596.42     595.7
 7478.81    7465.7
 9979.05    9961.1
 6635.39    6622.3
 -594.67    -592.6
-7477.14   -7459.6
-9978.91   -9951.8
-6634.86   -6618.4
  593.92     593.7
 7477.47    7454.4
 9979.43    9948.1
 6637.96    6612.4
 -595.09    -593.3
-7476.53   -7452.3
-9978.23   -9943.3
-6634.30   -6612.4
  593.92     595.6
 7475.25    7449.9
 9977.80    9943.0
 6634.72    6610.4
 -592.55    -597.0
-7476.01   -7452.2
-9978.70   -9941.9
-6636.38   -6610.7
  593.92     594.1
 7476.27    7454.4
 9977.97    9946.6
 6634.99    6613.5
 -593.91    -596.9
-7477.75   -7455.9
-9979.46   -9953.6
-6634.73   -6619.5
  596.46     595.3
 7476.37    7460.7
 9980.72    9959.7
 6636.76    6622.6
 -593.91    -593.6
-7478.88   -7470.0
-9980.55   -9969.0
-6637.07   -6631.5
  593.09     594.4
 7477.31    7475.7
 9982.74    9980.3
 6637.47    6639.2
 -592.71    -593.8
-7477.76   -7483.6
-9982.75   -9988.6
-6639.39   -6645.3
  595.39     594.1
 7480.15    7489.8
 9984.98   10000.0
 6640.02    6653.6
 -595.42    -594.5
-7480.45   -7496.0
-9984.44  -10007.8
-6639.60   -6657.8
  595.40     593.5
 7481.01    7500.0
 9985.33   10014.8
 6641.67    6660.6
 -593.72    -594.3
-7482.27   -7505.0
-9986.71  -10020.7
-6640.98   -6664.3
  595.20     594.2
 7481.15    7506.8
 9984.96   10023.0
 6640.77    6667.2
 -594.79    -594.3
-7481.06   -7506.0
-9986.20  -10021.4
-6640.91   -6665.3
  595.96     596.5
 7483.20    7504.8
 9985.30   10018.9
 6640.21    6664.7
 -595.23    -595.6
-7481.68   -7502.0
-9986.08  -10016.6
-6640.10   -6659.5
  595.86     594.9
 7480.96    7498.6
 9984.66   10008.4
 6641.42    6655.2
 -594.62    -593.2
-7480.25   -7492.9
-9982.84  -10000.9
-6641.31   -6646.5
  594.23     594.6
 7479.11    7484.7
 9982.43    9990.1
 6637.60    6641.5
 -593.26    -596.2
-7478.45   -7477.8
-9982.99   -9979.4
-6638.35   -6632.8
  593.83     593.9
 7478.85    7472.8
 9980.86    9968.8
 6636.47    6629.1
 -594.11    -594.0
-7477.34   -7464.1
-9980.03   -9961.1
-6636.39   -6621.0
  593.17     593.8
 7477.53    7460.6
 9979.32    9953.9
 6636.72    6616.1
 -593.66    -593.4
-7476.67   -7455.6
-9980.37   -9949.2
-6635.37   -6611.4
  595.40     593.9
 7476.18    7451.1
 9977.47    9943.9
 6634.33    6610.7
 -593.97    -594.3
-7475.75   -7450.1
-9977.63   -9943.7
-6634.31   -6610.2
  594.58     592.7
 7475.38    7449.8
 9979.12    9943.1
 6636.39    6612.1
 -594.19    -595.0
-7475.46   -7453.5
-9979.55   -9947.3
-6635.05   -6614.4
  595.87     596.2
 7477.21    7457.1
 9979.88    9954.5
 6636.56    6617.3
 -595.28    -592.6
-7477.18   -7464.2
-9980.78   -9959.5
-6634.51   -6625.6
  592.97     594.4
 7477.91    7469.7
 9979.74    9969.7
 6637.27    6631.7
 -593.47    -592.8
-7478.41   -7475.7
-9983.35   -9980.2
-6638.47   -6639.1
  593.74     593.0
 7478.42    7484.1
 9981.08    9989.7
 6638.99    6646.9
 -593.52    -593.7
-7480.83   -7489.1
-9983.36   -9999.6
-6640.85   -6651.3
  594.66     594.1
 7481.85    7496.3
 9985.22   10009.7
 6638.99    6655.9
 -594.20    -595.4
-7480.90   -7501.4
-9984.46  -10014.7
-6641.41   -6661.4
  594.12     593.1
 7483.51    7504.9
 9985.10   10018.5
 6642.00    6665.4
 -594.43    -593.9
-7481.53   -7505.6
-9988.04  -10021.5
-6640.27   -6665.7
  594.64     594.2
 7482.28    7508.8
 9985.47   10021.6
 6640.93    6666.5
 -594.66    -593.7
-7482.15   -7504.7
-9988.19  -10019.3
-6640.39   -6662.9
  593.07     594.4
 7480.96    7503.4
 9984.49   10015.3
 6642.13    6660.1
 -592.88    -595.1
-7482.52   -7499.0
-9984.05  -10008.4
-6640.15   -6655.1
  594.18     594.7
 7479.56    7493.0
 9985.89    9998.0
 6639.30    6648.6
 -594.49    -595.7
-7478.54   -7485.6
-9983.70   -9990.1
-6639.10   -6642.6
  593.67     593.4
 7478.64    7476.8
 9982.23    9980.1
 6636.79    6635.9
 -595.06    -592.7
-7477.67   -7472.4
-9982.36   -9971.4
-6636.69   -6627.3
  593.95     595.5
 7478.00    7466.1
 9979.19    9960.5
 6635.44    6620.9
 -595.36    -595.1
-7478.02   -7459.1
-9979.76   -9952.2
-6635.23   -6616.3
  593.43     595.8
 7476.43    7455.4
 9977.17    9948.1
 6636.25    6613.2
 -593.69    -593.8
-7476.14   -7452.0
-9979.98   -9941.5
-6636.25   -6610.5
  594.55     594.6
 7477.20    7448.4
 9980.26    9941.0
 6635.88    6610.7
 -596.42    -595.9
-7477.51   -7450.3
-9978.82   -9944.0
-6636.17   -6612.2
  594.24     593.4
 7474.93    7452.4
 9980.34    9947.6
 6636.90    6613.4
 -593.35    -594.9
-7476.40   -7459.2
-9978.81   -9952.2
-6636.71   -6617.9
  595.64     594.5
 7478.08    7461.5
 9978.88    9961.5
 6635.19    6626.8
 -595.20    -595.1
-7476.76   -7468.7
-9980.14   -9971.5
-6636.58   -6631.6
  595.85     592.2
 7479.15    7475.0
 9982.81    9979.6
 6639.09    6639.3
 -593.69    -592.9
-7479.25   -7481.5
-9985.11   -9990.0
-6639.44   -6645.4
  593.36     596.7
 7479.93    7491.0
 9982.83    9999.4
 6640.99    6651.9
 -594.08    -595.4
-7481.62   -7495.1
-9985.04  -10008.9
-6638.97   -6657.8
  594.65     595.1
 7481.04    7499.4
 9984.40   10015.3
 6640.40    6661.3
 -593.27    -595.3
-7482.40   -7504.7
-9985.60  -10019.6
-6641.16   -6666.5
  596.06     596.5
 7482.55    7506.0
 9986.83   10022.1
 6640.30    6666.6
 -595.09    -595.6
-7482.83   -7508.7
-9987.36  -10020.9
-6640.82   -6666.8
  595.09     594.6
 7480.20    7505.2
 9985.59   10019.6
 6638.38    6664.2
 -593.14    -593.2
-7483.91   -7502.7
-9984.95  -10014.5
-6639.97   -6661.6
  595.52     592.9
 7482.65    7497.6
 9983.16   10007.6
 6641.14    6655.4
 -595.43    -594.6
-7481.65   -7490.7
-9984.31   -9999.0
-6639.73   -6648.9
  593.44     594.0
 7479.99    7487.8
 9982.04    9989.0
 6639.83    6641.6
 -594.24    -595.5
-7478.02   -7480.3
-9982.79   -9979.8
-6638.20   -6635.3
  594.92     591.5
 7477.66    7470.3
 9982.01    9970.9
 6636.19    6628.4
 -595.11    -595.1
-7475.34   -7464.9
-9980.02   -9963.0
-6637.32   -6621.6
  594.06     593.2
 7476.66    7459.7
 9979.87    9954.4
 6635.53    6618.4
 -595.77    -595.3
-7477.76   -7456.2
-9980.09   -9948.2
-6635.12   -6614.2
  596.59     596.2
 7476.75    7450.7
 9979.27    9943.7
 6634.19    6613.1
 -594.34    -592.9
-7476.51   -7451.3
-9979.07   -9943.8
-6635.22   -6609.2
  590.99     594.9
 7475.44    7450.6
 9979.16    9942.9
 6634.33    6612.7
 -594.22    -595.5
-7477.12   -7453.3
-9978.86   -9945.5
-6635.46   -6613.5
  594.90     594.2
 7477.16    7456.7
 9980.50    9952.7
 6636.90    6619.6
 -594.10    -593.9
-7476.11   -7461.9
-9979.38   -9961.0
-6634.07   -6625.1
  594.27     594.5
 7479.90    7468.5
 9981.93    9968.6
 6637.90    6632.3
 -595.51    -595.2
-7478.29   -7475.5
-9981.98   -9981.8
-6638.19   -6637.9
  593.45     594.2
 7479.25    7483.8
 9981.77    9989.3
 6638.37    6644.1
 -592.54    -594.0
-7479.16   -7489.1
-9982.58   -9998.7
-6636.23   -6652.6
  596.64     594.7
 7480.14    7492.9
 9986.85   10007.4
 6640.27    6657.6
 -596.22    -595.0
-7479.57   -7500.9
-9986.73  -10011.2
-6639.79   -6661.3
  595.42     595.7
 7483.18    7503.8
 9987.00   10021.0
 6641.33    6665.8
 -593.57    -594.9
-7481.94   -7507.1
-9985.90  -10019.8
-6641.62   -6664.0
  595.04     594.1
 7482.20    7506.6
 9985.47   10020.5
 6641.98    6665.8
 -593.66    -594.9
-7483.51   -7507.0
-9987.02  -10019.5
-6641.41   -6663.7
  592.71     593.2
 7481.56    7504.2
 9986.91   10013.5
 6640.46    6658.6
 -594.83    -595.8
-7482.55   -7498.5
-9984.25  -10006.3
-6639.87   -6656.1
  593.01     592.8
 7480.33    7493.1
 9984.69    9998.9
 6637.84    6648.8
 -595.76    -594.9
-7480.44   -7485.3
-9983.59   -9990.2
-6639.33   -6640.8
  593.39     595.9
 7478.44    7480.1
 9982.28    9978.6
 6637.62    6635.4
 -595.29    -594.7
-7479.70   -7471.9
-9980.32   -9971.5
-6637.74   -6628.7
  596.07     595.4
 7476.58    7465.2
 9978.80    9959.8
 6637.12    6623.2
 -593.18    -595.0
-7477.56   -7459.5
-9981.42   -9951.1
-6636.23   -6615.8
  593.02     593.9
 7477.73    7452.6
 9977.88    9948.3
 6637.19    6613.6
 -592.51    -595.0
-7477.46   -7454.1
-9978.57   -9943.7
-6635.19   -6608.8
  595.79     595.8
 7477.53    7450.5
 9977.11    9942.3
 6635.11    6610.5
 -595.49    -594.2
-7474.66   -7452.4
-9978.69   -9944.3
-6636.77   -6611.7
  595.58     594.2
 7477.24    7455.4
 9979.00    9947.4
 6634.42    6612.0
 -596.21    -594.6
-7477.69   -7456.4
-9980.37   -9953.2
-6635.49   -6618.8
  596.82     593.7
 7475.98    7463.0
 9979.98    9960.7
 6638.05    6625.4
 -594.35    -592.9
-7478.46   -7468.6
-9982.28   -9970.6
-6637.23   -6632.8
  594.62     595.4
 7478.47    7476.0
 9983.97    9979.4
 6636.65    6638.9
 -593.42    -594.3
-7478.14   -7482.1
-9981.46   -9990.7
-6639.73   -6643.4
  594.75     595.5
 7479.29    7489.2
 9984.52    9998.8
 6639.69    6653.7
 -595.02    -594.3
-7479.80   -7495.9
-9985.58  -10007.6
-6639.69   -6657.4
  595.65     595.3
 7483.37    7500.9
 9987.12   10013.6
 6639.89    6662.4
 -592.93    -593.8
-7481.20   -7503.5
-9986.43  -10018.5
-6641.25   -6666.6
  593.61     595.3
 7480.76    7506.6
 9985.63   10021.9
 6640.61    6667.1
 -595.24    -594.3
-7480.47   -7507.8
-9988.23  -10023.0
-6641.37   -6665.5
  595.58     593.9
 7481.72    7505.9
 9984.93   10019.0
 6641.47    6663.3
 -594.68    -594.4
-7481.23   -7504.2
-9988.28  -10016.4
-6638.49   -6660.2
  595.10     593.2
 7479.82    7498.7
 9985.10   10007.4
 6639.72    6654.2
 -594.50    -593.2
-7478.98   -7492.2
-9983.87   -9998.4
-6638.09   -6650.0
  594.88     593.1
 7479.24    7486.8
 9983.69    9989.8
 6638.80    6642.2
 -595.41    -594.5
-7478.83   -7478.3
-9979.77   -9979.8
-6637.79   -6634.2
  593.81     592.3
 7478.85    7472.3
 9983.30    9970.9
 6636.42    6627.7
 -593.97    -596.5
-7477.83   -7464.8
-9981.31   -9960.8
-6637.18   -6623.0
  594.85     594.5
 7477.15    7461.5
 9977.56    9953.1
 6636.42    6616.1
 -593.91    -595.0
-7475.97   -7455.0
-9980.81   -9946.2
-6635.33   -6612.1
  594.27     594.4
 7474.80    7452.7
 9978.25    9944.2
 6634.39    6610.9
 -594.43    -596.3
-7475.39   -7450.7
-9977.07   -9939.9
-6634.65   -6611.6
  594.07     594.2
 7475.61    7451.0
 9979.06    9943.6
 6634.35    6611.4
 -595.45    -593.8
-7477.38   -7452.3
-9978.11   -9947.1
-6635.90   -6612.8
  592.48     593.1
 7477.10    7457.4
 9978.77    9954.9
 6636.58    6618.9
 -592.94    -595.3
-7476.99   -7462.9
-9981.60   -9957.1
-6637.37   -6623.7
  594.19     595.9
 7477.07    7468.6
 9981.05    9970.2
 6637.37    6631.5
 -593.66    -596.4
-7480.72   -7473.9
-9982.76   -9979.8
-6637.78   -6637.6
  594.45     594.3
 7481.18    7482.9
 9981.82    9990.1
 6639.26    6645.2
 -593.11    -594.0
-7480.03   -7489.4
-9984.92  -10000.3
-6639.63   -6651.8
  593.31     597.9
 7481.77    7497.0
 9986.16   10007.6
 6638.48    6658.0
 -594.72    -593.7
-7479.90   -7500.0
-9985.37  -10013.6
-6640.94   -6660.9
  595.74     594.4
 7482.13    7503.6
 9985.66   10020.4
 6641.54    6664.1
 -593.50    -595.7
-7483.31   -7506.7
-9985.75  -10020.8
-6641.12   -6667.9
  594.30     595.5
 7480.51    7507.5
 9985.48   10023.5
 6641.17    6666.9
 -594.57    -598.1
-7481.48   -7507.1
-9986.09  -10020.9
-6640.82   -6664.3
  594.16     594.6
 7480.35    7501.6
 9985.99   10013.3
 6638.75    6659.8
 -592.84    -595.3
-7479.53   -7498.3
-9984.26  -10008.5
-6638.91   -6656.9
  594.90     594.9
 7481.04    7491.4
 9984.95   10000.7
 6639.89    6648.9
 -593.66    -593.2
-7478.61   -7485.6
-9982.86   -9990.2
-6639.39   -6641.4
  594.96     595.4
 7478.59    7477.7
 9981.66    9978.9
 6638.41    6633.8
 -593.92    -594.1
-7478.46   -7472.0
-9981.21   -9968.9
-6637.59   -6627.8
  592.73     594.0
 7478.69    7465.3
 9979.22    9960.5
 6638.51    6622.7
 -595.93    -594.4
-7477.70   -7459.5
-9978.48   -9954.2
-6634.35   -6616.2
  593.49     595.1
 7475.81    7454.8
 9978.01    9946.0
 6634.51    6612.0
 -593.96    -595.0
-7475.67   -7451.8
-9977.65   -9944.5
-6635.56   -6610.1
  595.99     593.8
 7475.51    7450.2
 9977.74    9942.8
 6633.90    6609.9
 -595.14    -594.7
-7476.83   -7449.2
-9978.46   -9943.2
-6634.83   -6609.5
  594.45     596.0
 7474.42    7452.0
 9979.50    9948.8
 6636.05    6615.9
 -594.34    -593.7
-7476.10   -7457.4
-9980.19   -9952.2
-6636.09   -6617.2
  594.63     595.6
 7478.42    7460.3
 9981.26    9960.5
 6636.32    6622.6
 -593.54    -593.5
-7479.35   -7468.5
-9980.42   -9968.4
-6637.12   -6631.3
  593.31     595.3
 7478.94    7477.3
 9980.68    9981.4
 6635.76    6638.8
 -594.02    -594.3
-7479.25   -7483.1
-9983.72   -9989.2
-6639.76   -6644.3
  594.89     594.3
 7480.93    7489.5
 9982.21    9999.8
 6639.13    6651.1
 -593.69    -592.5
-7482.10   -7493.6
-9985.47  -10007.4
-6639.80   -6658.2
  594.04     593.1
 7481.18    7503.0
 9986.15   10012.5
 6639.78    6663.3
 -593.47    -595.5
-7482.11   -7504.5
-9986.12  -10017.3
-6639.72   -6664.3
  593.27     594.1
 7481.44    7508.4
 9986.49   10020.6
 6641.10    6667.4
 -593.99    -596.2
-7481.67   -7507.9
-9987.44  -10022.8
-6640.41   -6666.4
  594.94     594.6
 7481.68    7506.7
 9987.05   10021.2
 6639.70    6664.8
 -594.44    -595.0
-7481.47   -7504.1
-9985.63  -10015.0
-6639.49   -6660.6
  592.43     593.5
 7482.64    7500.5
 9984.12   10010.5
 6638.61    6653.9
 -595.28    -595.2
-7479.42   -7492.2
-9982.29  -10000.0
-6638.84   -6649.2
  595.77     594.9
 7478.98    7485.0
 9983.59    9988.0
 6635.98    6641.3
 -594.13    -593.4
-7476.53   -7479.1
-9983.46   -9980.8
-6638.65   -6634.6
  594.53     593.5
 7477.74    7471.8
 9982.28    9970.4
 6636.63    6626.3
 -594.68    -594.2
-7477.60   -7467.5
-9982.45   -9961.2
-6637.43   -6621.3
  594.42     594.5
 7476.78    7461.4
 9977.42    9953.1
 6636.20    6616.5
 -594.88    -593.3
-7476.64   -7454.9
-9979.05   -9948.3
-6635.36   -6613.6
  593.35     592.8
 7476.08    7452.7
 9978.51    9943.8
 6635.41    6609.5
 -596.36    -594.9
-7474.77   -7451.4
-9979.59   -9942.8
-6636.14   -6609.8
  594.27     593.4
 7477.26    7450.3
 9978.02    9943.1
 6632.80    6611.9
 -593.71    -593.4
-7475.21   -7455.9
-9979.04   -9945.2
-6637.39   -6611.8
  595.96     593.3
 7476.60    7455.7
 9980.68    9953.8
 6635.09    6618.3
 -594.81    -595.1
-7477.04   -7462.0
-9979.61   -9961.3
-6635.71   -6624.7
  594.26     593.9
 7478.57    7469.2
 9980.15    9969.0
 6637.14    6631.6
 -594.14    -595.7
-7477.53   -7476.2
-9982.20   -9979.5
-6639.26   -6636.9
  595.21     595.9
 7478.60    7483.9
 9982.71    9991.8
 6638.22    6645.0
 -593.34    -595.4
-7479.89   -7489.2
-9982.92   -9999.9
-6641.02   -6652.6
  593.15     593.5
 7479.77    7492.7
 9985.87   10009.6
 6640.94    6656.6
 -591.99    -593.8
-7482.53   -7501.1
-9985.84  -10013.4
-6641.28   -6662.2
  594.66     594.8
 7482.18    7505.5
 9986.88   10021.5
 6640.90    6665.0
 -593.67    -593.8
-7481.51   -7509.5
-9985.86  -10022.4
-6642.25   -6666.2
  594.74     594.2
 7481.58    7507.3
 9984.90   10022.3
 6640.89    6665.0
 -595.54    -595.2
-7481.84   -7504.7
-9987.31  -10020.6
-6641.83   -6665.0
  595.39     594.4
 7481.25    7503.4
 9985.12   10015.3
 6641.63    6658.2
 -594.83    -595.1
-7479.56   -7498.0
-9983.69  -10007.7
-6640.39   -6655.0
  595.46     593.7
 7481.21    7494.2
 9983.31    9999.0
 6639.21    6649.4
 -592.83    -595.0
-7480.03   -7487.2
-9983.00   -9991.1
-6639.17   -6643.0
  594.71     592.6
 7479.60    7479.8
 9983.12    9979.9
 6637.93    6634.2
 -594.24    -593.8
-7477.82   -7470.3
-9980.34   -9969.8
-6636.80   -6627.8
  593.77     592.7
 7475.48    7466.3
 9980.74    9958.3
 6634.91    6622.0
 -594.57    -593.8
-7476.47   -7457.9
-9978.76   -9953.5
-6637.26   -6614.4
  594.12     594.6
 7475.44    7454.7
 9978.95    9947.1
 6637.92    6612.1
 -595.28    -593.6
-7476.54   -7453.3
-9978.98   -9944.7
-6634.59   -6608.3
  594.86     595.3
 7475.61    7451.7
 9976.86    9940.5
 6634.33    6610.1
 -593.21    -594.1
-7476.34   -7451.5
-9978.90   -9943.4
-6635.19   -6612.6
  593.54     596.4
 7475.80    7453.1
 9977.57    9948.5
 6636.08    6613.9
 -594.44    -595.5
-7476.65   -7458.1
-9980.42   -9954.5
-6637.40   -6617.8
  593.70     593.6
 7478.84    7462.3
 9980.20    9960.2
 6638.49    6625.1
 -596.49    -594.4
-7476.82   -7469.6
-9980.60   -9971.1
-6638.33   -6631.1
  594.11     594.6
 7479.80    7475.8
 9981.35    9979.6
 6637.98    6640.2
 -594.89    -594.8
-7477.47   -7482.6
-9983.23   -9990.8
-6638.06   -6644.0
  594.39     595.4
 7480.27    7490.2
 9981.98   10000.2
 6639.35    6651.7
 -595.80    -594.9
-7481.12   -7494.6
-9984.78  -10008.6
-6640.05   -6657.5
  594.73     592.4
 7481.25    7501.1
 9986.16   10014.9
 6640.70    6662.8
 -595.07    -595.1
-7484.87   -7505.8
-9985.68  -10019.7
-6641.56   -6664.1
  594.64     593.8
 7481.38    7507.4
 9986.65   10020.6
 6642.00    6666.0
 -594.93    -594.6
-7481.11   -7506.8
-9986.60  -10023.4
-6642.59   -6667.1
  594.38     593.5
 7481.76    7506.4
 9986.04   10019.4
 6639.68    6665.2
 -595.89    -595.2
-7478.90   -7503.2
-9986.15  -10015.0
-6639.35   -6658.8
  594.73     593.6
 7480.48    7498.8
 9984.13   10006.6
 6641.59    6654.7
 -594.07    -594.0
-7480.72   -7490.6
-9983.49   -9999.0
-6637.37   -6649.9
  596.09     595.2
 7478.80    7487.0
 9980.98    9989.2
 6638.81    6640.3
 -594.11    -594.4
-7479.72   -7479.0
-9982.09   -9980.4
-6637.84   -6636.2
  593.79     595.8
 7478.48    7472.7
 9981.80    9970.3
 6637.83    6626.5
 -592.21    -594.6
-7476.89   -7464.4
-9979.44   -9960.0
-6635.66   -6621.0
  595.30     594.5
 7477.06    7461.0
 9979.41    9952.4
 6636.27    6617.9
 -593.18    -594.0
-7476.19   -7453.6
-9977.95   -9947.5
-6634.40   -6612.6
  593.62     594.5
 7476.05    7452.2
 9978.54    9944.0
 6636.56    6608.2
 -596.28    -594.9
-7478.23   -7451.5
-9978.36   -9942.8
-6636.51   -6609.5
  595.41     594.0
 7474.26    7450.1
 9980.19    9943.5
 6636.42    6611.6
 -595.94    -593.8
-7476.08   -7452.0
-9979.12   -9946.5
-6636.38   -6614.2
  593.50     592.8
 7477.15    7456.9
 9980.07    9952.9
 6636.71    6619.2
 -595.38    -595.0
-7476.76   -7462.3
-9980.00   -9962.8
-6636.49   -6627.0
  594.27     593.9
 7476.83    7467.6
 9980.44    9969.9
 6637.06    6632.2
 -594.26    -593.8
-7479.66   -7475.4
-9983.21   -9979.3
-6639.32   -6639.0
  592.87     595.3
 7479.77    7482.7
 9984.06    9989.9
 6638.52    6646.3
 -594.04    -594.4
-7479.27   -7489.0
-9985.67   -9999.2
-6640.28   -6651.4
  592.22     594.7
 7480.12    7494.1
 9984.20   10007.3
 6639.42    6658.0
 -594.74    -592.8
-7482.13   -7501.1
-9983.66  -10015.5
-6640.77   -6662.4
  594.96     594.7
 7480.07    7506.2
 9984.76   10022.1
 6641.53    6664.5
 -595.08    -595.0
-7483.66   -7508.0
-9986.32  -10021.4
-6641.13   -6665.6
  594.53     594.0
 7482.36    7506.6
 9988.92   10020.1
 6639.17    6666.4
 -595.04    -595.6
-7483.00   -7506.3
-9985.42  -10017.0
-6641.86   -6664.7
  593.98     593.3
 7480.43    7502.5
 9986.44   10015.3
 6639.31    6661.2
 -594.09    -593.8
-7479.52   -7495.9
-9985.13  -10008.0
-6639.89   -6654.2
  594.43     593.7
 7481.26    7490.8
 9983.94    9999.5
 6638.62    6646.9
 -593.79    -594.4
-7480.20   -7487.4
-9983.39   -9990.1
-6639.20   -6642.4
  596.11     592.9
 7478.77    7478.8
 9982.45    9980.2
 6636.78    6633.4
 -594.02    -593.9
-7477.49   -7472.5
-9980.66   -9970.4
-6637.08   -6629.0
  593.28     595.2
 7478.08    7464.8
 9979.69    9959.0
 6636.09    6621.7
 -593.46    -596.2
-7477.75   -7458.9
-9976.57   -9952.8
-6634.03   -6616.1
  595.29     593.7
 7476.85    7454.4
 9979.62    9947.2
 6634.53    6613.5
 -595.24    -594.7
-7475.56   -7451.6
-9977.83   -9944.2
-6635.66   -6610.7
  594.21     592.5
 7476.44    7448.4
 9978.27    9940.7
 6634.53    6611.9
 -594.70    -594.0
-7476.33   -7453.3
-9977.32   -9943.6
-6635.27   -6609.9
  594.21     594.0
 7476.72    7454.4
 9979.70    9946.6
 6636.06    6616.7
 -596.07    -595.0
-7477.55   -7457.5
-9979.48   -9953.9
-6635.44   -6620.4
  594.73     594.6
 7478.24    7462.7
 9981.48    9961.2
 6635.66    6625.3
 -594.33    -593.3
-7479.59   -7468.5
-9979.95   -9970.7
-6635.27   -6629.7
  594.53     595.2
 7478.11    7475.7
 9981.37    9979.3
 6639.07    6638.3
 -594.54    -594.4
-7478.57   -7483.8
-9983.76   -9991.4
-6637.89   -6645.2
  596.40     593.2
 7479.91    7489.4
 9984.04    9999.7
 6640.25    6651.6
 -593.60    -595.2
-7481.61   -7494.8
-9984.77  -10009.2
-6638.53   -6660.4
  593.21     594.4
 7480.96    7500.5
 9987.20   10016.3
 6639.52    6661.0
 -594.18    -594.2
-7481.45   -7504.8
-9985.31  -10019.8
-6642.75   -6665.2
  593.88     594.5
 7482.71    7505.7
 9985.94   10021.7
 6640.51    6667.6
 -592.23    -593.5
-7479.85   -7508.4
-9986.10  -10021.6
-6639.55   -6667.3
  596.53     592.4
 7483.84    7505.0
 9985.37   10020.5
 6639.47    6663.0
 -595.10    -593.3
-7481.22   -7505.4
-9987.65  -10013.7
-6640.79   -6660.3
  592.88     594.2
 7480.86    7497.2
 9984.09   10006.9
 6640.21    6655.8
 -594.84    -595.8
-7481.24   -7490.3
-9985.02  -10000.5
-6638.45   -6647.1
  595.24     594.6
 7479.76    7484.7
 9984.15    9990.1
 6637.16    6641.4
 -594.11    -595.5
-7478.31   -7479.4
-9983.40   -9978.6
-6637.54   -6634.9
  595.07     593.1
 7478.48    7474.7
 9980.64    9969.7
 6636.81    6627.7
 -594.64    -593.4
-7477.76   -7464.6
-9981.48   -9959.8
-6635.24   -6620.5
  594.32     593.8
 7478.33    7460.6
 9979.13    9954.1
 6635.16    6616.6
 -594.34    -594.9
-7478.47   -7456.8
-9978.92   -9945.5
-6635.24   -6611.9
  595.64     595.4
 7477.92    7452.3
 9979.22    9945.2
 6634.66    6610.3
 -594.69    -593.4
-7477.47   -7449.5
-9978.79   -9942.5
-6636.97   -6610.4
  592.54     595.2
 7477.85    7449.4
 9978.07    9946.2
 6636.60    6610.5
 -595.00    -595.1
-7478.09   -7453.6
-9979.07   -9947.4
-6636.80   -6612.3
  592.98     594.9
 7476.19    7458.3
 9979.47    9952.2
 6636.08    6617.7
 -593.55    -594.4
-7477.20   -7462.3
-9979.16   -9958.6
-6635.08   -6622.3
  594.00     595.5
 7478.65    7468.3
 9982.52    9969.9
 6637.66    6631.8
 -594.03    -593.5
-7477.69   -7476.3
-9983.27   -9981.2
-6638.82   -6638.3
  593.70     593.9
 7478.22    7483.8
 9984.35    9989.6
 6639.22    6643.0
 -594.32    -594.1
-7480.13   -7489.0
-9983.84   -9999.5
-6637.71   -6650.7
  594.19     594.0
 7481.12    7494.7
 9985.88   10008.4
 6638.12    6656.6
 -593.65    -594.6
-7482.75   -7498.4
-9985.81  -10015.1
-6642.24   -6660.6
  595.23     592.8
 7480.67    7503.7
 9986.38   10019.3
 6640.41    6664.0
 -595.29    -594.7
-7481.66   -7506.6
-9984.77  -10022.8
-6640.37   -6665.3
  595.05     594.5
 7479.39    7505.8
 9988.33   10022.6
 6639.88    6666.9
 -595.65    -594.6
-7480.77   -7505.2
-9986.56  -10019.8
-6641.07   -6666.0
  593.09     595.6
 7481.23    7502.6
 9988.03   10013.9
 6640.22    6659.9
 -594.06    -593.7
-7479.51   -7497.4
-9985.09  -10006.7
-6639.83   -6655.8
  594.69     593.9
 7481.18    7493.9
 9985.85    9998.1
 6638.68    6647.4
 -596.23    -594.1
-7479.45   -7486.4
-9984.26   -9988.4
-6639.93   -6640.8
  595.32     593.8
 7479.64    7477.1
 9981.95    9978.5
 6639.60    6634.6
 -593.72    -593.0
-7477.73   -7471.6
-9981.21   -9969.8
-6635.54   -6628.2
  592.54     593.1
 7477.37    7466.4
 9979.86    9960.5
 6636.59    6621.4
 -594.41    -593.1
-7476.43   -7459.7
-9979.23   -9952.0
-6637.10   -6618.0
  594.14     594.3
 7478.23    7454.7
 9980.43    9946.9
 6633.35    6613.4
 -594.19    -593.8
-7475.28   -7452.0
-9977.88   -9943.7
-6634.48   -6611.0
  594.28     594.0
 7474.54    7450.2
 9978.45    9941.4
 6634.93    6609.7
 -596.22    -595.5
-7476.46   -7451.1
-9978.84   -9944.3
-6635.10   -6611.6
  594.14     595.4
 7476.69    7454.1
 9978.55    9948.4
 6635.65    6614.6
 -595.72    -596.4
-7476.04   -7454.9
-9980.27   -9952.6
-6635.14   -6617.4
  592.17     594.5
 7475.86    7460.8
 9981.69    9959.6
 6636.59    6624.6
 -594.29    -596.0
-7477.79   -7467.6
-9982.75   -9968.7
